Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-08-18;34,00;85,59;0,00;34,00;0,00;0,00;0,00;0,00;34,00;0,00;242,86;104,43;0,00;0,00;0,00;154,55;0,00;0,00;0,00;0,00;34,00
2019-08-25;16,00;48,00;0,00;0,00;0,00;0,00;0,00;16,00;32,00;0,00;139,43;107,43;0,00;0,00;0,00;102,40;0,00;0,00;0,00;0,00;0,00
2019-09-01;0,00;26,00;13,00;0,00;0,00;31,00;0,00;0,00;0,00;0,00;77,00;26,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;31,00
2019-09-08;30,00;30,00;15,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;101,54;43,85;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;44,00;15,05;15,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44,00;71,79;0,00;0,00;0,00;85,07;0,00;0,00;0,00;0,00;0,00
2019-09-22;30,00;88,85;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;87,69;71,54;0,00;0,00;15,00;45,00;30,00;0,00;0,00;0,00;0,00
2019-09-29;0,00;26,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;13,00;25,00;0,00;0,00;0,00;24,00;0,00;0,00;15,00;0,00;0,00
2019-10-06;30,00;31,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;30,00;0,00;0,00;0,00;102,00;0,00;0,00;15,00;0,00;0,00
2019-10-13;44,00;15,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;143,58;44,00;0,00;0,00;0,00;41,07;0,00;0,00;0,00;0,00;0,00
2019-10-20;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;37,00;6,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44,00;6,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;15,00
2019-11-03;29,00;13,92;13,92;0,00;0,00;0,00;0,00;0,00;14,00;0,00;145,00;29,00;0,00;0,00;0,00;106,33;0,00;0,00;0,00;0,00;0,00
2019-11-10;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;112,00;42,00;0,00;0,00;14,00;53,20;14,00;0,00;0,00;0,00;0,00
2019-11-17;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;84,00;56,00;0,00;0,00;15,56;28,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;14,00;28,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;179,67;95,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00
2019-12-01;0,00;76,00;51,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44,00;12,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;15,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;112,50;47,50;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;0,00;0,00;12,00;12,00;0,00;15,00;0,00;0,00;0,00;0,00;12,00;31,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;33,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,00;49,50;0,00;15,00;0,00;81,00;0,00;0,00;0,00;0,00;33,00
2019-12-29;49,00;16,33;49,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;149,45;34,30;0,00;0,00;0,00;64,31;0,00;0,00;0,00;0,00;32,00
2020-01-05;59,00;59,00;15,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,16;44,84;0,00;0,00;0,00;15,53;0,00;0,00;0,00;0,00;15,00
2020-01-12;41,00;41,00;14,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;69,94;41,00;0,00;0,00;0,00;110,38;0,00;0,00;0,00;0,00;0,00
2020-01-19;13,00;62,83;24,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;86,67;36,83;0,00;0,00;0,00;126,75;0,00;0,00;0,00;13,00;0,00
2020-01-26;28,00;28,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;67,67;14,00;0,00;15,56;0,00;127,56;0,00;0,00;0,00;0,00;0,00
2020-02-02;56,00;42,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;67,67;42,00;0,00;0,00;0,00;56,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;28,00;14,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;28,00;53,67;81,67;0,00;0,00;0,00;71,56;0,00;0,00;0,00;0,00;0,00
2020-02-16;28,00;70,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;67,67;109,67;0,00;0,00;0,00;43,56;0,00;0,00;0,00;0,00;0,00
2020-02-23;14,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;53,67;53,67;0,00;11,20;0,00;86,80;0,00;0,00;0,00;0,00;0,00
2020-03-01;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;72,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;13,00;26,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;57,20;28,60;0,00;0,00;0,00;68,25;0,00;0,00;0,00;0,00;0,00
2020-03-15;38,00;12,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,88;11,88;0,00;0,00;0,00;35,08;0,00;0,00;0,00;13,00;0,00
2020-03-22;12,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;60,00;0,00;0,00;0,00;0,00;12,00
2020-03-29;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;24,00;12,00;0,00;0,00;48,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;12,00;22,91;22,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;62,40;0,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00
2020-04-19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;12,00
2020-04-26;37,00;25,06;11,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,67;37,00;0,00;0,00;0,00;37,00;0,00;0,00;0,00;12,00;0,00
2020-05-03;24,00;11,43;0,00;0,00;11,43;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;24,00
2020-05-10;24,00;24,00;11,43;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;12,00
2020-05-17;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;39,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;0,00;44,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;12,00;12,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;72,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;25,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;11,36;36,36;0,00;0,00;0,00;37,50;0,00;13,00;0,00;0,00;0,00
2020-06-14;13,00;40,18;27,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;60,67;0,00;0,00;0,00;42,25;0,00;0,00;0,00;0,00;13,00
2020-06-21;0,00;36,00;12,00;0,00;0,00;14,00;0,00;0,00;0,00;6,00;6,00;29,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;29,00;13,92;0,00;0,00;0,00;0,00;0,00;14,00;14,00;14,50;0,00;72,50;0,00;0,00;0,00;61,22;0,00;0,00;0,00;0,00;0,00
2020-07-12;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;15,00;0,00;6,00;31,00;0,00;5,00;0,00;10,00;0,00;15,00;0,00;0,00;0,00
2020-07-19;15,00;30,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;62,50;32,50;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;30,00
2020-07-26;31,00;46,50;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;45,31;76,31;0,00;0,00;0,00;31,00;0,00;0,00;15,00;15,00;15,00
2020-08-02;30,00;15,00;15,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;13,85;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;60,00;60,00;0,00;0,00;15,00;30,00;0,00;0,00;0,00;0,00;0,00;31,20;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;30,00
2020-08-16;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;13,00;19,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;0,00;26,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;38,00;0,00;0,00;5,00;15,00;0,00;0,00;0,00;0,00;45,00
2020-08-30;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;28,00;0,00;0,00;0,00;39,20;14,00;0,00;0,00;0,00;0,00
2020-09-06;44,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;29,33;58,67;0,00;0,00;15,71;59,71;0,00;0,00;0,00;0,00;15,00
2020-09-13;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;28,00;42,00;0,00;0,00;0,00;15,56;0,00;0,00;0,00;0,00;14,00
2020-09-20;0,00;24,00;12,00;0,00;0,00;14,00;0,00;0,00;0,00;6,00;6,00;12,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;14,00;0,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;28,00;42,00;0,00;0,00;0,00;25,20;0,00;0,00;0,00;0,00;0,00
2020-10-04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;6,00;0,00;0,00;5,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00
2020-10-11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;20,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;19,00;12,00;0,00;0,00;5,00;14,00;0,00;0,00;0,00;0,00;15,00
2020-10-25;44,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,67;0,00;0,00;0,00;31,43;0,00;0,00;0,00;0,00;15,00
2020-11-01;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;5,00;0,00;15,00;0,00;0,00;15,00
2020-11-15;29,00;15,08;15,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,50;60,42;0,00;0,00;0,00;40,60;0,00;15,00;29,00;0,00;15,00
2020-11-22;42,00;14,00;28,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;15,00;0,00;14,00;14,00;0,00;0,00
2020-11-29;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;60,00;0,00;0,00;0,00;15,00;15,00;15,00;15,00;0,00;15,00
2020-12-06;44,00;15,05;15,05;15,05;0,00;0,00;0,00;0,00;0,00;0,00;13,89;13,89;0,00;0,00;15,71;31,43;0,00;29,00;0,00;0,00;0,00
2020-12-13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;6,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;16,00;0,00;30,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,71;0,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00
2020-12-27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;15,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;15,00;0,00;28,85;0,00;0,00;0,00;0,00;0,00;15,00;0,00;15,00;47,50;0,00;0,00;0,00;57,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;0,00;12,00;25,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;6,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;28,00;0,00;0,00;0,00;39,20;0,00;0,00;0,00;0,00;0,00
2021-02-07;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;0,00;13,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;19,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;30,00;30,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00
2021-03-07;15,00;45,00;0,00;0,00;0,00;15,00;0,00;0,00;15,00;0,00;0,00;15,00;0,00;0,00;0,00;60,00;0,00;0,00;0,00;0,00;30,00
2021-03-14;43,00;43,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,67;28,67;0,00;0,00;0,00;27,64;0,00;0,00;0,00;0,00;0,00
2021-03-21;0,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;26,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;5,00;0,00;0,00;17,00;0,00;0,00
2021-04-04;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;20,00;0,00;15,00;0,00;0,00;0,00
2021-04-11;30,00;30,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;30,00;30,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;15,00;0,00
2021-04-18;0,00;0,00;0,00;0,00;13,00;0,00;15,00;0,00;15,00;0,00;0,00;19,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;15,00
2021-04-25;15,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;107,50;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;0,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;19,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;15,00;15,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;32,50;77,50;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;15,00
2021-05-16;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;38,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;15,00
2021-05-23;0,00;26,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;32,00;0,00;0,00;0,00;30,00;0,00;15,00;0,00;0,00;0,00
2021-05-30;90,00;30,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;75,00;15,00;0,00;0,00;15,00;0,00
2021-06-06;16,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,71;29,71;0,00;0,00;0,00;96,00;0,00;16,00;0,00;31,00;0,00
2021-06-13;0,00;39,00;0,00;0,00;0,00;15,00;0,00;0,00;15,00;0,00;6,00;32,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;15,00
2021-06-20;16,00;16,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;45,71;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;16,00
2021-06-27;64,00;31,42;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;16,59;111,41;0,00;0,00;15,24;15,24;0,00;0,00;0,00;0,00;0,00
2021-07-04;16,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;32,00;77,71;0,00;0,00;0,00;51,20;0,00;0,00;0,00;0,00;0,00
2021-07-11;49,00;49,00;0,00;0,00;16,33;0,00;0,00;0,00;0,00;17,15;17,15;49,00;0,00;0,00;0,00;82,69;0,00;0,00;0,00;0,00;0,00
2021-07-18;33,00;50,68;16,50;0,00;0,00;17,00;0,00;0,00;0,00;0,00;33,00;115,50;0,00;0,00;0,00;96,00;0,00;0,00;17,00;0,00;0,00
2021-07-25;0,00;64,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;16,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
