Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-05-17;78,00;0,00;16,00;21,00;0,00;0,00;10,00;16,00;10,00
2020-05-24;100,00;11,00;16,00;11,00;0,00;0,00;5,00;5,00;0,00
2020-05-31;50,00;20,00;15,00;5,00;0,00;0,00;0,00;5,00;5,00
2020-06-07;51,00;5,00;10,00;21,00;5,00;5,00;5,00;15,00;15,00
2020-06-14;32,00;5,00;5,00;11,00;0,00;0,00;11,00;0,00;0,00
2020-06-21;17,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00
2020-06-28;40,00;6,00;17,00;17,00;0,00;6,00;0,00;0,00;6,00
2020-07-05;29,00;12,00;12,00;18,00;0,00;6,00;6,00;6,00;0,00
2020-07-12;48,00;12,00;24,00;12,00;0,00;0,00;6,00;0,00;0,00
2020-07-19;19,00;12,00;0,00;37,00;0,00;0,00;6,00;0,00;0,00
2020-07-26;12,00;6,00;0,00;19,00;0,00;0,00;0,00;6,00;0,00
2020-08-02;50,00;12,00;6,00;31,00;6,00;0,00;0,00;0,00;6,00
2020-08-09;68,00;6,00;6,00;18,00;0,00;0,00;18,00;0,00;0,00
2020-08-16;63,00;0,00;19,00;19,00;6,00;0,00;6,00;0,00;0,00
2020-08-23;18,00;6,00;6,00;6,00;0,00;0,00;6,00;6,00;0,00
2020-08-30;36,00;6,00;18,00;59,00;18,00;12,00;0,00;0,00;12,00
2020-09-06;42,00;6,00;53,00;18,00;0,00;12,00;12,00;0,00;6,00
2020-09-13;11,00;0,00;0,00;17,00;6,00;0,00;6,00;6,00;11,00
2020-09-20;0,00;6,00;34,00;34,00;0,00;0,00;0,00;6,00;6,00
2020-09-27;23,00;18,00;0,00;12,00;0,00;6,00;6,00;12,00;18,00
2020-10-04;23,00;12,00;6,00;12,00;6,00;6,00;6,00;6,00;35,00
2020-10-11;38,00;13,00;13,00;19,00;0,00;0,00;0,00;0,00;6,00
2020-10-18;18,00;6,00;6,00;12,00;0,00;6,00;12,00;6,00;0,00
2020-10-25;30,00;18,00;6,00;30,00;0,00;0,00;6,00;0,00;0,00
2020-11-01;29,00;0,00;6,00;17,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;12,00;6,00;12,00;18,00;6,00;6,00;6,00;12,00;0,00
2020-11-15;24,00;24,00;12,00;6,00;0,00;6,00;6,00;6,00;6,00
2020-11-22;17,00;12,00;0,00;17,00;0,00;0,00;12,00;6,00;0,00
2020-11-29;48,00;0,00;0,00;6,00;12,00;0,00;12,00;0,00;0,00
2020-12-06;12,00;6,00;12,00;6,00;0,00;0,00;18,00;12,00;0,00
2020-12-13;24,00;6,00;24,00;24,00;0,00;0,00;0,00;6,00;18,00
2020-12-20;20,00;13,00;7,00;13,00;7,00;0,00;13,00;13,00;0,00
2020-12-27;13,00;6,00;13,00;45,00;0,00;0,00;0,00;13,00;0,00
2021-01-03;24,00;12,00;12,00;18,00;0,00;12,00;0,00;6,00;0,00
2021-01-10;6,00;12,00;0,00;36,00;6,00;6,00;0,00;0,00;12,00
2021-01-17;17,00;17,00;12,00;17,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;6,00;18,00;12,00;18,00;0,00;6,00;12,00;6,00;0,00
2021-01-31;41,00;0,00;6,00;12,00;6,00;0,00;12,00;0,00;0,00
2021-02-07;23,00;6,00;6,00;29,00;0,00;0,00;0,00;6,00;18,00
2021-02-14;18,00;12,00;6,00;12,00;0,00;0,00;6,00;6,00;0,00
2021-02-21;24,00;18,00;18,00;24,00;6,00;0,00;6,00;6,00;0,00
2021-02-28;24,00;0,00;12,00;36,00;0,00;0,00;0,00;0,00;6,00
2021-03-07;43,00;0,00;6,00;18,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;29,00;6,00;6,00;17,00;0,00;0,00;0,00;6,00;0,00
2021-03-21;13,00;0,00;13,00;13,00;0,00;0,00;13,00;6,00;6,00
2021-03-28;27,00;7,00;7,00;41,00;0,00;7,00;7,00;7,00;7,00
2021-04-04;25,00;0,00;12,00;12,00;0,00;0,00;6,00;6,00;6,00
2021-04-11;6,00;0,00;6,00;30,00;6,00;0,00;0,00;6,00;0,00
2021-04-18;18,00;12,00;6,00;18,00;12,00;0,00;18,00;0,00;12,00
2021-04-25;6,00;18,00;6,00;30,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;0,00;0,00;0,00;12,00;0,00;12,00;0,00;6,00;0,00
2021-05-09;6,00;6,00;0,00;12,00;0,00;0,00;6,00;0,00;6,00
2021-05-16;19,00;6,00;12,00;31,00;0,00;0,00;0,00;12,00;0,00
