Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;57,00;66,50;0,00;0,00;9,50;0,00;0,00;0,00;0,00;11,40;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-01-13;40,00;40,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;4,44;0,00;4,44;4,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;38,00;66,50;0,00;9,50;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;43,00;96,75;10,75;5,38;10,75;0,00;5,00;14,00;0,00;0,00;0,00;0,00;4,53;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-02-03;51,00;51,00;10,20;0,00;20,40;0,00;10,00;0,00;0,00;4,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;45,00;63,00;0,00;9,00;9,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00
2019-02-17;71,00;111,57;20,29;10,14;0,00;5,00;10,00;5,00;0,00;0,00;0,00;4,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;44,00;61,60;8,80;8,80;17,60;5,00;5,00;5,00;0,00;4,40;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00
2019-03-03;51,00;102,00;0,00;30,60;0,00;5,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00
2019-03-10;61,00;91,50;0,00;0,00;20,33;5,00;5,00;5,00;0,00;4,52;0,00;4,52;4,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;36,00;72,00;9,00;9,00;18,00;10,00;0,00;10,00;0,00;4,50;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00
2019-03-24;51,00;132,60;10,20;0,00;10,20;5,00;10,00;5,00;0,00;4,43;0,00;0,00;4,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;39,00;68,25;9,75;9,75;0,00;5,00;10,00;5,00;0,00;0,00;4,59;0,00;4,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;74,00;64,75;0,00;9,25;18,50;5,00;29,00;15,00;0,00;8,97;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-04-14;99,00;188,10;9,90;9,90;9,90;0,00;31,00;21,00;0,00;0,00;4,50;0,00;0,00;5,00;5,00;5,00;5,00;0,00;5,00;0,00;0,00
2019-04-21;25,00;100,00;8,33;16,67;16,67;0,00;10,00;15,00;0,00;4,55;0,00;4,55;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00
2019-04-28;90,00;90,00;0,00;10,00;20,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;5,00
2019-05-05;58,00;96,67;9,67;9,67;4,83;0,00;24,00;5,00;0,00;0,00;4,46;4,46;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-05-12;54,00;90,00;9,00;18,00;9,00;5,00;25,00;10,00;0,00;0,00;0,00;4,50;0,00;5,00;0,00;15,00;0,00;0,00;0,00;0,00;5,00
2019-05-19;74,00;64,75;9,25;18,50;0,00;0,00;20,00;0,00;0,00;15,70;0,00;0,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;53,00;106,00;10,60;21,20;10,60;0,00;14,00;10,00;0,00;8,83;0,00;4,42;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2019-06-02;90,00;140,00;5,00;20,00;10,00;5,00;9,00;5,00;0,00;0,00;0,00;0,00;4,50;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;100,00;130,00;20,00;10,00;30,00;0,00;14,00;5,00;0,00;13,64;9,09;0,00;4,55;5,00;0,00;5,00;10,00;0,00;0,00;0,00;0,00
2019-06-16;50,00;130,00;10,00;20,00;0,00;10,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;10,00;0,00
2019-06-23;46,00;165,60;9,20;18,40;27,60;5,00;35,00;20,00;0,00;0,00;4,60;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;10,00;0,00
2019-06-30;71,00;172,43;20,29;40,57;20,29;0,00;25,00;30,00;0,00;0,00;0,00;4,44;11,09;0,00;10,00;5,00;5,00;0,00;0,00;5,00;0,00
2019-07-07;45,00;144,00;18,00;9,00;18,00;5,00;10,00;0,00;0,00;0,00;0,00;4,50;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00
2019-07-14;88,00;254,22;9,78;48,89;9,78;10,00;10,00;15,00;0,00;11,28;0,00;0,00;4,51;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-07-21;41,00;266,50;30,75;10,25;10,25;10,00;5,00;5,00;0,00;4,56;0,00;4,56;0,00;5,00;5,00;10,00;10,00;5,00;0,00;0,00;0,00
2019-07-28;95,00;275,50;9,50;19,00;47,50;11,00;37,00;21,00;0,00;11,31;0,00;0,00;4,52;0,00;5,00;11,00;16,00;0,00;0,00;0,00;0,00
2019-08-04;90,00;300,00;40,00;40,00;50,00;0,00;21,00;5,00;0,00;15,75;4,50;0,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00
2019-08-11;80,00;370,00;10,00;10,00;30,00;0,00;37,00;0,00;0,00;15,56;11,11;4,44;0,00;5,00;5,00;5,00;27,00;0,00;0,00;0,00;0,00
2019-08-18;84,00;933,33;37,33;9,33;37,33;10,00;21,00;21,00;5,00;11,35;0,00;4,54;11,35;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;80,00;420,00;0,00;20,00;30,00;0,00;15,00;5,00;0,00;4,44;4,44;8,89;15,56;0,00;15,00;0,00;10,00;0,00;0,00;0,00;0,00
2019-09-01;66,00;132,00;9,43;9,43;4,71;0,00;14,00;9,00;0,00;4,55;4,55;0,00;9,10;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;70,00;60,00;0,00;5,00;5,00;5,00;5,00;14,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2019-09-15;83,00;124,50;0,00;20,75;10,38;0,00;5,00;0,00;0,00;0,00;0,00;4,49;0,00;0,00;0,00;5,00;5,00;5,00;0,00;5,00;0,00
2019-09-22;60,00;120,00;0,00;10,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-09-29;51,00;112,20;0,00;5,10;5,10;5,00;18,00;5,00;0,00;4,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;97,00;67,90;0,00;9,70;19,40;0,00;9,00;0,00;0,00;4,51;4,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;37,00;64,75;0,00;0,00;4,63;0,00;9,00;14,00;0,00;4,63;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-10-20;58,00;106,33;4,83;9,67;4,83;4,00;18,00;13,00;0,00;4,46;0,00;0,00;0,00;0,00;4,00;4,00;9,00;0,00;0,00;0,00;0,00
2019-10-27;14,00;112,00;14,00;14,00;7,00;0,00;0,00;9,00;0,00;4,67;0,00;4,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;27,00;54,00;4,50;4,50;9,00;0,00;0,00;4,00;0,00;13,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;40,00;60,00;5,00;5,00;10,00;0,00;9,00;4,00;0,00;17,78;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;66,00;84,86;0,00;0,00;4,71;9,00;4,00;0,00;0,00;31,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;30,00;100,00;10,00;10,00;5,00;4,00;4,00;4,00;0,00;66,43;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;41,00;92,25;5,13;5,13;10,25;5,00;5,00;9,00;0,00;184,50;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00
2019-12-08;28,00;46,67;0,00;0,00;4,67;0,00;0,00;0,00;0,00;152,92;0,00;4,31;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;14,00;98,00;7,00;28,00;14,00;0,00;0,00;9,00;0,00;107,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-12-22;30,00;100,00;0,00;10,00;0,00;5,00;20,00;5,00;5,00;188,57;0,00;0,00;4,29;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-12-29;15,00;75,00;7,50;7,50;7,50;0,00;0,00;10,00;0,00;214,29;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;28,00;56,00;9,33;4,67;4,67;0,00;0,00;5,00;0,00;37,33;4,67;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00
2020-01-12;42,00;84,00;0,00;0,00;10,50;4,00;8,00;4,00;0,00;4,42;0,00;4,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;71,00;91,29;5,07;10,14;5,07;0,00;12,00;8,00;0,00;4,58;0,00;0,00;4,58;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-01-26;48,00;48,00;4,80;9,60;9,60;0,00;0,00;13,00;4,00;4,57;0,00;0,00;4,57;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;48,00;67,20;19,20;19,20;0,00;0,00;4,00;9,00;0,00;4,57;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;47,00;37,60;4,70;18,80;9,40;4,00;4,00;4,00;0,00;0,00;4,48;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00
2020-02-16;47,00;103,40;9,40;9,40;18,80;0,00;0,00;4,00;0,00;4,48;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;43,00;64,50;21,50;10,75;0,00;0,00;0,00;4,00;0,00;4,53;0,00;9,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;37,00;64,75;9,25;0,00;4,63;4,00;0,00;4,00;0,00;4,63;4,63;4,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;28,00;18,67;4,67;4,67;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;43,00;21,50;10,75;10,75;5,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;15,00;3,75;3,75;7,50;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;15,00;15,00;3,75;0,00;7,50;0,00;4,00;0,00;0,00;0,00;4,29;0,00;0,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00
2020-04-05;20,00;20,00;0,00;10,00;5,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;4,00;24,00;4,00;0,00;16,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;7,00;28,00;3,50;3,50;3,50;0,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;11,00;22,00;0,00;0,00;11,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;4,00;24,00;0,00;4,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2020-05-10;11,00;33,00;5,50;11,00;5,50;0,00;0,00;7,00;0,00;4,40;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;4,00;16,00;0,00;4,00;0,00;0,00;4,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;36,00;27,00;0,00;9,00;9,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;15,00;30,00;3,75;7,50;7,50;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2020-06-07;35,00;35,00;4,38;4,38;8,75;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-06-14;25,00;25,00;0,00;8,33;16,67;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;26,00;69,33;4,33;8,67;8,67;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;13,00;104,00;13,00;0,00;39,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00
2020-07-05;36,00;90,00;0,00;0,00;9,00;0,00;4,00;4,00;4,00;4,50;4,50;0,00;9,00;4,00;4,00;0,00;9,00;0,00;0,00;0,00;0,00
2020-07-12;37,00;129,50;9,25;9,25;18,50;5,00;0,00;5,00;0,00;13,88;0,00;0,00;9,25;0,00;0,00;0,00;14,00;5,00;0,00;0,00;0,00
2020-07-19;33,00;99,00;11,00;22,00;11,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00
2020-07-26;38,00;123,50;28,50;9,50;19,00;0,00;5,00;0,00;0,00;4,47;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00
2020-08-02;52,00;145,60;10,40;10,40;10,40;5,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00
2020-08-09;42,00;147,00;21,00;10,50;21,00;5,00;5,00;5,00;0,00;13,26;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00
2020-08-16;29,00;154,67;9,67;4,83;9,67;0,00;14,00;14,00;0,00;24,54;4,46;0,00;4,46;5,00;0,00;5,00;14,00;0,00;0,00;0,00;0,00
2020-08-23;28,00;74,67;4,67;18,67;37,33;5,00;9,00;5,00;5,00;4,67;4,67;4,67;4,67;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-08-30;54,00;81,00;4,50;9,00;18,00;4,00;0,00;9,00;0,00;4,50;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-09-06;13,00;104,00;39,00;52,00;6,50;0,00;0,00;9,00;0,00;13,00;0,00;4,33;4,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;13,00;91,00;13,00;39,00;0,00;0,00;9,00;4,00;0,00;8,67;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00
2020-09-20;17,00;76,50;0,00;25,50;0,00;0,00;9,00;9,00;0,00;4,25;4,25;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;31,00;72,33;10,33;5,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;13,00;117,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;4,33;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
