Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-07-21;26,00;40,00;0,00;0,00;0,00;0,00;13,00;13,00;13,00
2019-07-28;53,00;53,00;0,00;40,00;0,00;0,00;0,00;40,00;13,00
2019-08-04;53,00;26,00;13,00;13,00;0,00;0,00;39,00;13,00;26,00
2019-08-11;25,00;12,00;25,00;25,00;0,00;0,00;37,00;37,00;0,00
2019-08-18;51,00;13,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00
2019-08-25;25,00;25,00;25,00;12,00;0,00;0,00;25,00;12,00;12,00
2019-09-01;23,00;12,00;69,00;23,00;0,00;0,00;23,00;12,00;12,00
2019-09-08;12,00;12,00;24,00;35,00;24,00;0,00;0,00;12,00;0,00
2019-09-15;23,00;23,00;12,00;23,00;0,00;12,00;0,00;35,00;0,00
2019-09-22;11,00;0,00;11,00;11,00;0,00;0,00;0,00;68,00;0,00
2019-09-29;22,00;11,00;11,00;11,00;11,00;0,00;0,00;11,00;22,00
2019-10-06;23,00;11,00;11,00;11,00;0,00;11,00;0,00;11,00;0,00
2019-10-13;23,00;34,00;46,00;11,00;11,00;23,00;0,00;11,00;0,00
2019-10-20;59,00;23,00;0,00;35,00;0,00;0,00;12,00;47,00;0,00
2019-10-27;11,00;11,00;11,00;23,00;11,00;0,00;11,00;11,00;0,00
2019-11-03;45,00;33,00;33,00;33,00;0,00;11,00;0,00;11,00;0,00
2019-11-10;11,00;56,00;11,00;11,00;0,00;22,00;22,00;55,00;22,00
2019-11-17;11,00;0,00;0,00;11,00;11,00;0,00;11,00;45,00;0,00
2019-11-24;0,00;33,00;11,00;65,00;0,00;11,00;0,00;0,00;11,00
2019-12-01;34,00;57,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00
2019-12-08;0,00;46,00;11,00;23,00;11,00;0,00;0,00;23,00;11,00
2019-12-15;23,00;57,00;11,00;45,00;23,00;0,00;0,00;0,00;23,00
2019-12-22;12,00;37,00;12,00;50,00;12,00;0,00;0,00;12,00;12,00
2019-12-29;12,00;36,00;0,00;0,00;0,00;12,00;0,00;35,00;12,00
2020-01-05;22,00;33,00;44,00;33,00;0,00;11,00;0,00;54,00;0,00
2020-01-12;21,00;32,00;32,00;43,00;0,00;0,00;0,00;64,00;0,00
2020-01-19;0,00;33,00;22,00;22,00;11,00;0,00;0,00;22,00;0,00
2020-01-26;11,00;22,00;22,00;11,00;0,00;33,00;0,00;0,00;0,00
2020-02-02;22,00;11,00;11,00;44,00;0,00;0,00;0,00;11,00;0,00
2020-02-09;64,00;43,00;11,00;11,00;0,00;0,00;0,00;11,00;0,00
2020-02-16;0,00;55,00;0,00;11,00;0,00;11,00;0,00;33,00;11,00
2020-02-23;22,00;32,00;22,00;22,00;11,00;21,00;0,00;21,00;32,00
2020-03-01;0,00;21,00;11,00;0,00;0,00;0,00;0,00;21,00;0,00
2020-03-08;61,00;71,00;31,00;10,00;0,00;0,00;0,00;91,00;0,00
2020-03-15;31,00;0,00;10,00;10,00;0,00;0,00;10,00;51,00;0,00
2020-03-22;20,00;30,00;20,00;30,00;0,00;0,00;20,00;10,00;0,00
2020-03-29;10,00;10,00;39,00;49,00;0,00;10,00;0,00;0,00;0,00
2020-04-05;21,00;21,00;0,00;82,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;31,00;0,00;31,00;42,37;0,00;0,00;0,00;10,00;0,00
2020-04-19;20,00;0,00;10,00;10,00;0,00;20,00;0,00;0,00;20,00
2020-04-26;0,00;20,00;0,00;20,00;0,00;0,00;100,00;20,00;0,00
2020-05-03;0,00;10,00;10,00;40,00;10,00;0,00;0,00;0,00;0,00
2020-05-10;39,00;10,00;19,00;29,00;0,00;0,00;0,00;10,00;0,00
2020-05-17;40,00;20,00;0,00;40,00;0,00;20,00;0,00;10,00;0,00
2020-05-24;19,00;0,00;0,00;19,00;0,00;10,00;29,00;10,00;0,00
2020-05-31;28,00;0,00;9,00;19,00;0,00;0,00;0,00;19,00;0,00
2020-06-07;9,00;19,00;9,00;19,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;38,00;9,00;0,00;0,00;0,00;9,00;9,00;19,00;9,00
2020-06-21;20,00;30,00;0,00;30,00;0,00;0,00;0,00;10,00;0,00
2020-06-28;39,00;29,76;19,50;39,00;0,00;0,00;0,00;19,00;19,00
2020-07-05;31,00;31,00;0,00;31,00;0,00;0,00;0,00;10,00;10,00
2020-07-12;11,00;55,00;22,00;11,00;0,00;11,00;0,00;22,00;0,00
2020-07-19;22,00;11,00;11,00;22,00;0,00;0,00;11,00;21,00;0,00
2020-07-26;34,00;0,00;0,00;0,00;0,00;11,00;0,00;45,00;0,00
2020-08-02;23,00;11,00;0,00;0,00;0,00;0,00;0,00;34,00;11,00
2020-08-09;21,00;11,00;0,00;11,00;0,00;0,00;11,00;11,00;11,00
2020-08-16;21,00;11,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00
2020-08-23;10,00;41,00;0,00;62,00;0,00;10,00;20,00;10,00;20,00
2020-08-30;21,00;21,00;21,00;21,00;10,00;0,00;0,00;21,00;0,00
2020-09-06;0,00;0,00;10,00;21,00;0,00;10,00;0,00;0,00;10,00
2020-09-13;22,00;0,00;0,00;22,00;0,00;0,00;0,00;11,00;11,00
2020-09-20;10,00;10,00;10,00;10,00;10,00;0,00;10,00;0,00;0,00
2020-09-27;10,00;10,00;10,00;10,00;0,00;0,00;10,00;0,00;0,00
2020-10-04;43,00;32,00;11,00;43,00;0,00;32,00;0,00;11,00;21,00
2020-10-11;46,00;11,24;11,24;11,24;0,00;11,00;11,00;0,00;0,00
2020-10-18;33,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00
2020-10-25;44,00;11,00;0,00;22,00;0,00;11,00;0,00;22,00;0,00
2020-11-01;11,00;21,00;11,00;32,00;0,00;0,00;0,00;11,00;0,00
2020-11-08;11,00;22,00;0,00;0,00;0,00;11,00;0,00;33,00;11,00
2020-11-15;0,00;11,00;0,00;0,00;11,00;11,00;11,00;44,00;0,00
2020-11-22;33,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00
2020-11-29;23,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;11,00
2020-12-06;22,00;45,00;22,00;11,00;0,00;0,00;0,00;56,00;0,00
2020-12-13;22,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;22,00
2020-12-20;0,00;0,00;0,00;60,00;0,00;12,00;0,00;12,00;0,00
2020-12-27;12,00;12,00;0,00;70,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;0,00;21,00;0,00;54,00;0,00;11,00;0,00;21,00;0,00
2021-01-10;43,00;21,00;0,00;32,00;0,00;11,00;21,00;43,00;0,00
2021-01-17;21,00;32,00;0,00;11,00;0,00;0,00;0,00;21,00;11,00
2021-01-24;21,00;32,00;0,00;21,00;11,00;0,00;11,00;32,00;0,00
2021-01-31;42,00;11,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00
2021-02-07;22,00;0,00;22,00;34,00;0,00;0,00;0,00;34,00;11,00
2021-02-14;11,00;33,00;11,00;22,00;11,00;0,00;0,00;22,00;0,00
2021-02-21;33,00;0,00;22,00;0,00;0,00;0,00;11,00;11,00;11,00
2021-02-28;11,00;0,00;0,00;11,00;11,00;0,00;0,00;32,00;11,00
2021-03-07;21,00;0,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00
2021-03-14;20,00;0,00;0,00;0,00;0,00;10,00;0,00;60,00;10,00
2021-03-21;32,00;11,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00
2021-03-28;11,00;0,00;11,00;22,00;0,00;0,00;0,00;33,00;0,00
2021-04-04;22,00;11,00;0,00;32,00;0,00;0,00;0,00;11,00;0,00
2021-04-11;11,00;0,00;11,00;22,00;0,00;0,00;0,00;22,00;0,00
2021-04-18;22,00;22,00;11,00;11,00;0,00;0,00;0,00;34,00;0,00
2021-04-25;0,00;11,00;0,00;34,00;0,00;0,00;0,00;11,00;0,00
2021-05-02;22,00;32,00;0,00;32,00;0,00;0,00;0,00;22,00;0,00
2021-05-09;22,00;11,00;0,00;0,00;0,00;0,00;0,00;22,00;11,00
2021-05-16;0,00;0,00;0,00;42,00;0,00;11,00;11,00;42,00;0,00
2021-05-23;11,00;0,00;11,00;44,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;34,00;11,00;0,00;11,00;0,00;0,00;0,00;34,00;0,00
2021-06-06;23,00;0,00;0,00;23,00;0,00;0,00;0,00;45,00;0,00
2021-06-13;0,00;11,00;0,00;54,00;0,00;0,00;0,00;22,00;0,00
2021-06-20;0,00;11,00;11,00;44,00;0,00;0,00;22,00;11,00;0,00
2021-06-27;66,00;22,00;11,00;44,00;0,00;11,00;11,00;33,00;0,00
2021-07-04;45,00;0,00;0,00;102,27;0,00;0,00;0,00;11,00;0,00
2021-07-11;23,00;23,00;23,00;46,00;11,00;0,00;0,00;69,00;0,00
2021-07-18;37,00;37,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00
2021-07-25;28,00;14,00;14,00;0,00;0,00;14,00;0,00;41,00;0,00
