Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-08-18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;37,00;0,00;0,00;0,00;21,00;0,00
2019-08-25;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;63,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,57;0,00;42,43;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,76;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00
2019-09-29;42,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;20,36;42,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;42,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;41,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,50;20,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;20,00;0,00
2019-11-10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;42,00;0,00
2019-11-17;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;61,18;0,00;0,00;0,00;0,00;0,00
