Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;38,00;80,00;3,00;8,00;6,00;1,00;4,00;5,00;0,00;0,00;2,00;3,00;5,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-08-25;40,00;96,00;7,00;4,00;4,00;5,00;6,00;5,00;0,00;1,00;0,00;6,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;43,00;13,00;3,00;4,00;2,00;6,00;3,00;0,00;1,00;0,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;46,00;7,00;1,00;3,00;4,00;2,00;4,00;6,00;0,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-15;43,00;6,00;2,00;4,00;3,00;3,00;5,00;6,00;0,00;2,00;0,00;0,00;4,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2019-09-22;46,00;5,00;2,00;5,00;2,00;6,00;6,00;4,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;38,00;7,00;2,00;1,00;0,00;4,00;4,00;3,00;0,00;1,00;0,00;4,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-06;30,00;10,00;2,00;7,00;2,00;3,00;1,00;3,00;0,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-13;27,00;3,00;2,00;3,00;2,00;3,00;4,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-10-20;23,00;1,00;0,00;2,00;1,00;0,00;2,00;1,00;0,00;1,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;18,00;3,00;2,00;1,00;3,00;0,00;2,00;2,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;13,00;5,00;3,00;2,00;1,00;2,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;17,00;4,00;2,00;4,00;0,00;0,00;1,00;2,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;16,00;7,00;2,00;3,00;2,00;0,00;5,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-11-24;24,00;2,00;2,00;1,00;2,00;2,00;2,00;2,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;18,00;4,00;3,00;4,00;1,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-12-08;18,00;36,00;0,00;4,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;17,00;9,00;1,00;0,00;3,00;1,00;0,00;3,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;28,00;4,00;2,00;4,00;1,00;6,00;3,00;4,00;0,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;28,00;4,00;5,00;2,00;1,00;2,00;3,00;3,00;0,00;1,00;1,00;2,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-01-05;33,00;3,00;4,00;3,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00;1,00;2,00;1,00;1,00;0,00;0,00;1,00
2020-01-12;34,00;3,00;3,00;2,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;3,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00
2020-01-19;26,00;3,00;2,00;4,00;3,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00
2020-01-26;22,00;7,00;2,00;5,00;4,00;2,00;3,00;2,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2020-02-02;17,00;5,00;1,00;4,00;2,00;2,00;7,00;4,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;23,00;6,00;4,00;4,00;1,00;1,00;2,00;2,00;0,00;1,00;1,00;1,00;2,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2020-02-16;30,00;4,00;1,00;3,00;2,00;1,00;2,00;2,00;1,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-23;16,00;8,00;1,00;2,00;2,00;1,00;5,00;2,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00
2020-03-01;19,00;2,00;0,00;2,00;3,00;2,00;2,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2020-03-08;22,00;2,00;1,00;3,00;4,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;7,00;3,00;1,00;1,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-22;7,00;1,00;0,00;0,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;9,00;3,00;1,00;2,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;7,00;2,00;0,00;3,00;2,00;2,00;2,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-04-12;8,00;2,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-04-19;7,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-04-26;6,00;4,00;1,00;1,00;1,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;6,00;2,00;1,00;2,00;3,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-05-10;9,00;1,00;1,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2020-05-17;14,00;2,00;1,00;2,00;3,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;12,00;1,00;1,00;1,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-05-31;14,00;0,00;4,00;1,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;12,00;4,00;8,00;1,00;1,00;2,00;4,00;4,00;1,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;20,00;5,00;5,00;5,00;1,00;1,00;3,00;4,00;0,00;0,00;0,00;2,00;3,00;1,00;1,00;0,00;1,00;1,00;0,00;1,00;1,00
