Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-10-20;19,00;4,00;4,00;0,00;4,00;0,00;0,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-10-27;43,00;8,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;4,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;12,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;42,00;11,00;8,00;0,00;8,00;11,00;0,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00
2019-11-10;31,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;11,00;0,00;8,00;0,00;8,00;0,00;4,00;0,00;4,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-11-17;27,00;15,00;4,00;0,00;8,00;4,00;0,00;4,00;8,00;0,00;0,00;0,00;4,00;0,00;11,00;4,00;4,00;0,00;4,00;4,00;11,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2019-11-24;64,00;8,00;4,00;4,00;4,00;8,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-12-01;45,00;7,00;19,00;8,00;11,00;0,00;4,00;0,00;4,00;0,00;4,00;4,00;4,00;0,00;19,00;0,00;4,00;0,00;15,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;68,00;11,00;8,00;4,00;0,00;8,00;8,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;4,00;4,00;19,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-12-15;47,00;12,00;0,00;4,00;20,00;4,00;0,00;0,00;4,00;0,00;16,00;4,00;0,00;0,00;12,00;0,00;0,00;4,00;12,00;0,00;4,00;8,00;4,00;4,00;0,00;0,00;0,00;0,00
2019-12-22;44,00;4,00;9,00;9,00;4,00;13,00;0,00;0,00;0,00;18,00;18,00;4,00;9,00;0,00;9,00;4,00;0,00;0,00;0,00;9,00;22,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;77,00;8,00;8,00;4,00;16,00;4,00;0,00;8,00;4,00;4,00;12,00;0,00;4,00;0,00;20,00;0,00;0,00;0,00;4,00;8,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-01-05;53,00;11,00;4,00;11,00;11,00;4,00;8,00;0,00;0,00;23,00;11,00;4,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;8,00;15,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-01-12;83,00;14,00;4,00;7,00;4,00;4,00;4,00;4,00;0,00;7,00;14,00;0,00;14,00;0,00;11,00;7,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;72,00;8,00;8,00;4,00;15,00;11,00;8,00;0,00;15,00;8,00;15,00;4,00;26,00;0,00;15,00;0,00;4,00;0,00;11,00;4,00;15,00;0,00;4,00;4,00;4,00;4,00;0,00;0,00
2020-01-26;100,00;7,00;11,00;4,00;7,00;4,00;4,00;4,00;4,00;15,00;11,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00
2020-02-02;59,00;4,00;15,00;0,00;15,00;0,00;7,00;0,00;4,00;7,00;0,00;4,00;0,00;0,00;22,00;0,00;4,00;0,00;11,00;4,00;15,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00
2020-02-09;73,00;7,00;4,00;0,00;4,00;7,00;0,00;7,00;0,00;11,00;26,00;7,00;18,00;0,00;11,00;0,00;0,00;0,00;4,00;4,00;15,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00
2020-02-16;66,00;4,00;7,00;0,00;15,00;0,00;0,00;7,00;4,00;4,00;22,00;4,00;7,00;0,00;22,00;0,00;0,00;0,00;7,00;7,00;15,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;60,00;18,00;14,00;0,00;7,00;0,00;4,00;0,00;4,00;7,00;4,00;0,00;14,00;0,00;14,00;4,00;0,00;4,00;7,00;4,00;11,00;0,00;11,00;7,00;0,00;0,00;0,00;0,00
2020-03-01;49,00;11,00;14,00;0,00;7,00;0,00;0,00;4,00;11,00;11,00;14,00;4,00;7,00;0,00;4,00;4,00;0,00;0,00;7,00;4,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;42,00;3,00;7,00;10,00;3,00;0,00;4,00;4,00;0,00;0,00;3,00;0,00;14,00;0,00;21,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;3,00
2020-03-15;21,00;14,00;14,00;3,00;10,00;10,00;7,00;0,00;0,00;0,00;10,00;7,00;0,00;0,00;10,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-03-22;20,00;7,00;14,00;0,00;3,00;0,00;0,00;0,00;3,00;7,00;10,00;3,00;0,00;0,00;7,00;0,00;0,00;3,00;7,00;0,00;7,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-03-29;39,00;10,00;13,00;0,00;10,00;3,00;7,00;0,00;0,00;7,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;34,00;0,00;7,00;7,00;0,00;0,00;0,00;10,00;3,00;0,00;3,00;3,00;0,00;3,00;7,00;3,00;0,00;0,00;3,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;3,00;0,00
2020-04-12;36,00;6,00;10,00;3,00;3,00;10,00;0,00;3,00;0,00;0,00;0,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;6,00;6,00;3,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00
2020-04-19;41,00;3,00;6,00;10,00;16,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;10,00;0,00;16,00;0,00;10,00;0,00;3,00;6,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2020-04-26;26,00;3,00;10,00;3,00;0,00;3,00;3,00;3,00;3,00;7,00;7,00;7,00;13,00;0,00;7,00;0,00;0,00;0,00;7,00;7,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;32,00;3,00;10,00;6,00;3,00;3,00;3,00;0,00;3,00;6,00;13,00;6,00;13,00;0,00;0,00;0,00;3,00;0,00;6,00;10,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;30,00;3,00;0,00;0,00;10,00;3,00;0,00;3,00;0,00;7,00;10,00;0,00;7,00;0,00;13,00;0,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;30,00;17,00;7,00;13,00;7,00;3,00;0,00;3,00;0,00;0,00;3,00;3,00;7,00;0,00;3,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;31,00;7,00;14,00;3,00;3,00;3,00;0,00;3,00;3,00;10,00;3,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;7,00;3,00;0,00;3,00;7,00;0,00;0,00;0,00;0,00
2020-05-31;27,00;7,00;13,00;7,00;7,00;3,00;3,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00
2020-06-07;17,00;7,00;17,00;3,00;3,00;3,00;7,00;3,00;3,00;0,00;7,00;3,00;3,00;0,00;7,00;3,00;7,00;0,00;10,00;7,00;7,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00
2020-06-14;56,00;0,00;11,00;0,00;7,00;7,00;0,00;7,00;4,00;7,00;7,00;0,00;7,00;3,00;0,00;7,00;3,00;0,00;7,00;14,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00
2020-06-21;29,00;7,00;14,00;11,00;14,00;0,00;0,00;4,00;0,00;11,00;7,00;4,00;4,00;0,00;14,00;0,00;4,00;0,00;0,00;11,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;33,00;7,00;18,00;11,00;0,00;11,00;0,00;0,00;0,00;7,00;4,00;0,00;11,00;4,00;11,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-07-05;33,00;7,00;7,00;7,00;0,00;0,00;0,00;4,00;0,00;4,00;7,00;7,00;4,00;0,00;7,00;7,00;0,00;4,00;4,00;15,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-07-12;33,00;4,00;18,00;15,00;0,00;4,00;4,00;0,00;0,00;0,00;18,00;4,00;4,00;0,00;7,00;4,00;7,00;4,00;7,00;0,00;7,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00
2020-07-19;59,00;11,00;15,00;11,00;11,00;4,00;15,00;15,00;0,00;0,00;11,00;4,00;11,00;4,00;7,00;0,00;0,00;0,00;7,00;18,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-07-26;37,00;22,00;19,00;7,00;19,00;4,00;0,00;4,00;4,00;4,00;7,00;0,00;0,00;0,00;7,00;0,00;4,00;0,00;7,00;0,00;7,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-08-02;55,00;15,00;15,00;0,00;7,00;4,00;0,00;4,00;4,00;4,00;7,00;0,00;7,00;0,00;15,00;0,00;4,00;0,00;15,00;4,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2020-08-09;47,00;15,00;26,00;4,00;22,00;7,00;0,00;15,00;7,00;4,00;15,00;0,00;0,00;0,00;15,00;0,00;4,00;0,00;11,00;0,00;11,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00
2020-08-16;47,00;18,00;4,00;0,00;11,00;18,00;0,00;0,00;0,00;4,00;0,00;0,00;7,00;0,00;11,00;0,00;4,00;11,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-08-23;28,00;10,00;3,00;3,00;10,00;0,00;7,00;0,00;3,00;3,00;10,00;7,00;7,00;7,00;35,00;3,00;3,00;0,00;7,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;52,00;14,00;24,00;7,00;3,00;7,00;0,00;0,00;3,00;3,00;3,00;0,00;3,00;0,00;7,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;31,00;14,00;10,00;0,00;0,00;3,00;0,00;7,00;3,00;0,00;7,00;3,00;3,00;0,00;7,00;0,00;0,00;3,00;10,00;0,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00
2020-09-13;20,00;3,00;3,00;3,00;10,00;7,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;17,00;7,00;7,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-09-20;35,00;10,00;7,00;0,00;14,00;7,00;0,00;3,00;0,00;3,00;10,00;3,00;7,00;0,00;3,00;0,00;0,00;3,00;3,00;7,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00
2020-09-27;30,00;7,00;7,00;0,00;7,00;4,00;0,00;4,00;0,00;0,00;22,00;0,00;11,00;0,00;4,00;4,00;0,00;0,00;4,00;15,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;33,00;11,00;22,00;0,00;7,00;15,00;4,00;0,00;4,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;11,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;57,00;8,00;8,00;8,00;4,00;12,00;4,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;8,00;4,00;0,00;8,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2020-10-18;25,00;21,00;8,00;12,00;16,00;12,00;0,00;4,00;4,00;8,00;4,00;0,00;0,00;0,00;8,00;4,00;12,00;0,00;4,00;16,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;41,00;12,00;12,00;4,00;16,00;4,00;0,00;0,00;0,00;12,00;0,00;0,00;8,00;0,00;12,00;4,00;4,00;0,00;8,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
