Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;88,80;0,00;0,00;22,67;22,67;12,00;0,00;12,00;0,00;0,00
2019-01-13;48,00;84,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;110,40;0,00;0,00;0,00;24,73;0,00;12,00;0,00;12,00;12,00
2019-01-20;12,00;61,71;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;45,60;0,00;0,00;0,00;24,00;0,00;0,00;12,00;0,00;0,00
2019-01-27;11,00;135,14;0,00;0,00;0,00;0,00;0,00;23,00;11,00;0,00;30,80;22,00;0,00;0,00;0,00;55,00;11,00;0,00;11,00;0,00;11,00
2019-02-03;23,00;55,20;10,73;0,00;0,00;0,00;0,00;12,00;0,00;0,00;11,50;34,50;0,00;0,00;0,00;23,00;0,00;0,00;12,00;0,00;0,00
2019-02-10;24,00;70,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;48,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;12,00;12,00
2019-02-17;24,00;59,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;12,00;0,00;0,00;11,29;35,29;0,00;0,00;0,00;0,00;0,00
2019-02-24;24,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;36,00;0,00;0,00;0,00;46,59;0,00;0,00;0,00;0,00;0,00
2019-03-03;37,00;98,13;24,13;0,00;0,00;0,00;0,00;0,00;0,00;11,56;37,00;37,00;0,00;0,00;0,00;12,81;0,00;0,00;0,00;0,00;0,00
2019-03-10;12,00;45,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;36,00;74,40;0,00;0,00;0,00;25,50;0,00;0,00;12,00;0,00;0,00
2019-03-17;12,00;105,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,40;0,00;0,00;0,00;22,67;0,00;0,00;0,00;0,00;0,00
2019-03-24;25,00;63,33;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;25,00;25,00;0,00;0,00;0,00;25,00;13,24;0,00;0,00;0,00;0,00
2019-03-31;24,00;36,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;0,00;0,00;11,29;11,29;0,00;0,00;0,00;0,00;0,00
2019-04-07;60,00;94,74;12,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;98,40;0,00;0,00;0,00;107,14;0,00;0,00;0,00;0,00;0,00
2019-04-14;37,00;49,87;12,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,56;157,25;0,00;0,00;0,00;61,19;0,00;0,00;0,00;0,00;0,00
2019-04-21;64,00;51,20;12,80;0,00;0,00;0,00;0,00;0,00;13,00;0,00;11,85;220,44;0,00;0,00;0,00;25,60;0,00;0,00;0,00;0,00;0,00
2019-04-28;48,00;12,80;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;122,40;0,00;0,00;0,00;59,29;11,29;12,00;12,00;0,00;0,00
2019-05-05;70,00;138,41;11,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,07;82,07;0,00;0,00;0,00;45,71;0,00;0,00;0,00;0,00;0,00
2019-05-12;47,00;95,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35,25;82,25;0,00;0,00;0,00;69,79;11,39;0,00;24,00;0,00;0,00
2019-05-19;35,00;46,14;11,14;0,00;0,00;0,00;0,00;0,00;0,00;11,67;11,67;70,00;0,00;0,00;0,00;11,67;0,00;0,00;23,00;0,00;0,00
2019-05-26;0,00;42,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;31,00;0,00;0,00;22,00;0,00;11,00
