Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-10-11;2,00;17,00;6,00;36,00;0,00;6,00;4,00;0,00;0,00
2020-10-18;6,00;8,00;0,00;11,00;0,00;2,00;6,00;4,00;2,00
2020-10-25;10,00;20,00;4,00;16,00;0,00;2,00;4,00;0,00;0,00
2020-11-01;8,00;9,00;2,00;9,00;0,00;0,00;2,00;0,00;2,00
2020-11-08;10,00;8,00;4,00;14,00;2,00;0,00;2,00;6,00;2,00
2020-11-15;18,00;20,00;0,00;14,00;0,00;0,00;2,00;0,00;0,00
2020-11-22;8,00;6,00;8,00;14,00;0,00;0,00;2,00;4,00;4,00
2020-11-29;8,00;8,00;10,00;20,00;0,00;0,00;2,00;2,00;4,00
2020-12-06;4,00;16,00;4,00;14,00;0,00;0,00;2,00;2,00;0,00
2020-12-13;14,00;22,00;8,00;47,00;0,00;8,00;2,00;16,00;2,00
2020-12-20;16,00;14,00;5,00;27,00;0,00;0,00;5,00;0,00;5,00
2020-12-27;20,00;17,00;9,00;35,00;0,00;4,00;9,00;0,00;0,00
2021-01-03;20,00;20,00;16,00;28,00;0,00;8,00;10,00;6,00;2,00
2021-01-10;6,00;12,00;10,00;31,00;0,00;10,00;6,00;2,00;0,00
2021-01-17;13,00;17,00;13,00;36,00;2,00;0,00;0,00;6,00;0,00
2021-01-24;17,00;23,00;10,00;32,00;0,00;2,00;6,00;2,00;0,00
2021-01-31;17,00;13,00;6,00;23,00;2,00;2,00;4,00;4,00;4,00
2021-02-07;14,00;14,00;6,00;42,00;0,00;0,00;2,00;8,00;0,00
2021-02-14;12,00;10,00;10,00;20,00;0,00;4,00;0,00;4,00;4,00
2021-02-21;8,00;16,00;6,00;20,00;0,00;0,00;0,00;2,00;4,00
2021-02-28;10,00;10,00;4,00;14,00;0,00;2,00;4,00;0,00;2,00
2021-03-07;13,00;17,00;10,00;21,00;0,00;0,00;4,00;0,00;4,00
2021-03-14;17,00;9,00;6,00;26,00;0,00;0,00;6,00;0,00;2,00
2021-03-21;10,00;10,00;6,00;8,00;0,00;2,00;2,00;0,00;2,00
2021-03-28;2,00;2,00;2,00;30,00;2,00;2,00;0,00;0,00;2,00
2021-04-04;10,00;10,00;0,00;16,00;2,00;2,00;4,00;0,00;4,00
2021-04-11;19,00;15,00;6,00;19,00;2,00;0,00;12,00;2,00;6,00
2021-04-18;8,00;12,00;6,00;22,00;0,00;10,00;2,00;4,00;2,00
2021-04-25;12,00;10,00;4,00;12,00;2,00;0,00;2,00;2,00;6,00
2021-05-02;7,00;9,00;7,00;15,00;2,00;2,00;6,00;2,00;2,00
2021-05-09;8,00;16,00;8,00;26,00;0,00;2,00;4,00;0,00;0,00
2021-05-16;13,00;13,00;4,00;13,00;2,00;6,00;2,00;2,00;2,00
2021-05-23;8,00;10,00;4,00;18,00;8,00;0,00;4,00;2,00;2,00
2021-05-30;11,00;13,00;11,00;23,00;8,00;0,00;2,00;6,00;4,00
2021-06-06;20,00;18,00;12,00;22,00;2,00;2,00;4,00;2,00;0,00
2021-06-13;19,00;19,00;6,00;31,00;2,00;4,00;8,00;2,00;0,00
2021-06-20;14,00;10,00;8,00;33,00;2,00;8,00;21,00;4,00;4,00
2021-06-27;19,00;14,00;10,00;31,00;0,00;2,00;2,00;2,00;0,00
2021-07-04;27,00;6,00;12,00;17,00;0,00;0,00;6,00;2,00;0,00
2021-07-11;30,00;11,00;4,00;23,00;4,00;0,00;2,00;4,00;2,00
2021-07-18;11,00;18,00;5,00;18,00;0,00;0,00;2,00;0,00;0,00
2021-07-25;13,00;13,00;10,00;33,00;0,00;0,00;5,00;3,00;0,00
