Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;0,00;0,00;17,00;0,00;0,00;31,00;0,00;0,00;15,00;0,00;0,00;13,00;0,00;0,00;0,00;39,00;4,00;0,00;11,00;0,00;11,00
2019-01-13;33,00;0,00;0,00;0,00;0,00;33,00;0,00;0,00;0,00;15,84;15,84;0,00;0,00;0,00;0,00;16,50;16,50;0,00;0,00;0,00;15,78
2019-01-20;16,00;16,00;16,00;16,00;16,00;16,00;0,00;0,00;30,93;32,00;32,00;32,00;0,00;0,00;0,00;48,00;0,00;32,00;16,00;0,00;0,00
2019-01-27;16,00;16,00;0,00;16,00;0,00;62,93;0,00;0,00;0,00;0,00;0,00;64,00;0,00;0,00;0,00;64,00;0,00;0,00;64,00;0,00;0,00
2019-02-03;0,00;0,00;17,00;17,00;0,00;30,00;0,00;0,00;0,00;0,00;25,00;37,00;12,00;0,00;0,00;25,00;8,00;0,00;0,00;0,00;0,00
2019-02-10;0,00;0,00;34,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;25,00;49,00;0,00;0,00;0,00;21,00;0,00;11,00;22,00;0,00;11,00
2019-02-17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;26,00;0,00;0,00;0,00;18,00;0,00;12,00;59,00;0,00;12,00
2019-02-24;17,00;0,00;17,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;17,00;82,38;0,00;0,00;0,00;89,25;0,00;0,00;17,00;0,00;17,00
2019-03-03;17,00;0,00;0,00;34,00;0,00;35,13;0,00;0,00;17,00;0,00;17,00;65,38;0,00;0,00;0,00;89,25;0,00;35,55;0,00;0,00;0,00
2019-03-10;0,00;0,00;0,00;17,00;0,00;0,00;0,00;15,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;8,00;0,00;0,00;33,00;0,00;0,00
2019-03-17;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;0,00;17,00;0,00;0,00;0,00;47,00;0,00;0,00;0,00;0,00;38,00;51,00;0,00;0,00;0,00;17,00;4,00;0,00;23,00;0,00;0,00
2019-03-31;0,00;0,00;17,00;17,00;17,00;16,00;0,00;0,00;0,00;0,00;25,00;25,00;0,00;0,00;0,00;13,00;0,00;35,00;0,00;0,00;0,00
2019-04-07;17,00;0,00;0,00;0,00;0,00;35,13;0,00;0,00;0,00;17,00;49,69;0,00;0,00;0,00;0,00;89,25;0,00;17,00;88,09;17,00;17,00
2019-04-14;0,00;0,00;35,00;18,00;0,00;32,00;0,00;0,00;16,00;0,00;26,00;78,00;0,00;0,00;0,00;35,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;0,00;0,00;0,00;0,00;35,00;0,00;0,00;0,00;0,00;0,00;52,00;13,00;0,00;0,00;0,00;22,00;4,00;12,00;0,00;0,00;0,00
2019-04-28;100,00;17,00;17,00;0,00;0,00;32,97;0,00;0,00;32,97;0,00;0,00;66,22;0,00;0,00;0,00;84,00;16,00;0,00;16,42;0,00;32,84
2019-05-05;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;15,00;12,00;24,00;12,00;0,00;0,00;0,00;25,00;0,00;0,00;22,00;0,00;11,00
2019-05-12;17,00;0,00;0,00;17,00;0,00;17,00;0,00;0,00;17,00;0,00;52,42;0,00;0,00;0,00;0,00;55,25;17,00;17,00;17,00;0,00;0,00
2019-05-19;0,00;0,00;0,00;16,00;16,00;30,00;0,00;0,00;15,00;0,00;12,00;48,00;0,00;0,00;0,00;37,00;0,00;22,00;0,00;0,00;0,00
2019-05-26;16,00;0,00;0,00;33,00;16,00;32,00;0,00;0,00;0,00;16,00;48,00;48,00;0,00;0,00;0,00;200,00;0,00;0,00;16,00;0,00;16,00
2019-06-02;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;70,00;0,00;23,00;11,00;11,00;0,00;0,00;66,00;0,00;10,00;10,00;10,00;0,00
2019-06-09;16,00;0,00;0,00;0,00;16,00;16,00;0,00;0,00;0,00;0,00;16,00;64,00;0,00;0,00;0,00;96,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;16,00;0,00;16,00;16,00;0,00;0,00;0,00;0,00;16,00;0,00;16,00;32,00;0,00;0,00;0,00;64,00;0,00;48,00;16,00;0,00;0,00
