Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-08-18;17,00;0,00;17,00;0,00;0,00;17,00;17,00;0,00;17,00;0,00;17,00;53,13;0,00;0,00;17,00;85,00;17,00;17,00;0,00;0,00;0,00
2019-08-25;48,00;48,00;0,00;16,00;0,00;0,00;48,00;0,00;0,00;16,00;32,00;78,00;0,00;16,70;16,70;62,61;0,00;32,64;15,36;0,00;15,36
2019-09-01;0,00;0,00;16,00;16,00;0,00;29,00;0,00;0,00;0,00;0,00;61,00;31,00;8,00;0,00;0,00;29,00;0,00;8,00;25,00;0,00;0,00
2019-09-08;47,00;0,00;16,00;0,00;0,00;0,00;14,95;0,00;0,00;0,00;110,35;47,00;0,00;0,00;0,00;64,09;0,00;0,00;15,04;0,00;0,00
2019-09-15;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;7,00;0,00;23,00;23,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;15,00;15,00;0,00;0,00;0,00;15,00;30,00;0,00;0,00;0,00;32,14;15,00;0,00;0,00;0,00;30,00;0,00;15,00;15,00;0,00;15,00
2019-09-29;0,00;0,00;15,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;15,00;7,00;0,00;0,00;0,00;14,00;0,00;8,00;0,00;8,00;0,00
2019-10-06;30,00;30,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;118,00;44,00;14,00;0,00;0,00;0,00;0,00;0,00;30,00;15,00;15,00
2019-10-13;15,00;29,00;15,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;62,14;0,00;0,00;0,00;0,00;75,00;0,00;0,00;15,00;30,00;0,00
2019-10-20;45,00;45,00;15,00;30,00;0,00;0,00;15,00;0,00;0,00;0,00;59,32;30,68;14,32;0,00;0,00;30,00;0,00;0,00;15,00;15,00;15,00
2019-10-27;15,00;0,00;31,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;84,38;43,13;0,00;0,00;0,00;47,14;15,00;0,00;0,00;15,00;0,00
2019-11-03;30,00;15,00;0,00;15,00;0,00;60,00;0,00;0,00;0,00;0,00;107,14;62,14;0,00;0,00;0,00;30,00;0,00;0,00;15,00;0,00;30,00
2019-11-10;15,00;15,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00;32,14;32,14;0,00;0,00;0,00;45,00;0,00;0,00;0,00;15,00;0,00
2019-11-17;0,00;0,00;15,00;0,00;0,00;14,00;0,00;0,00;0,00;7,00;72,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;14,00;14,00;0,00;0,00;0,00;14,00;14,00;0,00;14,00;0,00;70,00;0,00;0,00;0,00;0,00;54,00;26,00;0,00;14,00;0,00;0,00
2019-12-01;44,00;15,00;15,00;0,00;0,00;14,67;0,00;0,00;14,67;14,67;75,43;14,67;0,00;0,00;0,00;15,40;0,00;15,30;15,30;0,00;0,00
2019-12-08;15,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;75,00;30,00;15,00;15,00;0,00;15,00;15,00;15,00;15,00;0,00;0,00
2019-12-15;14,00;14,00;0,00;0,00;0,00;40,00;0,00;14,00;0,00;14,00;70,00;42,00;0,00;0,00;14,00;28,00;0,00;14,00;26,25;0,00;26,25
