Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-08-11;78,00;9,00;14,00;16,00;25,00;11,00;9,00;7,00;4,00;23,00;16,00;3,00;11,00;3,00;3,00;11,00;11,00;8,00;8,00;6,00;7,00;5,00;4,00;18,00;8,00;2,00;2,00;1,00
2019-08-18;60,00;7,00;11,00;13,00;18,00;10,00;6,00;5,00;4,00;14,00;13,00;6,00;6,00;4,00;4,00;8,00;10,00;7,00;6,00;2,00;8,00;3,00;8,00;19,00;7,00;2,00;3,00;2,00
2019-08-25;50,00;4,00;10,00;8,00;10,00;6,00;6,00;4,00;3,00;11,00;8,00;4,00;5,00;1,00;3,00;5,00;9,00;2,00;3,00;2,00;6,00;2,00;2,00;7,00;2,00;0,50;1,00;0,50
2019-09-01;46,00;6,00;8,00;7,00;7,00;6,00;4,00;4,00;5,00;7,00;7,00;2,00;5,00;2,00;3,00;4,00;6,00;4,00;2,00;2,00;4,00;3,00;4,00;9,00;2,00;0,00;1,00;2,00
2019-09-08;36,00;8,00;7,00;6,00;4,00;6,00;4,00;4,00;4,00;7,00;6,00;1,00;4,00;2,00;6,00;5,00;5,00;6,00;6,00;3,00;5,00;4,00;3,00;10,00;4,00;1,00;1,00;1,00
2019-09-15;31,00;6,00;12,00;6,00;9,00;8,00;4,00;3,00;5,00;11,00;6,00;2,00;5,00;4,00;4,00;6,00;6,00;3,00;1,00;2,00;2,00;4,00;2,00;7,00;0,50;0,00;0,00;0,50
2019-09-22;33,00;5,00;11,00;4,00;10,00;9,00;9,00;3,00;4,00;7,00;7,00;2,00;3,00;2,00;3,00;4,00;3,00;3,00;3,00;2,00;5,00;5,00;2,00;9,00;4,00;0,00;0,50;0,50
2019-09-29;31,00;6,00;13,00;7,00;13,00;7,00;5,00;3,00;4,00;9,00;4,00;2,00;5,00;4,00;4,00;3,00;5,00;4,00;5,00;2,00;3,00;3,00;2,00;7,00;3,00;1,00;2,00;1,00
2019-10-06;24,00;8,00;9,00;9,00;12,00;8,00;4,00;4,00;5,00;8,00;5,00;1,00;5,00;2,00;8,00;7,00;6,00;2,00;4,00;5,00;4,00;2,00;3,00;5,00;2,00;0,50;1,00;1,00
2019-10-13;30,00;9,00;12,00;5,00;14,00;11,00;6,00;6,00;7,00;8,00;11,00;3,00;5,00;2,00;4,00;4,00;4,00;2,00;4,00;3,00;4,00;6,00;2,00;11,00;2,00;0,50;1,00;1,00
2019-10-20;42,00;9,00;11,00;12,00;15,00;7,00;8,00;6,00;5,00;8,00;5,00;4,00;4,00;2,00;4,00;10,00;8,00;5,00;3,00;4,00;7,00;4,00;2,00;13,00;3,00;1,00;1,00;0,50
2019-10-27;34,00;11,00;10,00;8,00;14,00;8,00;8,00;3,00;5,00;13,00;5,00;2,00;5,00;4,00;5,00;4,00;8,00;3,00;5,00;4,00;3,00;4,00;3,00;11,00;5,00;0,50;3,00;2,00
2019-11-03;32,00;11,00;22,00;10,00;16,00;9,00;6,00;7,00;6,00;10,00;6,00;3,00;6,00;5,00;5,00;8,00;4,00;3,00;4,00;5,00;7,00;8,00;3,00;15,00;7,00;1,00;4,00;2,00
2019-11-10;31,00;17,00;21,00;14,00;15,00;12,00;9,00;7,00;8,00;16,00;6,00;4,00;8,00;5,00;7,00;9,00;6,00;4,00;5,00;6,00;10,00;8,00;3,00;19,00;5,00;0,50;5,00;3,00
2019-11-17;35,00;19,00;19,00;13,00;13,00;12,00;10,00;8,00;7,00;13,00;6,00;6,00;9,00;3,00;5,00;8,00;8,00;3,00;6,00;3,00;7,00;11,00;3,00;11,00;9,00;1,00;4,00;2,00
2019-11-24;29,00;16,00;20,00;14,00;16,00;11,00;13,00;9,00;6,00;10,00;6,00;6,00;7,00;3,00;4,00;10,00;5,00;2,00;6,00;3,00;7,00;11,00;3,00;10,00;6,00;4,00;7,00;4,00
2019-12-01;34,00;20,00;25,00;20,00;22,00;15,00;11,00;8,00;7,00;14,00;10,00;4,00;7,00;3,00;6,00;13,00;6,00;3,00;6,00;7,00;6,00;8,00;6,00;12,00;8,00;2,00;5,00;6,00
2019-12-08;39,00;22,00;22,00;15,00;19,00;17,00;13,00;10,00;10,00;19,00;13,00;7,00;10,00;3,00;9,00;8,00;6,00;4,00;9,00;4,00;7,00;11,00;4,00;12,00;9,00;3,00;7,00;4,00
2019-12-15;37,00;23,00;28,00;22,00;23,00;19,00;15,00;15,00;13,00;28,00;19,00;6,00;10,00;6,00;11,00;13,00;7,00;4,00;10,00;6,00;13,00;11,00;10,00;19,00;11,00;1,00;6,00;7,00
2019-12-22;70,00;32,00;48,00;30,00;32,00;34,00;25,00;23,00;14,00;47,00;23,00;9,00;24,00;8,00;22,00;22,00;21,00;7,00;24,00;10,00;25,00;24,00;14,00;25,00;16,00;2,00;10,00;11,00
2019-12-29;61,00;33,00;52,00;37,00;33,00;30,00;20,00;22,00;11,00;42,00;23,00;14,00;24,00;7,00;30,00;31,00;14,00;8,00;17,00;10,00;18,00;12,00;11,00;33,00;13,00;1,00;8,00;9,00
2020-01-05;40,00;26,00;33,00;24,00;24,00;21,00;16,00;16,00;10,00;25,00;12,00;11,00;12,00;5,00;17,00;18,00;12,00;7,00;9,00;9,00;10,00;13,00;7,00;20,00;12,00;2,00;8,00;6,00
2020-01-12;44,00;26,00;46,00;17,00;18,00;19,00;18,00;13,00;15,00;26,00;15,00;8,00;19,00;5,00;18,00;14,00;6,00;7,00;9,00;9,00;13,00;16,00;5,00;25,00;8,00;3,00;13,00;6,00
2020-01-19;49,00;18,00;46,00;30,00;25,00;28,00;14,00;12,00;11,00;28,00;17,00;9,00;13,00;6,00;15,00;19,00;11,00;9,00;13,00;8,00;10,00;16,00;7,00;49,00;19,00;2,00;8,00;11,00
2020-01-26;52,00;30,00;39,00;33,00;31,00;29,00;20,00;21,00;12,00;25,00;19,00;8,00;13,00;5,00;15,00;16,00;12,00;7,00;14,00;8,00;9,00;17,00;8,00;35,00;12,00;3,00;9,00;10,00
2020-02-02;58,00;24,00;44,00;29,00;30,00;31,00;22,00;19,00;13,00;29,00;21,00;10,00;24,00;7,00;16,00;21,00;17,00;8,00;14,00;13,00;17,00;11,00;6,00;38,00;13,00;1,00;9,00;14,00
2020-02-09;57,00;23,00;34,00;35,00;25,00;27,00;22,00;20,00;15,00;27,00;16,00;13,00;16,00;8,00;14,00;19,00;20,00;9,00;12,00;7,00;16,00;8,00;10,00;32,00;15,00;4,00;9,00;14,00
2020-02-16;70,00;32,00;36,00;29,00;30,00;31,00;22,00;21,00;21,00;32,00;16,00;14,00;27,00;7,00;17,00;24,00;17,00;8,00;15,00;10,00;13,00;13,00;14,00;28,00;23,00;3,00;8,00;9,00
2020-02-23;53,00;20,00;40,00;29,00;38,00;32,00;21,00;18,00;19,00;26,00;17,00;11,00;18,00;7,00;15,00;21,00;16,00;7,00;16,00;12,00;16,00;18,00;7,00;25,00;17,00;2,00;11,00;12,00
2020-03-01;53,00;25,00;38,00;31,00;24,00;25,00;23,00;19,00;11,00;27,00;13,00;7,00;18,00;8,00;13,00;15,00;9,00;5,00;14,00;7,00;10,00;15,00;8,00;20,00;21,00;2,00;12,00;11,00
2020-03-08;38,00;33,00;36,00;22,00;24,00;25,00;21,00;18,00;16,00;29,00;12,00;6,00;14,00;6,00;18,00;20,00;12,00;9,00;12,00;10,00;9,00;9,00;7,00;10,00;5,00;2,00;6,00;8,00
2020-03-15;13,00;8,00;9,00;7,00;8,00;9,00;5,00;3,00;2,00;7,00;5,00;2,00;4,00;3,00;2,00;5,00;4,00;2,00;4,00;3,00;2,00;3,00;3,00;5,00;2,00;0,50;0,00;1,00
2020-03-22;11,00;1,00;5,00;3,00;3,00;1,00;2,00;0,50;2,00;4,00;3,00;0,00;3,00;1,00;3,00;3,00;2,00;1,00;0,00;1,00;1,00;2,00;1,00;4,00;1,00;0,00;0,50;0,00
2020-03-29;12,00;2,00;3,00;2,00;6,00;3,00;1,00;1,00;1,00;3,00;2,00;0,50;2,00;0,50;1,00;0,50;2,00;0,00;1,00;1,00;0,50;1,00;1,00;4,00;0,50;0,00;0,00;0,50
2020-04-05;12,00;3,00;4,00;1,00;3,00;3,00;0,50;1,00;2,00;4,00;8,00;3,00;2,00;0,00;7,00;2,00;1,00;1,00;1,00;1,00;0,50;2,00;0,00;4,00;1,00;0,50;0,00;0,00
2020-04-12;12,00;2,00;12,00;2,00;4,00;2,00;2,00;2,00;1,00;1,00;2,00;0,50;1,00;1,00;1,00;2,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00
2020-04-19;13,00;2,00;3,00;2,00;2,00;2,00;2,00;1,00;1,00;2,00;2,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;1,00;1,00;1,00;1,00;1,00;2,00;0,50;0,00;0,50;0,50
2020-04-26;13,00;2,00;3,00;2,00;1,00;1,00;1,00;2,00;1,00;3,00;14,00;1,00;2,00;1,00;17,00;1,00;2,00;1,00;1,00;2,00;2,00;1,00;0,50;3,00;1,00;0,50;0,00;1,00
2020-05-03;13,00;2,00;10,00;3,00;3,00;3,00;2,00;1,00;1,00;2,00;2,00;0,50;2,00;1,00;2,00;2,00;2,00;2,00;1,00;1,00;1,00;2,00;0,00;4,00;1,00;0,00;0,00;0,00
2020-05-10;16,00;3,00;4,00;4,00;4,00;2,00;1,00;2,00;1,00;3,00;2,00;1,00;3,00;0,50;1,00;2,00;2,00;1,00;2,00;1,00;1,00;1,00;1,00;4,00;1,00;0,00;0,50;0,00
2020-05-17;20,00;4,00;6,00;4,00;5,00;2,00;2,00;2,00;1,00;6,00;5,00;1,00;5,00;0,50;2,00;3,00;4,00;2,00;1,00;1,00;3,00;2,00;0,50;5,00;1,00;0,50;1,00;1,00
2020-05-24;25,00;1,00;5,00;3,00;7,00;5,00;3,00;3,00;1,00;3,00;4,00;1,00;1,00;1,00;3,00;1,00;4,00;2,00;2,00;0,50;2,00;1,00;1,00;9,00;1,00;1,00;0,50;3,00
2020-05-31;30,00;1,00;7,00;4,00;7,00;3,00;4,00;2,00;2,00;5,00;5,00;3,00;3,00;1,00;2,00;5,00;5,00;2,00;2,00;3,00;3,00;1,00;2,00;5,00;2,00;1,00;0,00;1,00
2020-06-07;28,00;5,00;6,00;7,00;9,00;4,00;2,00;4,00;0,50;8,00;5,00;2,00;5,00;2,00;1,00;4,00;7,00;3,00;3,00;2,00;3,00;1,00;3,00;4,00;2,00;0,50;0,00;1,00
2020-06-14;32,00;2,00;5,00;5,00;12,00;4,00;3,00;2,00;1,00;7,00;4,00;2,00;3,00;1,00;4,00;3,00;7,00;3,00;1,00;3,00;6,00;2,00;2,00;7,00;3,00;1,00;1,00;1,00
2020-06-21;47,00;3,00;7,00;8,00;13,00;6,00;4,00;3,00;2,00;11,00;6,00;2,00;4,00;2,00;3,00;2,00;6,00;1,00;1,00;1,00;3,00;3,00;2,00;10,00;4,00;0,00;1,00;0,00
2020-06-28;69,00;2,00;8,00;7,00;12,00;9,00;4,00;3,00;1,00;10,00;6,00;4,00;3,00;2,00;1,00;5,00;8,00;3,00;3,00;3,00;4,00;2,00;3,00;8,00;1,00;0,50;0,50;0,50
2020-07-05;64,00;4,00;11,00;10,00;15,00;9,00;8,00;5,00;5,00;14,00;8,00;4,00;8,00;1,00;4,00;6,00;10,00;3,00;7,00;3,00;7,00;5,00;3,00;13,00;3,00;1,00;3,00;1,00
2020-07-12;73,00;7,00;11,00;8,00;18,00;14,00;9,00;5,00;2,00;14,00;15,00;6,00;9,00;2,00;5,00;7,00;15,00;5,00;4,00;4,00;9,00;6,00;4,00;14,00;8,00;2,00;2,00;1,00
2020-07-19;68,00;3,00;12,00;14,00;16,00;12,00;6,00;6,00;2,00;14,00;11,00;4,00;10,00;3,00;3,00;9,00;16,00;7,00;8,00;4,00;10,00;7,00;3,00;16,00;6,00;2,00;2,00;2,00
2020-07-26;78,00;6,00;14,00;14,00;25,00;11,00;8,00;5,00;6,00;25,00;12,00;3,00;11,00;3,00;6,00;9,00;17,00;7,00;7,00;5,00;10,00;7,00;6,00;17,00;9,00;1,00;1,00;1,00
2020-08-02;98,00;8,00;19,00;20,00;25,00;16,00;10,00;8,00;6,00;24,00;22,00;8,00;14,00;8,00;6,00;12,00;19,00;6,00;9,00;4,00;14,00;6,00;7,00;20,00;8,00;2,00;3,00;0,50
2020-08-09;97,00;6,00;18,00;17,00;29,00;12,00;12,00;8,00;4,00;26,00;16,00;8,00;12,00;4,00;6,00;11,00;15,00;7,00;7,00;5,00;9,00;7,00;7,00;24,00;7,00;0,00;4,00;1,00
2020-08-16;100,00;6,00;14,00;19,00;19,00;12,00;10,00;6,00;6,00;22,00;15,00;7,00;14,00;4,00;6,00;7,00;13,00;4,00;8,00;3,00;12,00;7,00;5,00;17,00;8,00;1,00;2,00;2,00
2020-08-23;45,00;4,00;13,00;13,00;15,00;10,00;6,00;7,00;3,00;7,00;11,00;3,00;5,00;4,00;4,00;5,00;10,00;3,00;5,00;2,00;7,00;4,00;3,00;16,00;7,00;1,00;0,50;1,00
2020-08-30;47,00;5,00;11,00;7,00;12,00;7,00;4,00;5,00;3,00;13,00;4,00;3,00;4,00;1,00;3,00;3,00;7,00;6,00;3,00;3,00;5,00;3,00;3,00;10,00;4,00;0,00;1,00;1,00
2020-09-06;40,00;5,00;8,00;9,00;13,00;4,00;4,00;3,00;2,00;8,00;5,00;1,00;6,00;2,00;6,00;7,00;4,00;2,00;2,00;2,00;5,00;4,00;2,00;9,00;2,00;0,50;1,00;1,00
2020-09-13;36,00;6,00;9,00;11,00;8,00;6,00;4,00;5,00;5,00;12,00;6,00;5,00;5,00;2,00;4,00;4,00;5,00;3,00;8,00;4,00;4,00;1,00;4,00;8,00;3,00;1,00;1,00;1,00
2020-09-20;36,00;9,00;9,00;5,00;11,00;9,00;3,00;4,00;3,00;13,00;4,00;2,00;5,00;3,00;5,00;4,00;5,00;2,00;4,00;4,00;3,00;4,00;4,00;7,00;3,00;1,00;2,00;0,50
2020-09-27;30,00;7,00;14,00;7,00;11,00;10,00;3,00;4,00;2,00;11,00;5,00;4,00;6,00;6,00;4,00;4,00;4,00;2,00;5,00;3,00;5,00;4,00;4,00;4,00;3,00;0,00;3,00;0,50
2020-10-04;31,00;7,00;7,00;8,00;8,00;10,00;7,00;4,00;4,00;10,00;6,00;0,00;5,00;3,00;4,00;4,00;4,00;6,00;3,00;3,00;2,00;4,00;2,00;6,00;5,00;0,50;3,00;0,00
2020-10-11;26,00;8,00;12,00;12,00;10,00;6,00;6,00;7,00;3,00;10,00;5,00;2,00;7,00;3,00;4,00;3,00;5,00;3,00;4,00;3,00;3,00;2,00;2,00;12,00;4,00;0,50;3,00;2,00
2020-10-18;44,00;5,00;6,00;16,00;13,00;8,00;4,00;4,00;4,00;8,00;4,00;2,00;5,00;2,00;3,00;5,00;4,00;2,00;2,00;2,00;4,00;6,00;2,00;7,00;5,00;0,50;1,00;1,00
2020-10-25;24,00;7,00;6,00;8,00;12,00;7,00;4,00;2,00;1,00;3,00;5,00;3,00;8,00;2,00;2,00;3,00;4,00;1,00;1,00;1,00;1,00;2,00;3,00;6,00;1,00;0,00;1,00;1,00
2020-11-01;10,00;3,00;7,00;4,00;6,00;4,00;2,00;2,00;3,00;4,00;2,00;1,00;2,00;1,00;3,00;1,00;2,00;1,00;2,00;1,00;3,00;1,00;0,00;4,00;0,50;0,50;0,50;0,50
2020-11-08;14,00;4,00;4,00;5,00;6,00;6,00;2,00;1,00;3,00;4,00;2,00;1,00;1,00;1,00;3,00;3,00;2,00;2,00;1,00;2,00;3,00;1,00;0,50;5,00;1,00;0,50;0,00;1,00
2020-11-15;14,00;9,00;10,00;5,00;7,00;6,00;4,00;5,00;4,00;5,00;1,00;1,00;4,00;1,00;2,00;1,00;5,00;1,00;2,00;1,00;2,00;3,00;2,00;4,00;1,00;0,50;1,00;1,00
2020-11-22;19,00;8,00;8,00;5,00;10,00;8,00;4,00;4,00;4,00;8,00;4,00;1,00;3,00;2,00;4,00;7,00;2,00;4,00;3,00;3,00;3,00;4,00;1,00;5,00;2,00;1,00;1,00;1,00
2020-11-29;25,00;5,00;12,00;7,00;8,00;4,00;5,00;3,00;4,00;9,00;3,00;3,00;4,00;1,00;4,00;2,00;4,00;3,00;3,00;2,00;4,00;5,00;2,00;10,00;2,00;0,50;1,00;2,00
2020-12-06;29,00;5,00;9,00;8,00;7,00;5,00;3,00;2,00;1,00;8,00;6,00;3,00;7,00;2,00;8,00;7,00;2,00;3,00;2,00;3,00;4,00;5,00;2,00;10,00;4,00;2,00;2,00;1,00
2020-12-13;30,00;4,00;11,00;6,00;12,00;8,00;6,00;7,00;4,00;12,00;5,00;4,00;10,00;4,00;4,00;5,00;6,00;4,00;7,00;5,00;9,00;7,00;4,00;13,00;3,00;1,00;4,00;2,00
2020-12-20;35,00;5,00;13,00;9,00;10,00;7,00;5,00;4,00;2,00;18,00;10,00;4,00;12,00;3,00;10,00;5,00;7,00;2,00;7,00;2,00;13,00;6,00;5,00;17,00;5,00;2,00;2,00;2,00
2020-12-27;50,00;9,00;22,00;11,00;9,00;10,00;9,00;8,00;5,00;28,00;11,00;5,00;17,00;2,00;10,00;11,00;6,00;3,00;6,00;5,00;9,00;8,00;8,00;25,00;11,00;2,00;3,00;7,00
2021-01-03;30,00;7,00;11,00;8,00;13,00;9,00;8,00;7,00;5,00;18,00;7,00;4,00;8,00;2,00;8,00;7,00;6,00;3,00;5,00;4,00;16,00;4,00;2,00;17,00;8,00;1,00;4,00;4,00
2021-01-10;26,00;3,00;10,00;9,00;8,00;8,00;4,00;4,00;3,00;12,00;4,00;2,00;10,00;1,00;8,00;6,00;8,00;3,00;4,00;2,00;8,00;4,00;4,00;10,00;5,00;1,00;2,00;3,00
2021-01-17;27,00;5,00;13,00;10,00;12,00;10,00;9,00;4,00;6,00;17,00;7,00;4,00;8,00;3,00;6,00;6,00;5,00;4,00;5,00;1,00;9,00;5,00;6,00;18,00;5,00;3,00;3,00;2,00
2021-01-24;31,00;5,00;8,00;7,00;14,00;10,00;4,00;6,00;4,00;12,00;9,00;3,00;10,00;2,00;5,00;4,00;5,00;4,00;3,00;2,00;5,00;4,00;3,00;15,00;4,00;1,00;3,00;1,00
2021-01-31;39,00;7,00;14,00;12,00;10,00;13,00;6,00;7,00;7,00;20,00;12,00;7,00;12,00;4,00;8,00;6,00;7,00;4,00;6,00;4,00;8,00;5,00;7,00;23,00;3,00;1,00;2,00;4,00
2021-02-07;49,00;9,00;20,00;18,00;10,00;16,00;9,00;7,00;4,00;22,00;11,00;3,00;14,00;4,00;28,00;6,00;9,00;4,00;7,00;4,00;11,00;7,00;7,00;28,00;11,00;1,00;5,00;4,00
2021-02-14;52,00;8,00;18,00;15,00;16,00;12,00;9,00;12,00;8,00;24,00;8,00;3,00;13,00;6,00;10,00;12,00;9,00;4,00;11,00;5,00;11,00;7,00;5,00;24,00;11,00;3,00;5,00;2,00
2021-02-21;41,00;6,00;16,00;12,00;17,00;13,00;7,00;11,00;5,00;17,00;12,00;5,00;13,00;5,00;7,00;12,00;12,00;4,00;8,00;4,00;11,00;8,00;4,00;18,00;6,00;0,50;3,00;2,00
2021-02-28;42,00;4,00;16,00;10,00;12,00;10,00;6,00;5,00;5,00;15,00;8,00;4,00;13,00;4,00;8,00;7,00;9,00;3,00;5,00;4,00;6,00;7,00;2,00;12,00;3,00;1,00;2,00;1,00
