Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;0,00;0,00;0,00;0,00;0,00;31,00;0,00;0,00;0,00;0,00;23,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;25,00;25,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;25,00;156,82;25,00;0,00;0,00;0,00;50,00;0,00;0,00;50,00;0,00;0,00
2019-01-20;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;12,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;15,00;0,00;0,00;11,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;25,00
2019-02-03;0,00;24,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;24,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;52,00;0,00;0,00
2019-02-10;78,00;78,00;51,63;0,00;0,00;26,00;0,00;26,00;0,00;0,00;78,00;53,49;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;26,00
2019-02-17;53,00;53,00;0,00;0,00;0,00;25,70;0,00;0,00;0,00;0,00;53,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00
2019-02-24;52,00;26,00;26,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;104,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;15,00;0,00;23,00;23,00;0,00;0,00;0,00;24,00;24,00;0,00;0,00;0,00;25,00
2019-03-10;0,00;0,00;23,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;58,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00
