Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;49,00;76,00;3,00;6,00;1,00;0,00;8,00;10,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00
2019-08-25;53,00;100,00;3,00;7,00;0,00;4,00;8,00;7,00;0,00;1,00;4,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;67,00;12,00;4,00;7,00;5,00;1,00;11,00;7,00;0,00;1,00;4,00;1,00;0,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00
2019-09-08;52,00;13,00;0,00;10,00;3,00;1,00;10,00;9,00;0,00;0,00;5,00;4,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;52,00;5,00;0,00;6,00;0,00;0,00;12,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;72,00;11,00;3,00;5,00;1,00;3,00;9,00;7,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;44,00;13,00;1,00;9,00;0,00;0,00;13,00;7,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;66,00;12,18;0,00;3,05;1,02;3,00;9,00;9,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;37,00;12,00;1,00;4,00;7,00;0,00;11,00;4,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;1,00
2019-10-20;51,00;4,00;3,00;3,00;1,00;0,00;4,00;7,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00
2019-10-27;38,00;7,00;1,00;4,00;1,00;3,00;4,00;5,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
