Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-06-23;68,00;5,00;5,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;58,00;5,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;5,00;0,00;0,00;0,00;11,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;56,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-07-14;41,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;42,00;10,00;26,00;0,00;21,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;62,00;5,00;21,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-08-04;36,00;0,00;15,00;0,00;5,00;0,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;5,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-08-11;65,00;5,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;15,00;0,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;59,00;5,00;10,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;10,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;48,00;0,00;5,00;5,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2019-09-01;52,00;0,00;0,00;5,00;9,00;0,00;5,00;5,00;0,00;0,00;0,00;9,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-09-08;60,00;9,00;14,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;18,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
