Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-01-10;7,00;63,00;28,00;21,00;14,00;33,25;15,75;70,00;22,75;14,00;18,20;14,00;18,20;14,00;32,67;30,33;14,00;17,00;13,00;7,00;7,00;7,00;10,00;0,00;7,00;3,00;3,00;10,00;3,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00
2021-01-17;13,00;78,00;39,00;39,00;26,00;27,86;27,86;52,00;24,14;22,10;26,00;15,60;35,10;10,83;17,33;4,33;6,50;0,00;7,00;0,00;10,00;7,00;10,00;10,00;3,00;3,00;7,00;0,00;0,00;7,00;0,00;7,00;3,00;3,00;0,00;0,00
2021-01-24;6,00;42,00;18,00;6,00;30,00;9,00;9,00;9,00;0,00;12,00;12,00;24,00;18,00;12,00;16,00;10,00;0,00;16,00;6,00;0,00;23,00;13,00;0,00;3,00;7,00;10,00;0,00;3,00;0,00;0,00;10,00;0,00;3,00;0,00;3,00;3,00
2021-01-31;10,00;70,00;30,00;30,00;10,00;28,33;6,67;30,00;15,00;14,29;14,29;2,86;21,43;0,00;24,00;10,00;0,00;13,00;3,00;0,00;6,00;6,00;3,00;0,00;10,00;6,00;0,00;6,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00
2021-02-07;10,00;80,00;40,00;20,00;30,00;25,00;21,67;15,00;28,33;12,50;12,50;0,00;16,25;10,00;12,00;0,00;4,00;13,00;10,00;7,00;17,00;13,00;7,00;0,00;3,00;3,00;3,00;0,00;3,00;7,00;3,00;7,00;0,00;7,00;0,00;0,00
2021-02-14;17,00;102,00;68,00;17,00;51,00;13,60;27,20;13,60;10,20;10,46;13,08;17,00;10,46;0,00;6,38;14,88;4,25;10,00;21,00;0,00;7,00;7,00;3,00;3,00;3,00;3,00;7,00;7,00;7,00;3,00;7,00;3,00;0,00;0,00;0,00;0,00
2021-02-21;7,00;49,00;14,00;14,00;21,00;40,25;14,00;24,50;28,00;22,40;29,40;7,00;43,40;4,67;11,67;4,67;0,00;17,00;3,00;3,00;14,00;7,00;10,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;7,00;3,00;3,00;3,00;3,00
2021-02-28;14,00;112,00;42,00;28,00;42,00;17,50;17,50;26,25;17,50;11,20;22,40;14,00;22,40;14,00;18,67;14,00;7,00;17,00;0,00;14,00;7,00;20,00;17,00;0,00;17,00;3,00;3,00;3,00;3,00;0,00;3,00;0,00;17,00;0,00;7,00;0,00
2021-03-07;46,00;138,00;46,00;34,50;34,50;42,46;14,15;37,15;14,15;3,83;12,78;19,17;35,78;4,18;12,55;6,27;23,00;10,00;20,00;10,00;10,00;13,00;3,00;3,00;0,00;20,00;0,00;7,00;0,00;3,00;3,00;3,00;0,00;3,00;3,00;0,00
2021-03-14;6,00;96,00;48,00;24,00;12,00;19,50;19,50;21,00;16,50;14,40;6,00;37,20;22,80;4,00;12,00;4,00;4,00;16,00;19,00;6,00;13,00;6,00;6,00;0,00;3,00;9,00;3,00;13,00;0,00;3,00;3,00;3,00;3,00;3,00;3,00;0,00
2021-03-21;7,00;35,00;21,00;21,00;14,00;17,50;29,75;29,75;14,00;14,00;7,00;4,20;53,20;11,67;11,67;4,67;7,00;10,00;3,00;7,00;3,00;3,00;3,00;0,00;7,00;13,00;3,00;0,00;0,00;3,00;3,00;0,00;3,00;3,00;3,00;0,00
2021-03-28;4,00;32,00;24,00;16,00;24,00;40,00;32,00;16,00;16,00;6,67;6,67;25,33;32,00;10,00;14,00;14,00;4,00;11,00;14,00;11,00;11,00;4,00;0,00;11,00;7,00;7,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00
2021-04-04;3,00;30,00;12,00;12,00;12,00;15,00;9,00;43,50;16,50;18,00;15,00;18,00;21,00;9,00;9,00;21,00;0,00;3,00;7,00;13,00;3,00;3,00;3,00;3,00;0,00;13,00;10,00;3,00;7,00;0,00;3,00;0,00;3,00;0,00;7,00;0,00
2021-04-11;10,00;70,00;70,00;10,00;40,00;48,33;20,00;41,67;31,67;22,50;6,25;10,00;20,00;10,00;26,00;4,00;12,00;10,00;17,00;7,00;10,00;10,00;7,00;10,00;7,00;14,00;3,00;7,00;3,00;3,00;7,00;0,00;3,00;3,00;0,00;3,00
2021-04-18;7,00;42,00;28,00;28,00;21,00;45,50;14,00;63,00;59,50;18,20;11,20;15,40;22,40;16,33;23,33;4,67;11,67;14,00;3,00;3,00;10,00;14,00;3,00;10,00;0,00;0,00;3,00;0,00;0,00;0,00;10,00;3,00;7,00;0,00;0,00;3,00
2021-04-25;3,00;54,00;24,00;18,00;18,00;34,50;12,00;28,50;22,50;13,00;15,00;18,00;23,00;7,50;21,00;4,50;9,00;3,00;13,00;20,00;7,00;27,00;13,00;0,00;7,00;17,00;0,00;7,00;0,00;7,00;13,00;3,00;7,00;7,00;0,00;0,00
2021-05-02;32,00;112,00;48,00;48,00;96,00;26,67;28,44;74,67;62,22;12,80;25,60;25,60;25,60;10,67;17,07;17,07;6,40;13,00;10,00;16,00;3,00;19,00;13,00;3,00;3,00;10,00;3,00;3,00;0,00;3,00;3,00;0,00;6,00;3,00;0,00;0,00
2021-05-09;30,00;135,00;60,00;60,00;90,00;44,12;33,53;26,47;61,76;23,48;16,96;36,52;16,96;26,00;20,00;12,00;10,00;24,00;3,00;10,00;7,00;14,00;10,00;10,00;7,00;17,00;7,00;7,00;0,00;7,00;10,00;3,00;3,00;0,00;0,00;0,00
2021-05-16;42,00;168,00;56,00;98,00;84,00;33,25;12,25;29,75;49,00;22,31;22,31;26,25;28,88;4,20;35,70;10,50;10,50;29,00;10,00;7,00;20,00;26,00;10,00;10,00;0,00;16,00;10,00;10,00;10,00;0,00;10,00;7,00;10,00;0,00;0,00;13,00
2021-05-23;31,00;201,50;93,00;108,50;77,50;87,83;49,94;49,94;56,83;27,13;12,92;54,25;58,13;20,67;47,53;37,20;4,13;48,00;24,00;14,00;21,00;41,00;0,00;7,00;10,00;10,00;7,00;0,00;7,00;3,00;14,00;3,00;7,00;14,00;0,00;17,00
2021-05-30;48,00;168,00;48,00;72,00;60,00;46,29;34,29;30,86;56,57;3,89;16,86;23,35;54,49;10,43;58,43;20,87;20,87;31,00;10,00;21,00;7,00;34,00;7,00;7,00;10,00;34,00;14,00;0,00;7,00;3,00;10,00;3,00;3,00;3,00;10,00;3,00
2021-06-06;27,00;162,00;54,00;54,00;94,50;62,44;48,94;42,19;72,56;33,43;16,71;12,86;50,14;22,85;37,38;27,00;12,46;17,00;14,00;14,00;7,00;58,00;3,00;7,00;7,00;17,00;7,00;20,00;0,00;7,00;17,00;3,00;7,00;10,00;7,00;0,00
2021-06-13;44,00;220,00;44,00;102,67;88,00;56,32;73,92;54,56;70,40;13,33;37,33;34,67;48,00;39,81;20,95;23,05;16,76;13,00;17,00;13,00;17,00;77,00;7,00;10,00;3,00;10,00;10,00;0,00;3,00;17,00;17,00;3,00;10,00;13,00;13,00;3,00
2021-06-20;41,00;205,00;54,67;82,00;95,67;82,00;67,74;71,30;99,83;21,16;30,42;37,03;64,81;62,58;49,63;23,74;17,26;34,00;3,00;24,00;17,00;47,00;24,00;24,00;0,00;30,00;7,00;10,00;3,00;3,00;10,00;3,00;17,00;0,00;7,00;0,00
2021-06-27;24,00;192,00;48,00;120,00;120,00;56,57;60,00;37,71;63,43;16,42;26,53;53,05;99,79;56,00;56,00;20,00;14,00;28,00;24,00;35,00;10,00;45,00;59,00;7,00;7,00;42,00;21,00;21,00;14,00;7,00;3,00;3,00;17,00;10,00;7,00;3,00
2021-07-04;62,00;235,60;49,60;124,00;124,00;93,89;83,26;76,17;44,29;47,49;36,94;51,45;62,00;40,62;51,31;32,07;21,38;36,00;32,00;47,00;14,00;54,00;14,00;11,00;18,00;18,00;4,00;29,00;4,00;4,00;18,00;4,00;18,00;7,00;11,00;0,00
2021-07-11;60,00;240,00;72,00;96,00;60,00;72,35;70,59;26,47;56,47;18,26;37,83;78,26;63,91;47,59;62,07;14,48;22,76;34,00;11,00;11,00;37,00;56,00;34,00;15,00;11,00;26,00;15,00;7,00;11,00;22,00;15,00;11,00;34,00;4,00;7,00;0,00
2021-07-18;29,00;304,50;72,50;101,50;72,50;85,29;64,82;56,29;64,82;34,27;59,32;80,41;46,14;45,57;95,29;33,14;24,86;21,00;21,00;17,00;21,00;54,00;29,00;13,00;13,00;38,00;21,00;17,00;4,00;4,00;25,00;4,00;13,00;12,00;12,00;0,00
2021-07-25;61,00;231,80;48,80;109,80;97,60;87,14;83,66;83,66;38,34;33,74;53,21;57,11;75,28;37,86;88,34;18,93;18,93;34,00;15,00;38,00;15,00;73,00;27,00;19,00;15,00;23,00;4,00;15,00;4,00;8,00;8,00;11,00;11,00;15,00;19,00;4,00
2021-08-01;39,00;247,00;78,00;143,00;91,00;101,05;49,64;35,45;65,59;27,30;31,20;49,40;41,60;36,83;84,50;36,83;4,33;73,00;23,00;39,00;27,00;46,00;31,00;15,00;15,00;31,00;8,00;15,00;4,00;19,00;8,00;15,00;15,00;19,00;19,00;4,00
2021-08-08;51,00;306,00;76,50;153,00;140,25;140,69;70,34;66,83;38,69;43,15;62,77;43,15;74,54;55,25;55,25;40,38;102,00;47,00;39,00;35,00;27,00;39,00;8,00;8,00;39,00;16,00;4,00;12,00;16,00;8,00;20,00;4,00;31,00;4,00;8,00;0,00
2021-08-15;53,00;291,50;92,75;185,50;132,50;90,10;63,60;79,50;86,57;53,00;49,03;49,03;56,98;27,56;86,92;27,56;38,16;19,00;23,00;30,00;11,00;26,00;19,00;15,00;8,00;19,00;11,00;11,00;19,00;11,00;11,00;4,00;15,00;0,00;4,00;11,00
2021-08-22;39,00;351,00;65,00;182,00;104,00;76,23;83,32;67,36;79,77;39,00;39,00;66,30;62,40;39,00;49,26;49,26;22,58;39,00;20,00;24,00;20,00;24,00;28,00;16,00;20,00;24,00;12,00;24,00;4,00;4,00;8,00;4,00;16,00;16,00;4,00;0,00
2021-08-29;55,00;316,25;110,00;96,25;137,50;67,42;95,81;67,42;83,39;39,29;78,57;51,07;43,21;46,54;44,42;14,81;19,04;39,00;31,00;27,00;12,00;43,00;4,00;12,00;20,00;35,00;12,00;12,00;0,00;0,00;16,00;8,00;12,00;4,00;0,00;19,00
2021-09-05;45,00;330,00;135,00;120,00;135,00;128,08;76,15;64,04;88,27;45,00;33,09;58,24;74,12;83,57;105,00;30,00;21,43;41,00;37,00;12,00;8,00;33,00;8,00;4,00;12,00;8,00;16,00;4,00;0,00;8,00;12,00;0,00;12,00;4,00;4,00;8,00
2021-09-12;14,00;378,00;112,00;98,00;98,00;73,50;77,00;54,25;68,25;40,73;44,55;58,55;53,45;44,00;62,00;34,00;18,00;37,00;37,00;32,00;23,00;14,00;9,00;9,00;14,00;18,00;18,00;5,00;5,00;0,00;9,00;5,00;9,00;5,00;9,00;5,00
