Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-12-27;0,00;2,00;3,00;5,00;3,00;1,00;4,00;12,00;0,00;0,00;0,00;10,00;15,00;4,00;0,00;21,00;18,00;0,00;6,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;28,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;39,00;13,00;13,00;19,50;0,00;0,00;0,00;31,20;0,00;8,67;0,00;17,33;39,00;39,00;9,00;21,00;30,00;0,00;0,00;10,17;10,17;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;19,50;0,00;9,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;29,00;11,60;11,60;0,00;11,60;0,00;14,50;94,25;0,00;0,00;0,00;29,00;45,57;29,00;0,00;0,00;20,30;0,00;18,76;29,00;0,00;0,00;10,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;19,84;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;19,00;31,67;38,00;31,67;31,67;9,50;9,50;38,00;0,00;9,50;0,00;33,25;0,00;50,67;0,00;9,50;9,50;0,00;10,36;19,00;10,36;0,00;10,00;19,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;8,77;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;29,00;0,00;11,60;0,00;0,00;0,00;0,00;36,25;0,00;0,00;0,00;8,29;8,29;29,00;0,00;8,70;17,40;0,00;0,00;18,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;19,00;0,00;19,00;0,00;31,67;9,50;0,00;66,50;0,00;9,50;0,00;33,25;0,00;31,67;0,00;0,00;31,67;19,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;9,50;0,00;0,00;19,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;41,00;11,71;11,71;0,00;11,71;0,00;0,00;106,60;0,00;9,11;0,00;22,78;31,89;58,57;20,50;20,50;20,50;10,25;10,25;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;19,74;0,00;0,00;10,63;0,00;20,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;0,00;5,00;0,00;0,00;0,00;1,00;2,00;7,00;1,00;2,00;2,00;7,00;2,00;13,00;0,00;0,00;7,00;0,00;6,00;0,00;6,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;20,00;0,00;7,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;0,00;2,00;2,00;2,00;2,00;0,00;0,00;9,00;0,00;0,00;2,00;2,00;5,00;17,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;51,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;20,00;33,33;20,00;0,00;20,00;0,00;0,00;70,00;0,00;0,00;0,00;10,00;10,00;20,00;8,57;0,00;8,57;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;9,23;9,23;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;0,00;0,00;2,00;0,00;2,00;0,00;0,00;8,00;1,00;2,00;0,00;7,00;0,00;13,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;9,00;0,00;36,00;9,00;9,00;0,00;0,00;18,00;0,00;18,00;0,00;45,00;45,00;36,00;0,00;0,00;36,00;9,00;9,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;0,00;2,00;3,00;2,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;7,00;3,00;11,00;6,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;10,00;0,00;10,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;10,00;45,00;10,00;10,00;0,00;46,67;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;0,00;2,00;2,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;4,00;16,00;0,00;3,00;7,00;6,00;0,00;12,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;0,00;0,00;0,00;0,00;3,00;1,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;3,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;2,00;5,00;10,00;3,00;0,00;3,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;10,00;0,00;10,00;0,00;0,00;0,00;10,00;50,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;0,00;2,00;3,00;0,00;5,00;0,00;1,00;2,00;0,00;5,00;0,00;7,00;2,00;7,00;0,00;3,00;7,00;0,00;0,00;0,00;6,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;20,00;0,00;33,33;13,33;13,33;10,00;0,00;100,00;0,00;0,00;0,00;20,00;0,00;8,57;0,00;0,00;8,57;0,00;0,00;0,00;0,00;20,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,77;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;29,00;11,60;17,40;11,60;0,00;0,00;0,00;43,50;0,00;0,00;0,00;8,29;0,00;0,00;0,00;0,00;17,40;10,24;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;9,16;9,16;0,00;19,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;30,00;0,00;0,00;0,00;18,00;0,00;7,50;30,00;7,50;0,00;21,43;38,57;0,00;0,00;0,00;0,00;21,00;0,00;0,00;10,00;0,00;0,00;10,00;20,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;10,50;0,00;10,50;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;20,00;0,00;20,00;13,33;13,33;0,00;6,67;6,67;0,00;0,00;8,00;0,00;0,00;28,57;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,77;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;20,00;20,00;0,00;0,00;13,33;0,00;0,00;40,00;0,00;0,00;0,00;20,00;8,00;28,57;8,57;8,57;8,57;0,00;0,00;0,00;10,00;10,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,77;0,00;30,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;40,00;20,00;13,33;0,00;0,00;0,00;0,00;88,00;0,00;0,00;0,00;22,22;22,22;40,00;0,00;0,00;9,23;10,43;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;30,00;12,00;30,00;0,00;0,00;0,00;0,00;45,00;0,00;8,57;0,00;8,57;21,43;9,00;9,00;0,00;69,00;0,00;0,00;10,59;0,00;0,00;0,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;9,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;10,00;10,00;10,00;10,00;0,00;40,00;10,00;50,00;10,00;0,00;0,00;10,00;25,00;113,33;0,00;0,00;43,33;0,00;0,00;20,00;0,00;10,00;0,00;30,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;20,00;13,33;20,00;0,00;46,67;70,00;0,00;40,00;0,00;0,00;0,00;28,00;56,00;20,00;0,00;8,57;28,57;0,00;0,00;10,00;10,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;20,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;11,00;0,00;66,00;11,00;16,50;0,00;0,00;55,00;0,00;0,00;0,00;0,00;38,50;49,50;11,00;11,00;49,50;0,00;0,00;0,00;0,00;11,00;0,00;32,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00
2021-07-18;34,00;0,00;0,00;0,00;11,33;0,00;0,00;170,00;0,00;0,00;0,00;42,50;0,00;34,00;0,00;0,00;34,00;11,90;0,00;0,00;0,00;11,00;0,00;57,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;10,82;0,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;66,00;0,00;24,00;0,00;12,00;0,00;0,00;115,50;0,00;0,00;0,00;0,00;35,20;99,00;0,00;21,00;45,00;0,00;0,00;0,00;0,00;11,00;0,00;99,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;21,49;0,00;0,00;21,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;80,00;0,00;12,31;12,31;0,00;0,00;0,00;80,00;24,00;0,00;0,00;22,22;35,56;44,44;0,00;0,00;56,30;11,91;0,00;34,04;22,13;0,00;0,00;57,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,77;10,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;47,00;35,25;47,00;0,00;47,00;23,50;0,00;78,33;7,83;0,00;0,00;47,00;68,36;47,00;0,00;0,00;79,31;12,19;12,19;36,56;0,00;0,00;0,00;47,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;12,00;22,74;12,13;0,00;34,87;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;45,00;12,86;25,71;0,00;0,00;0,00;9,00;63,00;0,00;0,00;13,50;45,00;58,50;12,00;0,00;12,00;57,00;0,00;12,12;34,62;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,00;0,00;0,00;0,00;0,00
2021-08-22;23,00;46,00;11,50;0,00;11,50;7,67;0,00;46,00;7,67;0,00;0,00;23,00;13,80;34,50;0,00;0,00;34,50;0,00;0,00;11,50;0,00;0,00;12,00;46,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;23,00;0,00;12,27;0,00;0,00;23,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;23,00;11,50;11,50;0,00;34,50;7,67;0,00;61,33;7,67;0,00;23,00;13,80;23,00;43,13;0,00;0,00;11,50;12,38;0,00;12,38;12,38;11,00;0,00;11,00;11,00;0,00;11,00;0,00;11,00;0,00;11,00;0,00;11,00;10,73;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;70,00;12,73;0,00;25,45;12,73;23,33;7,78;46,67;31,11;0,00;0,00;48,13;21,88;70,00;0,00;0,00;70,00;0,00;0,00;35,85;0,00;12,00;0,00;47,00;0,00;0,00;35,00;0,00;12,00;0,00;12,00;12,00;0,00;22,83;0,00;0,00;12,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;13,00;39,00;84,50;13,00;26,00;13,00;0,00;84,50;0,00;0,00;0,00;0,00;0,00;42,25;0,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;39,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
