Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-01-17;21,00;147,00;10,50;2,63;5,25;7,00;19,00;21,00;5,00;3,00;2,00;3,00;8,00;2,80;7,00;1,40;35,00;2,00;2,00;39,00;1,00;28,00;0,58;1,17;0,58;22,00;5,00;21,00;1,00;19,69;17,06;15,75;5,25;5,00;6,00;4,00
2021-01-24;24,00;150,00;12,00;3,00;18,00;7,00;17,00;10,00;4,00;3,00;1,00;2,00;6,00;1,41;2,82;0,71;31,06;1,00;3,00;41,00;2,00;33,60;0,60;1,20;1,20;25,00;3,00;20,00;0,50;17,68;13,89;13,89;3,79;3,00;8,00;6,00
2021-01-31;25,00;135,00;10,00;2,50;5,00;7,00;19,00;8,00;4,00;2,00;2,00;4,00;4,00;1,39;5,56;1,39;37,50;1,00;2,00;36,00;1,00;35,71;0,60;1,19;0,60;28,00;4,00;22,00;1,00;17,50;13,75;13,75;6,25;7,00;8,00;6,00
2021-02-07;27,00;167,40;5,40;5,40;5,40;8,00;22,00;10,00;4,00;2,00;3,00;4,00;5,00;1,42;4,26;0,71;41,21;2,00;2,00;56,00;2,00;35,22;0,59;1,17;0,59;26,00;6,00;26,00;0,50;20,57;23,14;14,14;6,43;6,00;7,00;5,00
2021-02-14;31,00;180,83;5,17;5,17;31,00;10,00;22,00;8,00;4,00;3,00;2,00;4,00;5,00;1,41;5,64;1,41;43,68;2,00;2,00;42,00;2,00;41,73;1,19;1,19;0,60;27,00;4,00;25,00;1,00;24,54;20,67;18,08;6,46;8,00;8,00;5,00
2021-02-21;38,00;162,86;10,86;2,71;32,57;12,00;24,00;12,00;6,00;3,00;1,00;4,00;6,00;1,41;7,04;1,41;36,59;1,00;2,00;39,00;2,00;39,19;1,19;1,19;0,59;28,00;7,00;25,00;1,00;22,80;22,80;19,00;6,33;5,00;6,00;6,00
2021-02-28;28,00;162,40;11,20;5,60;11,20;10,00;32,00;10,00;6,00;3,00;2,00;5,00;5,00;1,40;12,60;1,40;40,60;2,00;2,00;42,00;2,00;32,67;0,58;0,58;0,58;23,00;6,00;22,00;1,00;19,09;21,64;16,55;5,09;4,00;7,00;6,00
2021-03-07;63,00;225,75;10,50;2,63;52,50;11,00;21,00;13,00;5,00;3,00;2,00;3,00;6,00;2,74;6,85;1,37;47,93;3,00;2,00;39,00;2,00;45,50;1,17;1,17;0,58;22,00;4,00;22,00;0,50;23,94;17,64;18,90;5,04;5,00;5,00;3,00
2021-03-14;34,00;170,00;11,33;2,83;11,33;9,00;23,00;13,00;8,00;3,00;2,00;5,00;8,00;1,36;4,08;0,68;38,08;3,00;2,00;37,00;3,00;36,34;1,17;1,17;0,59;24,00;6,00;21,00;1,00;16,37;17,63;21,41;5,04;3,00;7,00;5,00
2021-03-21;22,00;137,50;5,50;2,75;11,00;9,00;14,00;11,00;6,00;3,00;2,00;4,00;6,00;1,38;4,13;0,69;37,13;3,00;3,00;36,00;2,00;33,58;0,58;1,16;0,58;22,00;6,00;21,00;1,00;19,56;19,56;17,11;6,11;2,00;5,00;7,00
2021-03-28;24,00;168,00;12,00;3,00;6,00;6,00;18,00;9,00;4,00;2,00;2,00;4,00;6,00;2,82;4,24;1,41;35,29;3,00;3,00;31,00;1,00;36,57;0,57;0,57;0,57;25,00;4,00;22,00;1,00;18,95;18,95;13,89;5,05;3,00;6,00;7,00
2021-04-04;26,00;119,60;10,40;2,60;10,40;6,00;15,00;13,00;5,00;3,00;2,00;1,00;7,00;2,74;2,74;0,68;35,58;2,00;2,00;31,00;2,00;28,36;1,18;0,59;0,59;24,00;4,00;18,00;0,50;13,00;16,90;13,00;5,20;4,00;6,00;3,00
2021-04-11;26,00;119,60;10,40;2,60;5,20;6,00;27,00;12,00;5,00;3,00;2,00;3,00;5,00;1,44;2,89;1,44;31,78;3,00;1,00;31,00;2,00;30,73;1,18;1,18;1,18;18,00;5,00;22,00;0,50;16,90;29,90;14,30;3,90;3,00;5,00;6,00
2021-04-18;23,00;172,50;11,50;2,88;11,50;8,00;18,00;9,00;7,00;2,00;2,00;4,00;6,00;2,71;4,06;1,35;33,82;5,00;4,00;34,00;2,00;39,10;0,58;0,58;0,58;23,00;5,00;21,00;0,50;19,17;21,72;14,06;6,39;4,00;5,00;6,00
2021-04-25;30,00;174,00;12,00;3,00;12,00;9,00;20,00;17,00;9,00;1,00;3,00;3,00;11,00;2,73;6,82;0,68;69,55;5,00;2,00;40,00;1,00;70,38;1,15;1,15;0,58;25,00;6,00;23,00;1,00;18,75;17,50;13,75;5,00;6,00;6,00;7,00
2021-05-02;37,00;169,14;10,57;5,29;15,86;14,00;27,00;20,00;9,00;2,00;3,00;5,00;8,00;2,74;8,22;0,69;39,74;4,00;2,00;47,00;2,00;45,09;1,16;1,16;0,58;28,00;8,00;26,00;0,50;28,07;22,97;20,41;7,66;5,00;8,00;6,00
2021-05-09;47,00;188,00;10,44;5,22;15,67;13,00;25,00;13,00;11,00;4,00;3,00;7,00;6,00;2,76;8,29;1,38;49,76;5,00;2,00;50,00;2,00;53,88;0,57;1,15;1,15;37,00;7,00;26,00;0,50;29,68;32,16;25,97;8,66;9,00;7,00;7,00
2021-05-16;53,00;212,00;10,60;5,30;21,20;16,00;28,00;13,00;13,00;3,00;3,00;6,00;9,00;4,08;6,79;1,36;53,00;9,00;3,00;58,00;4,00;64,52;0,58;1,15;0,58;36,00;8,00;34,00;1,00;31,55;26,50;29,02;7,57;7,00;11,00;7,00
2021-05-23;44,00;231,00;11,00;5,50;16,50;17,00;29,00;11,00;14,00;3,00;2,00;8,00;10,00;2,75;8,25;1,38;49,50;6,00;2,00;61,00;2,00;56,74;1,16;1,16;1,16;36,00;6,00;31,00;1,00;32,69;26,40;27,66;8,80;8,00;7,00;7,00
2021-05-30;46,00;253,00;11,50;5,75;23,00;16,00;33,00;9,00;14,00;2,00;3,00;10,00;11,00;5,58;11,15;1,39;48,79;8,00;4,00;65,00;3,00;63,69;1,18;2,36;0,59;37,00;9,00;27,00;1,00;30,67;29,39;30,67;10,22;6,00;8,00;8,00
2021-06-06;51,00;277,67;11,33;5,67;22,67;19,00;35,00;10,00;15,00;2,00;3,00;7,00;9,00;8,27;11,03;2,76;52,38;8,00;4,00;73,00;4,00;77,66;2,32;0,58;0,58;42,00;9,00;29,00;1,00;34,83;33,59;29,85;8,71;5,00;10,00;10,00
2021-06-13;53,00;280,90;10,60;5,30;21,20;16,00;35,00;9,00;15,00;3,00;4,00;7,00;9,00;25,11;9,76;2,79;54,39;8,00;3,00;67,00;5,00;81,27;3,53;1,18;0,59;49,00;11,00;35,00;1,00;40,38;34,07;31,55;10,10;5,00;9,00;12,00
2021-06-20;57,00;302,10;11,40;5,70;22,80;20,00;33,00;15,00;23,00;5,00;4,00;6,00;11,00;30,59;11,12;2,78;57,00;8,00;2,00;70,00;3,00;79,10;1,16;1,16;1,16;44,00;13,00;36,00;1,00;39,27;34,20;32,93;10,13;8,00;10,00;7,00
2021-06-27;57,00;307,80;17,10;5,70;22,80;20,00;35,00;11,00;14,00;4,00;3,00;7,00;12,00;9,73;13,90;2,78;50,05;7,00;3,00;71,00;4,00;77,94;2,33;1,16;1,16;47,00;10,00;39,00;1,00;34,20;40,53;29,13;12,67;8,00;10,00;10,00
2021-07-04;69,00;297,23;10,62;5,31;21,23;16,00;54,00;12,00;14,00;4,00;4,00;8,00;9,00;2,76;12,42;2,76;64,86;8,00;4,00;90,00;4,00;86,54;1,17;1,17;1,17;59,00;10,00;38,00;2,00;43,91;48,93;45,16;12,55;7,00;16,00;16,00
2021-07-11;69,00;286,62;10,62;5,31;21,23;20,00;33,00;12,00;13,00;3,00;5,00;13,00;9,00;5,52;15,18;2,76;59,34;7,00;5,00;78,00;4,00;86,54;2,34;1,17;1,17;53,00;11,00;37,00;1,00;47,67;55,20;33,87;15,05;8,00;14,00;15,00
2021-07-18;69,00;286,62;10,62;5,31;15,92;19,00;34,00;9,00;17,00;6,00;4,00;8,00;9,00;6,90;15,18;4,14;53,82;7,00;6,00;70,00;6,00;88,88;2,34;1,17;0,58;53,00;13,00;35,00;2,00;37,64;41,40;35,13;13,80;12,00;10,00;12,00
2021-07-25;83,00;298,80;11,07;5,53;33,20;24,00;35,00;12,00;19,00;6,00;4,00;13,00;12,00;8,30;16,60;2,77;45,65;7,00;6,00;70,00;6,00;97,99;1,15;1,15;1,15;57,00;12,00;36,00;2,00;41,50;44,02;30,18;16,35;12,00;11,00;11,00
2021-08-01;90,00;331,88;11,25;11,25;33,75;22,00;38,00;12,00;23,00;6,00;4,00;10,00;13,00;6,92;18,00;2,77;49,85;11,00;6,00;77,00;6,00;106,36;2,34;2,34;2,34;54,00;14,00;39,00;1,00;44,37;55,77;35,49;19,01;13,00;13,00;11,00
2021-08-08;91,00;315,82;16,06;10,71;32,12;27,00;36,00;16,00;23,00;6,00;6,00;11,00;12,00;6,89;24,82;2,76;137,88;10,00;5,00;81,00;4,00;116,67;3,50;1,17;1,17;65,00;15,00;41,00;1,00;46,76;56,88;40,44;17,69;14,00;8,00;13,00
2021-08-15;82,00;311,60;21,87;10,93;27,33;20,00;31,00;11,00;22,00;7,00;5,00;12,00;11,00;6,95;18,07;1,39;68,10;8,00;5,00;81,00;6,00;103,09;2,34;2,34;1,17;53,00;14,00;36,00;0,50;42,89;46,68;40,37;11,35;12,00;10,00;12,00
2021-08-22;81,00;297,00;16,20;5,40;21,60;24,00;37,00;12,00;19,00;6,00;4,00;8,00;11,00;5,49;15,10;2,75;57,66;6,00;7,00;75,00;4,00;87,94;2,31;1,16;1,16;53,00;15,00;36,00;2,00;36,70;46,83;37,97;11,39;8,00;9,00;9,00
2021-08-29;66,00;275,00;16,50;11,00;16,50;22,00;39,00;14,00;20,00;6,00;4,00;12,00;11,00;5,50;16,50;2,75;63,25;7,00;4,00;69,00;4,00;78,74;2,32;1,16;1,16;47,00;12,00;34,00;1,00;36,81;38,08;33,00;10,15;8,00;11,00;8,00
2021-09-05;62,00;298,73;22,55;5,64;22,55;23,00;38,00;15,00;20,00;6,00;5,00;11,00;12,00;7,05;14,09;2,82;53,55;7,00;6,00;80,00;4,00;63,17;1,17;1,17;1,17;47,00;10,00;34,00;1,00;29,10;36,69;30,37;8,86;9,00;8,00;10,00
2021-09-12;58,00;290,00;21,09;10,55;15,82;26,00;40,00;14,00;24,00;5,00;5,00;9,00;12,00;5,52;16,57;2,76;53,86;6,00;4,00;80,00;4,00;68,44;2,32;1,16;1,16;45,00;7,00;29,00;1,00;32,78;32,78;35,30;10,09;8,00;9,00;7,00
