Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-08-18;16,00;162,29;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,71;91,43;29,71;0,00;0,00;114,91;0,00;0,00;0,00;0,00;0,00
2019-08-25;15,00;85,71;0,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00;62,50;152,50;0,00;0,00;0,00;85,91;0,00;15,00;15,00;15,00;0,00
2019-09-01;72,00;72,00;13,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,90;72,00;0,00;0,00;0,00;57,31;0,00;0,00;0,00;29,00;0,00
2019-09-08;15,00;15,00;15,00;15,00;0,00;0,00;0,00;0,00;15,00;0,00;45,00;60,00;0,00;0,00;0,00;121,50;0,00;0,00;0,00;0,00;0,00
2019-09-15;29,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;41,08;41,08;0,00;0,00;0,00;14,50;14,50;0,00;0,00;29,00;0,00
2019-09-22;43,00;29,42;0,00;13,58;0,00;0,00;0,00;0,00;0,00;0,00;30,35;88,53;0,00;0,00;0,00;14,33;0,00;0,00;0,00;14,00;0,00
2019-09-29;14,00;72,33;14,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;39,67;28,00;0,00;0,00;0,00;70,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;30,00;43,85;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;15,00;30,00;0,00;0,00;0,00;30,00;15,00;0,00;0,00;0,00;0,00
2019-10-13;15,00;62,50;0,00;15,00;0,00;0,00;0,00;0,00;0,00;15,00;30,00;42,50;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;14,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;39,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
