Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;82,00;71,00;14,00;15,00;2,00;2,00;21,00;6,00;6,00;1,00;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-08-25;74,00;84,00;15,00;21,00;2,00;1,00;11,00;15,00;4,00;0,00;2,00;4,00;6,00;2,00;2,00;2,00;1,00;1,00;0,00;0,00;0,00
2019-09-01;88,00;15,00;10,00;17,00;1,00;6,00;11,00;11,00;4,00;1,00;4,00;2,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-09-08;83,00;12,00;1,00;19,00;4,00;4,00;14,00;14,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2019-09-15;79,00;27,00;4,00;5,00;1,00;7,00;20,00;7,00;4,00;0,00;1,00;0,00;1,00;1,00;0,00;4,00;1,00;0,00;0,00;0,00;1,00
2019-09-22;73,00;25,00;1,00;11,00;1,00;6,00;15,00;7,00;2,00;2,00;1,00;1,00;0,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00
2019-09-29;69,00;10,00;2,00;9,00;2,00;2,00;17,00;11,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-06;49,00;18,00;4,00;10,00;1,00;1,00;10,00;7,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;56,00;16,00;2,00;7,00;5,00;3,00;17,00;3,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;1,00
2019-10-20;55,00;9,00;1,00;11,00;2,00;3,00;6,00;4,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-10-27;36,00;7,00;4,00;4,00;2,00;1,00;8,00;9,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00
2019-11-03;38,00;18,00;2,00;13,00;4,00;2,00;4,00;4,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-11-10;34,00;10,00;0,00;6,00;0,00;4,00;5,00;3,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00
