Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;33,00;40,00;7,00;3,00;7,00;7,00;7,00;7,00;0,00;0,00;0,00;10,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-08-25;46,00;59,00;3,00;3,00;10,00;3,00;10,00;20,00;0,00;3,00;7,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;47,00;16,00;0,00;10,00;10,00;0,00;3,00;6,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-09-08;33,00;26,00;3,00;7,00;0,00;7,00;20,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;27,00;17,00;10,00;3,00;27,00;3,00;3,00;10,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;49,00;10,00;0,00;7,00;3,00;7,00;0,00;7,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;7,00;0,00;0,00
2019-09-29;36,00;20,00;3,00;3,00;3,00;0,00;3,00;0,00;0,00;3,00;3,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-10-06;33,00;10,00;0,00;3,00;7,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-10-13;36,00;7,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00
2019-10-20;19,00;6,00;0,00;6,00;13,00;6,00;3,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2019-10-27;32,00;0,00;0,00;0,00;13,00;3,00;3,00;9,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-11-03;12,00;9,00;3,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;16,00;3,00;3,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;16,00;6,00;0,00;0,00;3,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;15,00;18,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;19,00;6,00;0,00;6,00;3,00;6,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-12-08;12,00;9,00;0,00;3,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;25,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;26,00;4,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-12-29;40,00;18,00;4,00;7,00;11,00;0,00;11,00;7,00;0,00;0,00;4,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;27,00;6,00;0,00;6,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;27,00;6,00;0,00;6,00;3,00;0,00;3,00;3,00;0,00;6,00;3,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;21,00;12,00;0,00;3,00;3,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;30,00;0,00;6,00;3,00;0,00;3,00;3,00;3,00;0,00;3,00;0,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;33,00;15,00;3,00;9,00;3,00;0,00;6,00;3,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00
2020-02-09;18,00;3,00;9,00;3,00;3,00;0,00;6,00;3,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;24,00;6,00;3,00;3,00;6,00;6,00;3,00;6,00;0,00;0,00;3,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;20,00;15,00;0,00;6,00;3,00;3,00;9,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;17,00;3,00;0,00;6,00;6,00;6,00;9,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;22,00;8,00;0,00;6,00;3,00;3,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;14,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;3,00;0,00;5,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;3,00;8,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2020-04-05;12,00;3,00;0,00;3,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;9,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00
2020-04-19;20,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;8,00;5,00;3,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;6,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;11,00;3,00;0,00;0,00;3,00;3,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;9,00;15,00;0,00;3,00;6,00;3,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;6,00;6,00;3,00;6,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;22,00;11,00;11,00;0,00;11,00;8,00;3,00;11,00;0,00;0,00;0,00;3,00;6,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00
2020-06-07;19,00;11,00;8,00;8,00;6,00;0,00;14,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;36,00;17,00;0,00;3,00;14,00;3,00;14,00;8,00;0,00;3,00;0,00;6,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-06-21;54,00;27,00;3,00;9,00;12,00;21,00;15,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;3,00;6,00;0,00;0,00;3,00
2020-06-28;59,00;23,00;3,00;9,00;21,00;9,00;21,00;12,00;0,00;3,00;0,00;3,00;0,00;6,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-07-05;78,00;22,00;9,00;9,00;19,00;6,00;19,00;9,00;0,00;3,00;0,00;6,00;6,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-07-12;98,00;32,00;6,00;6,00;22,00;19,00;32,00;32,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2020-07-19;100,00;10,00;23,00;13,00;29,00;10,00;16,00;19,00;0,00;0,00;0,00;3,00;10,00;10,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00
2020-07-26;85,00;20,00;16,00;10,00;10,00;10,00;43,00;30,00;0,00;0,00;0,00;7,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-08-02;76,00;35,00;10,00;6,00;6,00;3,00;10,00;32,00;0,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;39,00;24,00;9,00;3,00;9,00;6,00;18,00;21,00;3,00;0,00;0,00;6,00;3,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;39,00;27,00;6,00;6,00;9,00;6,00;18,00;15,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2020-08-23;38,00;21,00;6,00;9,00;32,00;3,00;6,00;12,00;0,00;0,00;0,00;3,00;0,00;9,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-08-30;41,00;0,00;6,00;6,00;17,00;3,00;6,00;9,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-09-06;24,00;9,00;6,00;0,00;9,00;3,00;6,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;9,00;6,00;0,00;3,00;3,00;6,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;6,00;6,00;0,00;6,00;0,00;3,00;6,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;15,00;6,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;3,00;12,00;3,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2020-10-11;13,00;0,00;3,00;3,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;6,00;0,00;3,00;0,00;13,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;33,00;3,00;0,00;3,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;3,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;9,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;9,00;6,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;9,00;6,00;0,00;0,00;3,00;0,00;3,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;6,00;6,00;0,00;0,00;3,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;0,00;0,00;0,00;0,00;0,00;12,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;7,00;7,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;7,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-01-03;3,00;3,00;0,00;3,00;9,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;6,00;6,00;3,00;0,00;9,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;12,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;12,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;6,00;0,00;0,00;6,00;6,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;6,00;6,00;3,00;12,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00
2021-02-14;12,00;3,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;18,00;3,00;0,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;15,00;3,00;3,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;9,00;9,00;9,00;0,00;0,00;6,00;6,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2021-03-14;6,00;8,00;0,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;15,00;6,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00
2021-03-28;7,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;6,00;6,00;3,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;9,00;9,00;9,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;6,00;3,00;0,00;3,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-04-25;3,00;3,00;0,00;6,00;9,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;9,00;6,00;3,00;9,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;19,00;6,00;0,00;3,00;6,00;6,00;3,00;6,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;21,00;12,00;0,00;6,00;3,00;3,00;6,00;12,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;22,00;22,00;6,00;13,00;6,00;0,00;9,00;3,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;19,00;28,00;3,00;3,00;6,00;3,00;0,00;16,00;0,00;0,00;0,00;12,00;6,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-06-06;27,00;15,00;6,00;6,00;18,00;9,00;6,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;25,00;6,00;6,00;9,00;9,00;6,00;12,00;12,00;0,00;9,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;15,00;12,00;0,00;6,00;9,00;6,00;15,00;0,00;0,00;6,00;0,00;9,00;0,00;3,00;0,00;0,00;6,00;0,00;3,00;0,00;0,00
2021-06-27;40,00;31,00;3,00;9,00;15,00;6,00;9,00;9,00;0,00;0,00;0,00;9,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-07-04;80,00;19,00;13,00;3,00;6,00;6,00;13,00;19,00;0,00;6,00;0,00;6,00;13,00;13,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-07-11;69,00;26,00;3,00;7,00;13,00;0,00;23,00;26,00;0,00;3,00;7,00;20,00;3,00;0,00;0,00;0,00;3,00;7,00;0,00;0,00;0,00
2021-07-18;87,00;29,00;14,00;4,00;7,00;22,00;14,00;18,00;0,00;0,00;0,00;11,00;11,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;89,00;25,00;4,00;7,00;7,00;4,00;18,00;21,00;0,00;0,00;0,00;4,00;11,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;4,00
2021-08-01;56,00;32,00;14,00;4,00;18,00;11,00;14,00;11,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;3,00;0,00;3,00;3,00;4,00;0,00
2021-08-08;28,00;18,00;7,00;7,00;7,00;21,00;11,00;11,00;0,00;7,00;4,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;20,00;20,00;7,00;3,00;30,00;7,00;10,00;13,00;0,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-08-22;45,00;24,00;0,00;7,00;0,00;10,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00
2021-08-29;49,00;11,00;4,00;4,00;15,00;0,00;8,00;8,00;0,00;0,00;0,00;8,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
