Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-10-11;25,00;5,00;0,00;15,00;0,00;10,00;0,00;5,00;0,00
2020-10-18;19,00;0,00;5,00;19,00;0,00;0,00;5,00;0,00;0,00
2020-10-25;14,00;24,00;24,00;24,00;0,00;0,00;0,00;5,00;0,00
2020-11-01;18,00;5,00;0,00;9,00;0,00;0,00;5,00;5,00;0,00
2020-11-08;29,00;10,00;0,00;24,00;5,00;0,00;10,00;0,00;0,00
2020-11-15;48,00;14,00;14,00;9,00;5,00;0,00;0,00;5,00;5,00
2020-11-22;9,00;5,00;0,00;5,00;0,00;0,00;14,00;9,00;0,00
2020-11-29;28,00;5,00;0,00;5,00;0,00;0,00;14,00;5,00;0,00
2020-12-06;10,00;19,00;5,00;19,00;0,00;5,00;0,00;10,00;0,00
2020-12-13;0,00;0,00;10,00;5,00;0,00;0,00;10,00;5,00;10,00
2020-12-20;5,00;5,00;5,00;16,00;5,00;0,00;5,00;0,00;5,00
2020-12-27;36,00;0,00;31,00;41,00;5,00;0,00;0,00;10,00;0,00
2021-01-03;28,00;0,00;24,00;24,00;5,00;5,00;0,00;14,00;0,00
2021-01-10;10,00;10,00;0,00;14,00;0,00;5,00;0,00;0,00;0,00
2021-01-17;9,00;14,00;9,00;9,00;9,00;0,00;5,00;9,00;9,00
2021-01-24;0,00;9,00;5,00;14,00;0,00;5,00;9,00;5,00;0,00
2021-01-31;42,00;0,00;9,00;19,00;5,00;0,00;9,00;0,00;0,00
2021-02-07;28,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;19,00
2021-02-14;15,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;39,00;5,00;10,00;14,00;10,00;0,00;0,00;0,00;0,00
2021-02-28;19,00;0,00;14,00;34,00;0,00;0,00;10,00;5,00;5,00
2021-03-07;48,00;0,00;24,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;32,00;5,00;9,00;23,00;0,00;0,00;5,00;0,00;0,00
2021-03-21;15,00;10,00;0,00;15,00;0,00;5,00;0,00;10,00;10,00
2021-03-28;11,00;16,00;0,00;21,00;0,00;0,00;5,00;0,00;0,00
2021-04-04;24,00;10,00;20,00;15,00;5,00;0,00;10,00;5,00;5,00
2021-04-11;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;10,00;10,00;15,00;10,00;5,00;0,00;10,00;0,00;0,00
2021-04-25;9,00;14,00;9,00;9,00;0,00;0,00;5,00;0,00;0,00
2021-05-02;15,00;0,00;5,00;20,00;5,00;5,00;0,00;0,00;0,00
2021-05-09;10,00;10,00;10,00;10,00;0,00;0,00;5,00;5,00;0,00
2021-05-16;15,00;10,00;15,00;5,00;10,00;0,00;0,00;0,00;0,00
2021-05-23;15,00;0,00;5,00;10,00;0,00;0,00;0,00;5,00;5,00
2021-05-30;20,00;15,00;5,00;15,00;0,00;10,00;5,00;0,00;0,00
2021-06-06;25,00;0,00;0,00;15,00;5,00;0,00;0,00;5,00;0,00
2021-06-13;5,00;5,00;15,00;25,00;5,00;5,00;0,00;0,00;5,00
2021-06-20;53,00;0,00;5,00;16,00;0,00;0,00;0,00;0,00;5,00
2021-06-27;16,00;21,00;5,00;10,00;0,00;0,00;0,00;5,00;0,00
2021-07-04;48,00;5,00;0,00;11,00;0,00;5,00;0,00;0,00;0,00
2021-07-11;11,00;16,00;0,00;27,00;0,00;0,00;0,00;5,00;0,00
2021-07-18;22,00;16,00;5,00;16,00;0,00;0,00;0,00;0,00;5,00
2021-07-25;100,00;0,00;5,00;26,00;0,00;0,00;5,00;0,00;0,00
2021-08-01;48,00;5,00;27,00;5,00;0,00;0,00;16,00;0,00;0,00
2021-08-08;45,00;17,00;28,00;11,00;0,00;6,00;6,00;0,00;0,00
2021-08-15;65,00;11,00;0,00;27,00;0,00;5,00;5,00;5,00;0,00
2021-08-22;17,00;11,00;6,00;46,00;11,00;0,00;0,00;6,00;0,00
2021-08-29;25,00;0,00;6,00;31,00;0,00;0,00;0,00;13,00;6,00
