Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;32,00;124,44;10,67;17,78;21,33;16,00;6,00;3,00;3,00;3,00;3,00;0,00;3,00
2019-01-13;39,00;141,82;3,55;24,82;28,36;7,00;13,00;3,00;16,00;0,00;0,00;7,00;3,00
2019-01-20;23,00;184,00;3,29;16,43;23,00;16,00;6,00;0,00;6,00;3,00;3,00;0,00;3,00
2019-01-27;22,00;132,00;3,67;40,33;22,00;10,00;6,00;0,00;3,00;3,00;0,00;0,00;3,00
2019-02-03;36,00;153,82;3,27;36,00;29,45;7,00;17,00;0,00;7,00;0,00;10,00;3,00;0,00
2019-02-10;20,00;170,00;3,33;30,00;26,67;20,00;10,00;0,00;0,00;3,00;3,00;3,00;0,00
2019-02-17;17,00;207,40;0,00;27,20;17,00;3,00;13,00;0,00;7,00;7,00;7,00;3,00;3,00
2019-02-24;40,00;180,00;0,00;36,67;40,00;23,00;20,00;0,00;7,00;3,00;3,00;3,00;0,00
2019-03-03;16,00;176,00;3,20;32,00;32,00;6,00;10,00;0,00;3,00;3,00;0,00;3,00;0,00
2019-03-10;36,00;172,80;7,20;43,20;32,40;23,00;16,00;0,00;3,00;0,00;0,00;3,00;3,00
2019-03-17;34,00;170,00;3,40;27,20;40,80;14,00;10,00;3,00;3,00;10,00;0,00;10,00;3,00
2019-03-24;30,00;143,33;0,00;30,00;23,33;14,00;17,00;7,00;3,00;3,00;0,00;3,00;7,00
2019-03-31;59,00;177,00;0,00;34,71;17,35;7,00;13,00;10,00;0,00;13,00;0,00;3,00;7,00
2019-04-07;32,00;206,22;0,00;53,33;56,89;9,00;16,00;9,00;6,00;9,00;0,00;0,00;16,00
2019-04-14;70,00;350,00;3,50;56,00;77,00;18,00;11,00;7,00;15,00;4,00;18,00;7,00;15,00
2019-04-21;59,00;204,76;3,47;45,12;52,06;7,00;11,00;4,00;0,00;0,00;4,00;11,00;7,00
2019-04-28;41,00;198,17;3,42;27,33;23,92;6,00;6,00;3,00;6,00;3,00;3,00;0,00;0,00
2019-05-05;45,00;138,46;3,46;31,15;48,46;26,00;19,00;6,00;6,00;3,00;13,00;3,00;0,00
2019-05-12;46,00;169,85;3,54;38,92;46,00;20,00;13,00;0,00;7,00;0,00;0,00;3,00;3,00
2019-05-19;55,00;195,94;3,44;37,81;44,69;20,00;23,00;3,00;7,00;0,00;6,00;0,00;10,00
2019-05-26;53,00;134,27;0,00;38,87;49,47;14,00;18,00;7,00;11,00;11,00;0,00;7,00;4,00
2019-06-02;73,00;142,52;10,43;34,76;45,19;17,00;17,00;10,00;3,00;10,00;13,00;10,00;7,00
2019-06-09;43,00;179,17;0,00;32,25;39,42;17,00;13,00;7,00;13,00;10,00;3,00;3,00;7,00
2019-06-16;54,00;155,25;6,75;33,75;40,50;17,00;10,00;3,00;7,00;7,00;3,00;10,00;7,00
2019-06-23;64,00;158,32;3,37;26,95;30,32;21,00;7,00;7,00;11,00;4,00;14,00;7,00;11,00
2019-06-30;59,00;145,76;6,94;24,29;24,29;24,00;14,00;3,00;10,00;10,00;3,00;17,00;7,00
2019-07-07;49,00;168,00;7,00;42,00;56,00;32,00;14,00;4,00;4,00;7,00;7,00;7,00;10,00
2019-07-14;57,00;160,31;7,13;49,88;35,63;27,00;15,00;0,00;0,00;11,00;0,00;8,00;0,00
2019-07-21;69,00;186,30;6,90;44,85;44,85;8,00;0,00;8,00;4,00;0,00;8,00;16,00;4,00
2019-07-28;66,00;177,16;3,47;62,53;31,26;12,00;8,00;0,00;8,00;12,00;8,00;0,00;4,00
2019-08-04;45,00;162,69;0,00;51,92;48,46;23,00;30,00;8,00;0,00;11,00;0,00;4,00;11,00
2019-08-11;58,00;122,82;0,00;30,71;34,12;20,00;10,00;3,00;0,00;14,00;7,00;3,00;3,00
2019-08-18;33,00;165,00;0,00;33,00;29,33;7,00;17,00;0,00;3,00;3,00;10,00;0,00;3,00
2019-08-25;46,00;194,62;10,62;53,08;24,77;17,00;13,00;7,00;10,00;7,00;0,00;7,00;13,00
2019-09-01;47,00;221,57;3,36;43,64;67,14;19,00;6,00;6,00;0,00;6,00;3,00;0,00;3,00
2019-09-08;33,00;168,30;3,30;29,70;36,30;23,00;7,00;10,00;17,00;0,00;0,00;0,00;3,00
2019-09-15;27,00;222,75;6,75;47,25;37,13;13,00;7,00;7,00;7,00;7,00;3,00;3,00;0,00
2019-09-22;49,00;220,50;3,50;28,00;56,00;29,00;20,00;3,00;3,00;16,00;13,00;0,00;3,00
2019-09-29;36,00;234,00;0,00;54,00;25,20;13,00;10,00;7,00;0,00;3,00;7,00;3,00;0,00
2019-10-06;33,00;168,30;6,60;79,20;33,00;27,00;13,00;3,00;3,00;3,00;7,00;10,00;3,00
2019-10-13;36,00;162,00;0,00;50,40;43,20;13,00;10,00;3,00;13,00;7,00;3,00;3,00;10,00
2019-10-20;19,00;243,20;7,60;49,40;34,20;13,00;19,00;0,00;0,00;9,00;3,00;3,00;0,00
2019-10-27;32,00;163,56;0,00;32,00;60,44;10,00;6,00;6,00;3,00;0,00;3,00;0,00;9,00
2019-11-03;12,00;168,00;9,00;33,00;39,00;3,00;9,00;3,00;3,00;0,00;6,00;0,00;0,00
2019-11-10;16,00;153,60;12,80;48,00;38,40;6,00;6,00;6,00;3,00;13,00;16,00;0,00;9,00
2019-11-17;16,00;224,00;4,00;44,00;44,00;3,00;9,00;6,00;3,00;3,00;0,00;6,00;12,00
2019-11-24;15,00;161,25;3,75;67,50;33,75;3,00;12,00;0,00;6,00;6,00;0,00;0,00;3,00
2019-12-01;19,00;152,00;3,80;57,00;34,20;3,00;6,00;0,00;0,00;3,00;6,00;3,00;9,00
2019-12-08;12,00;90,00;0,00;51,00;21,00;6,00;9,00;0,00;3,00;3,00;3,00;6,00;0,00
2019-12-15;25,00;189,29;7,14;53,57;42,86;6,00;6,00;0,00;3,00;3,00;0,00;6,00;13,00
2019-12-22;26,00;126,75;0,00;32,50;45,50;15,00;11,00;0,00;11,00;8,00;0,00;0,00;8,00
2019-12-29;40,00;192,73;3,64;29,09;18,18;7,00;18,00;7,00;7,00;4,00;7,00;0,00;11,00
2020-01-05;27,00;145,13;0,00;16,88;27,00;12,00;12,00;0,00;6,00;3,00;3,00;0,00;0,00
2020-01-12;27,00;195,75;0,00;27,00;30,38;3,00;6,00;9,00;0,00;9,00;0,00;3,00;3,00
2020-01-19;21,00;150,50;3,50;28,00;21,00;15,00;15,00;0,00;3,00;9,00;0,00;0,00;3,00
2020-01-26;30,00;143,33;0,00;30,00;20,00;18,00;21,00;3,00;3,00;0,00;3,00;6,00;6,00
2020-02-02;33,00;179,67;3,67;40,33;33,00;15,00;18,00;0,00;6,00;9,00;0,00;0,00;3,00
2020-02-09;18,00;201,60;3,60;36,00;39,60;9,00;6,00;12,00;0,00;6,00;3,00;0,00;12,00
2020-02-16;24,00;154,29;6,86;13,71;48,00;6,00;6,00;15,00;18,00;9,00;3,00;3,00;3,00
2020-02-23;20,00;150,00;3,33;40,00;33,33;15,00;9,00;9,00;9,00;9,00;3,00;0,00;3,00
2020-03-01;17,00;149,60;0,00;17,00;34,00;11,00;3,00;3,00;0,00;6,00;6,00;0,00;3,00
2020-03-08;22,00;106,33;0,00;33,00;22,00;11,00;3,00;0,00;8,00;3,00;3,00;3,00;0,00
2020-03-15;14,00;70,00;3,50;0,00;7,00;8,00;11,00;0,00;6,00;6,00;6,00;0,00;0,00
2020-03-22;3,00;45,00;0,00;18,00;6,00;8,00;5,00;0,00;0,00;3,00;3,00;3,00;0,00
2020-03-29;3,00;36,00;0,00;6,00;6,00;6,00;3,00;3,00;0,00;5,00;3,00;3,00;3,00
2020-04-05;12,00;27,00;0,00;3,00;3,00;6,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-04-12;9,00;36,00;0,00;3,00;3,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
