Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;72,00;57,91;9,39;4,70;18,78;29,00;10,00;5,00;0,00;0,00;5,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2019-08-25;42,00;80,77;19,38;14,54;9,69;23,00;9,00;0,00;0,00;5,00;0,00;9,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;61,00;9,38;4,69;4,69;12,51;9,00;0,00;4,00;0,00;4,00;0,00;9,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00
2019-09-08;58,00;14,11;4,70;4,70;0,00;4,00;9,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;53,00;4,82;0,00;0,00;0,00;13,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;34,00;12,36;4,64;4,64;4,64;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;46,00;0,00;0,00;7,67;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-10-06;25,00;4,69;0,00;4,69;4,69;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2019-10-13;30,00;9,47;4,74;0,00;4,74;4,00;4,00;13,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;22,00;12,57;4,71;4,71;9,43;4,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
