Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;10,00;40,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;38,33;0,00;0,00;0,00;0,00;0,00
2019-01-13;29,00;18,91;18,91;0,00;10,09;0,00;0,00;0,00;0,00;0,00;10,15;39,15;0,00;0,00;0,00;68,88;0,00;0,00;0,00;0,00;0,00
2019-01-20;27,00;27,00;0,00;0,00;8,59;0,00;0,00;0,00;0,00;0,00;18,47;27,00;0,00;0,00;0,00;73,80;0,00;0,00;0,00;0,00;0,00
2019-01-27;19,00;46,87;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;19,00;46,77;0,00;9,50;0,00;89,30;0,00;0,00;19,00;0,00;0,00
2019-02-03;10,00;18,75;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,57;10,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;10,00;18,75;0,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;87,14;20,00;0,00;0,00;0,00;120,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;30,00;20,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;78,57;20,00;0,00;0,00;0,00;88,24;0,00;0,00;0,00;0,00;10,00
2019-02-24;19,00;58,27;10,13;0,00;0,00;10,00;0,00;0,00;0,00;0,00;49,69;39,46;0,00;0,00;0,00;46,64;0,00;0,00;0,00;0,00;0,00
2019-03-03;30,00;61,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;10,00;0,00;0,00;0,00;68,82;0,00;0,00;0,00;0,00;0,00
2019-03-10;10,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;70,00;50,00;0,00;0,00;0,00;28,33;0,00;0,00;0,00;10,00;0,00
2019-03-17;10,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;20,00;50,00;0,00;0,00;0,00;38,33;0,00;0,00;0,00;0,00;0,00
2019-03-24;50,00;30,77;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;41,18;80,88;10,29;0,00;0,00;50,00;10,71;0,00;0,00;0,00;0,00
2019-03-31;10,00;28,75;0,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;47,14;57,14;0,00;0,00;0,00;64,00;0,00;0,00;10,00;0,00;10,00
2019-04-07;10,00;18,75;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;67,14;75,71;0,00;0,00;0,00;108,00;0,00;0,00;0,00;0,00;10,00
2019-04-14;10,00;30,00;20,00;0,00;0,00;10,00;0,00;10,00;10,00;0,00;51,43;81,43;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;10,00
2019-04-21;39,00;18,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,11;39,00;59,22;0,00;0,00;0,00;69,14;0,00;0,00;0,00;0,00;39,00
2019-04-28;10,00;28,75;0,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;48,57;67,14;0,00;0,00;0,00;110,00;0,00;0,00;10,00;20,00;0,00
