Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;47,00;20,56;7,34;29,38;5,88;15,00;8,00;21,00;1,00;4,00;3,00;4,00;3,00;3,00;1,00;1,00;2,00;2,00;0,00;1,00;0,50
2019-01-13;48,00;21,00;6,00;22,50;7,50;19,00;7,00;16,00;2,00;4,00;4,00;7,00;3,00;3,00;1,00;2,00;3,00;1,00;1,00;0,50;1,00
2019-01-20;54,00;27,00;9,00;24,00;6,00;21,00;7,00;23,00;2,00;3,00;4,00;5,00;3,00;4,00;1,00;0,50;2,00;1,00;0,00;0,50;1,00
2019-01-27;42,00;22,50;7,50;24,00;6,00;19,00;8,00;19,00;2,00;4,00;4,00;5,00;3,00;3,00;1,00;1,00;2,00;0,50;0,50;0,50;1,00
2019-02-03;41,00;28,85;9,11;28,85;7,59;16,00;9,00;17,00;2,00;5,00;5,00;5,00;3,00;4,00;1,00;2,00;3,00;1,00;0,00;1,00;1,00
2019-02-10;39,00;24,00;13,50;33,00;7,50;20,00;9,00;21,00;2,00;5,00;5,00;5,00;5,00;5,00;1,00;1,00;2,00;1,00;0,50;0,50;2,00
2019-02-17;43,00;32,62;14,83;37,07;8,90;23,00;7,00;23,00;2,00;5,00;5,00;5,00;5,00;5,00;2,00;2,00;2,00;1,00;0,50;0,50;3,00
2019-02-24;52,00;32,69;10,40;28,23;10,40;17,00;11,00;25,00;1,00;6,00;6,00;5,00;5,00;5,00;1,00;2,00;2,00;2,00;0,50;1,00;0,50
2019-03-03;44,00;30,80;10,27;26,40;10,27;22,00;9,00;25,00;2,00;5,00;2,00;5,00;3,00;6,00;1,00;1,00;2,00;2,00;0,50;0,50;1,00
2019-03-10;51,00;25,50;9,00;27,00;9,00;24,00;10,00;18,00;1,00;3,00;3,00;7,00;3,00;5,00;2,00;1,00;2,00;2,00;0,50;1,00;1,00
2019-03-17;49,00;29,70;13,36;26,73;8,91;22,00;9,00;20,00;2,00;6,00;4,00;6,00;4,00;4,00;1,00;1,00;2,00;2,00;0,50;0,50;2,00
2019-03-24;50,00;30,30;13,64;30,30;9,09;22,00;9,00;19,00;2,00;5,00;5,00;6,00;4,00;7,00;1,00;1,00;2,00;2,00;1,00;1,00;2,00
2019-03-31;58,00;35,69;16,36;29,74;10,41;21,00;10,00;25,00;2,00;6,00;5,00;7,00;3,00;5,00;2,00;1,00;3,00;3,00;0,50;0,50;2,00
2019-04-07;66,00;39,00;22,50;40,50;15,00;30,00;10,00;29,00;2,00;5,00;7,00;8,00;8,00;5,00;1,00;2,00;3,00;4,00;1,00;0,50;2,00
2019-04-14;68,00;38,43;22,17;35,48;16,26;33,00;13,00;29,00;2,00;8,00;8,00;10,00;9,00;9,00;2,00;3,00;4,00;4,00;1,00;1,00;1,00
2019-04-21;66,00;39,00;22,50;34,50;18,00;35,00;12,00;36,00;4,00;8,00;6,00;9,00;7,00;9,00;2,00;2,00;2,00;6,00;1,00;1,00;2,00
2019-04-28;68,00;38,43;20,70;34,00;13,30;31,00;12,00;24,00;2,00;9,00;8,00;10,00;7,00;9,00;4,00;3,00;4,00;3,00;0,50;1,00;1,00
2019-05-05;63,00;33,00;16,50;31,50;12,00;25,00;11,00;29,00;2,00;5,00;4,00;11,00;6,00;7,00;1,00;2,00;2,00;3,00;1,00;1,00;2,00
2019-05-12;60,00;34,50;18,00;28,50;12,00;26,00;14,00;27,00;3,00;6,00;5,00;11,00;4,00;6,00;1,00;2,00;3,00;4,00;1,00;0,50;1,00
2019-05-19;59,00;31,77;21,18;31,77;18,15;25,00;15,00;29,00;2,00;8,00;5,00;9,00;8,00;9,00;2,00;2,00;3,00;5,00;1,00;1,00;3,00
2019-05-26;65,00;36,28;22,67;34,77;19,65;28,00;14,00;30,00;2,00;9,00;8,00;11,00;11,00;8,00;3,00;4,00;4,00;4,00;0,50;1,00;3,00
2019-06-02;67,00;41,69;20,84;31,27;25,31;31,00;13,00;30,00;1,00;7,00;5,00;10,00;6,00;9,00;3,00;2,00;3,00;4,00;1,00;1,00;2,00
2019-06-09;68,00;39,29;19,64;34,76;21,16;33,00;10,00;31,00;1,00;10,00;6,00;13,00;7,00;9,00;2,00;3,00;4,00;6,00;1,00;1,00;3,00
2019-06-16;82,00;37,27;20,87;31,31;25,35;34,00;18,00;30,00;1,00;9,00;6,00;11,00;9,00;13,00;2,00;2,00;4,00;6,00;1,00;1,00;2,00
2019-06-23;77,00;42,94;23,69;35,54;26,65;33,00;18,00;31,00;2,00;15,00;11,00;12,00;12,00;15,00;3,00;4,00;5,00;5,00;0,50;1,00;2,00
2019-06-30;71,00;44,38;22,19;39,94;29,58;38,00;19,00;34,00;3,00;15,00;7,00;12,00;9,00;9,00;5,00;3,00;3,00;5,00;1,00;1,00;1,00
2019-07-07;87,00;52,50;24,00;40,50;37,50;40,00;23,00;41,00;4,00;24,00;6,00;15,00;13,00;15,00;3,00;4,00;5,00;5,00;1,00;2,00;2,00
2019-07-14;84,00;57,00;30,00;46,50;40,50;53,00;20,00;41,00;2,00;20,00;9,00;20,00;15,00;17,00;5,00;6,00;5,00;8,00;1,00;2,00;3,00
2019-07-21;92,00;69,74;37,10;47,48;48,97;53,00;23,00;43,00;3,00;21,00;9,00;17,00;14,00;14,00;6,00;7,00;8,00;9,00;2,00;2,00;3,00
2019-07-28;88,00;76,07;40,27;55,19;58,17;51,00;23,00;46,00;4,00;26,00;11,00;17,00;18,00;24,00;5,00;7,00;7,00;8,00;1,00;3,00;2,00
2019-08-04;95,00;83,13;40,08;63,83;56,41;62,00;27,00;52,00;5,00;33,00;11,00;21,00;20,00;27,00;7,00;9,00;8,00;12,00;2,00;4,00;4,00
2019-08-11;100,00;97,01;47,76;62,69;58,21;58,00;28,00;52,00;4,00;30,00;10,00;18,00;22,00;25,00;7,00;6,00;7,00;13,00;1,00;1,00;3,00
2019-08-18;94,00;149,21;34,32;46,25;55,21;59,00;24,00;45,00;6,00;20,00;12,00;19,00;15,00;17,00;6,00;5,00;5,00;9,00;1,00;3,00;3,00
2019-08-25;77,00;75,52;28,13;44,42;31,10;39,00;18,00;36,00;3,00;14,00;7,00;14,00;13,00;14,00;3,00;5,00;4,00;8,00;0,50;1,00;2,00
2019-09-01;80,00;40,00;19,26;32,59;14,81;32,00;14,00;31,00;1,00;10,00;6,00;16,00;8,00;9,00;2,00;3,00;4,00;5,00;0,50;2,00;1,00
2019-09-08;69,00;36,00;15,00;36,00;18,00;27,00;11,00;28,00;2,00;7,00;6,00;13,00;7,00;8,00;1,00;4,00;3,00;5,00;0,50;1,00;2,00
2019-09-15;71,00;40,79;16,62;34,74;12,09;27,00;12,00;25,00;2,00;6,00;4,00;12,00;7,00;8,00;2,00;2,00;2,00;4,00;0,50;0,50;1,00
2019-09-22;63,00;33,00;10,50;33,00;10,50;20,00;13,00;23,00;1,00;3,00;4,00;11,00;3,00;5,00;1,00;2,00;1,00;2,00;0,50;0,50;1,00
2019-09-29;63,00;31,50;9,00;30,00;7,50;22,00;11,00;23,00;1,00;4,00;4,00;6,00;4,00;4,00;0,50;1,00;2,00;2,00;0,50;0,00;1,00
2019-10-06;66,00;30,00;9,00;27,00;10,50;21,00;11,00;25,00;1,00;3,00;4,00;4,00;4,00;3,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00
2019-10-13;64,00;34,23;7,44;28,28;7,44;29,00;11,00;28,00;1,00;3,00;4,00;8,00;3,00;4,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00
2019-10-20;64,00;35,72;10,42;34,23;10,42;20,00;9,00;26,00;2,00;5,00;4,00;6,00;4,00;5,00;1,00;2,00;2,00;2,00;0,50;1,00;1,00
2019-10-27;56,00;40,86;10,59;36,32;10,59;21,00;7,00;29,00;2,00;4,00;3,00;6,00;3,00;4,00;1,00;2,00;1,00;2,00;0,50;1,00;1,00
2019-11-03;56,00;28,00;7,37;30,95;4,42;18,00;7,00;23,00;2,00;3,00;4,00;4,00;4,00;5,00;0,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-11-10;55,00;26,76;5,95;23,78;4,46;22,00;7,00;27,00;1,00;4,00;3,00;3,00;7,00;4,00;1,00;1,00;2,00;1,00;0,00;1,00;0,50
2019-11-17;53,00;22,08;4,42;20,61;4,42;23,00;9,00;27,00;1,00;5,00;3,00;3,00;2,00;4,00;0,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-11-24;49,00;23,76;4,45;20,79;4,45;20,00;8,00;23,00;1,00;7,00;3,00;4,00;3,00;4,00;0,50;1,00;1,00;1,00;0,50;0,00;1,00
2019-12-01;57,00;24,00;4,50;21,00;3,00;22,00;8,00;24,00;1,00;7,00;2,00;4,00;1,00;4,00;0,50;1,00;1,00;0,50;0,00;0,00;0,50
2019-12-08;52,00;26,74;2,97;25,26;2,97;15,00;6,00;20,00;1,00;6,00;2,00;4,00;3,00;5,00;1,00;2,00;2,00;1,00;0,50;0,50;1,00
2019-12-15;66,00;27,00;6,00;25,50;6,00;18,00;9,00;23,00;1,00;6,00;2,00;3,00;2,00;3,00;1,00;1,00;1,00;1,00;0,00;0,50;1,00
2019-12-22;61,00;34,22;8,93;29,76;5,95;20,00;7,00;22,00;2,00;10,00;4,00;4,00;2,00;6,00;0,50;2,00;2,00;2,00;0,50;1,00;1,00
2019-12-29;71,00;33,23;7,55;34,74;9,06;20,00;10,00;24,00;2,00;10,00;4,00;3,00;4,00;3,00;1,00;2,00;2,00;2,00;0,50;0,50;1,00
2020-01-05;53,00;24,23;6,06;27,26;9,09;21,00;8,00;20,00;1,00;6,00;4,00;5,00;3,00;2,00;2,00;2,00;2,00;1,00;0,50;0,50;0,50
2020-01-12;56,00;25,73;7,57;27,24;6,05;21,00;6,00;24,00;1,00;3,00;5,00;4,00;3,00;3,00;1,00;2,00;1,00;2,00;0,50;1,00;0,50
2020-01-19;61,00;29,76;8,93;29,76;5,95;18,00;10,00;26,00;2,00;6,00;3,00;6,00;3,00;5,00;2,00;2,00;2,00;2,00;0,50;0,50;1,00
2020-01-26;53,00;30,29;9,09;28,77;6,06;18,00;7,00;23,00;2,00;5,00;2,00;4,00;4,00;3,00;0,50;2,00;2,00;2,00;0,50;0,50;1,00
2020-02-02;57,00;33,00;10,50;28,50;7,50;23,00;7,00;21,00;2,00;5,00;4,00;5,00;4,00;4,00;1,00;1,00;2,00;2,00;0,50;1,00;1,00
2020-02-09;54,00;31,50;13,50;30,00;9,00;19,00;7,00;22,00;1,00;4,00;5,00;6,00;2,00;5,00;1,00;2,00;2,00;3,00;0,50;1,00;1,00
2020-02-16;55,00;31,22;10,41;29,73;8,92;26,00;11,00;22,00;2,00;6,00;4,00;5,00;5,00;5,00;1,00;2,00;3,00;2,00;0,50;0,50;1,00
2020-02-23;50,00;26,47;10,29;32,35;7,35;25,00;10,00;25,00;1,00;5,00;3,00;5,00;4,00;7,00;2,00;2,00;1,00;3,00;0,00;0,50;1,00
2020-03-01;48,00;27,00;9,00;27,00;7,50;20,00;8,00;23,00;1,00;5,00;3,00;4,00;3,00;5,00;1,00;2,00;2,00;3,00;1,00;1,00;1,00
2020-03-08;67,00;23,82;8,93;23,82;5,96;18,00;8,00;22,00;1,00;3,00;4,00;3,00;3,00;5,00;1,00;1,00;1,00;2,00;0,50;0,50;1,00
2020-03-15;35,00;13,70;10,65;16,74;4,57;12,00;4,00;15,00;0,50;3,00;0,50;3,00;2,00;3,00;0,50;0,50;0,50;1,00;0,00;0,50;0,50
2020-03-22;17,00;9,27;7,73;12,36;6,18;10,00;3,00;13,00;1,00;1,00;1,00;2,00;2,00;2,00;0,50;0,50;0,50;0,00;0,50;0,50;0,50
2020-03-29;13,00;11,56;5,78;10,11;7,22;11,00;3,00;15,00;0,50;1,00;1,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50;0,50;1,00;0,50
2020-04-05;13,00;10,11;4,33;11,56;5,78;11,00;3,00;13,00;0,00;1,00;0,50;3,00;3,00;2,00;0,50;0,50;1,00;1,00;0,50;0,50;0,50
2020-04-12;12,00;13,50;6,00;13,50;4,50;13,00;3,00;14,00;0,00;2,00;1,00;2,00;1,00;2,00;1,00;1,00;1,00;1,00;0,00;0,50;0,50
2020-04-19;15,00;13,50;6,00;15,00;6,00;12,00;2,00;13,00;0,50;1,00;1,00;2,00;2,00;3,00;0,50;1,00;1,00;1,00;0,50;0,50;0,50
2020-04-26;17,00;12,36;4,64;15,45;6,18;12,00;2,00;14,00;0,50;2,00;2,00;3,00;2,00;2,00;1,00;2,00;1,00;1,00;0,00;0,50;1,00
2020-05-03;17,00;15,45;6,18;12,36;4,64;12,00;3,00;17,00;0,50;2,00;1,00;2,00;3,00;4,00;0,00;1,00;0,50;1,00;0,50;0,50;0,50
2020-05-10;24,00;21,00;9,00;19,50;7,50;20,00;5,00;20,00;0,50;4,00;2,00;4,00;5,00;4,00;1,00;1,00;1,00;1,00;0,50;1,00;1,00
