Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-06-16;26,00;72,22;34,67;106,89;2,89;5,00;30,00;6,00;6,00
2019-06-23;26,00;83,78;52,00;112,67;2,89;6,00;34,00;5,00;5,00
2019-06-30;27,00;70,20;48,60;110,70;5,40;4,00;37,00;6,00;4,00
2019-07-07;21,00;60,38;36,75;110,25;2,63;6,00;33,00;2,00;5,00
2019-07-14;29,00;78,30;49,30;118,90;5,80;3,00;24,00;4,00;4,00
2019-07-21;28,00;64,40;50,40;114,80;2,80;3,00;31,00;8,00;3,00
2019-07-28;26,00;80,60;52,00;122,20;5,20;6,00;27,00;11,00;2,00
2019-08-04;38,00;70,57;57,00;114,00;2,71;3,00;25,00;6,00;5,00
2019-08-11;29,00;68,55;63,27;126,55;2,64;6,00;21,00;8,00;2,00
2019-08-18;37,00;68,31;54,08;119,54;5,69;4,00;21,00;6,00;8,00
2019-08-25;28,00;70,00;58,80;117,60;5,60;7,00;25,00;7,00;8,00
2019-09-01;20,00;68,57;62,86;111,43;5,71;3,00;30,00;6,00;7,00
2019-09-08;27,00;67,50;37,80;97,20;5,40;3,00;21,00;4,00;5,00
2019-09-15;25,00;63,89;50,00;119,44;2,78;3,00;23,00;8,00;2,00
2019-09-22;22,00;60,50;52,25;115,50;2,75;3,00;21,00;6,00;2,00
2019-09-29;24,00;58,67;48,00;112,00;2,67;3,00;23,00;3,00;4,00
2019-10-06;24,00;61,33;42,67;101,33;5,33;3,00;26,00;5,00;5,00
2019-10-13;22,00;71,50;52,25;129,25;8,25;3,00;30,00;5,00;4,00
2019-10-20;20,00;71,43;48,57;154,29;2,86;4,00;100,00;6,00;3,00
2019-10-27;23,00;69,00;60,38;129,38;2,88;6,00;30,00;6,00;2,00
2019-11-03;28,00;70,00;50,40;123,20;2,80;4,00;28,00;4,00;3,00
2019-11-10;30,00;76,36;49,09;117,27;5,45;4,00;26,00;5,00;4,00
2019-11-17;20,00;88,57;57,14;125,71;5,71;4,00;25,00;6,00;5,00
2019-11-24;24,00;61,33;53,33;104,00;2,67;2,00;20,00;4,00;4,00
2019-12-01;19,00;70,57;57,00;103,14;2,71;3,00;29,00;7,00;3,00
2019-12-08;40,00;65,71;57,14;105,71;5,71;4,00;54,00;5,00;4,00
2019-12-15;25,00;86,11;50,00;100,00;5,56;3,00;22,00;6,00;5,00
2019-12-22;33,00;96,25;60,50;121,00;2,75;3,00;26,00;4,00;3,00
2019-12-29;30,00;100,91;62,73;128,18;5,45;4,00;20,00;11,00;10,00
2020-01-05;30,00;92,73;76,36;128,18;5,45;5,00;24,00;4,00;7,00
2020-01-12;29,00;104,40;72,50;133,40;2,90;5,00;23,00;5,00;5,00
2020-01-19;32,00;93,33;56,00;128,00;2,67;3,00;21,00;7,00;4,00
2020-01-26;26,00;98,22;60,67;135,78;2,89;2,00;23,00;9,00;4,00
2020-02-02;23,00;106,38;60,38;132,25;2,88;3,00;17,00;4,00;2,00
2020-02-09;28,00;95,20;58,80;126,00;2,80;5,00;26,00;3,00;7,00
2020-02-16;26,00;101,11;63,56;118,44;2,89;3,00;22,00;5,00;5,00
2020-02-23;21,00;102,00;66,00;117,00;3,00;2,00;29,00;4,00;3,00
2020-03-01;16,00;85,33;64,00;104,00;2,67;2,00;21,00;5,00;4,00
2020-03-08;27,00;86,40;59,40;129,60;5,40;2,00;25,00;5,00;4,00
2020-03-15;21,00;60,38;39,38;102,38;2,63;2,00;21,00;4,00;4,00
2020-03-22;22,00;52,25;30,25;90,75;2,75;2,00;24,00;3,00;4,00
2020-03-29;19,00;38,00;27,14;92,29;2,71;6,00;30,00;3,00;5,00
2020-04-05;33,00;41,25;19,25;79,75;2,75;1,00;30,00;3,00;3,00
2020-04-12;26,00;46,22;20,22;98,22;2,89;1,00;26,00;0,50;4,00
2020-04-19;23,00;43,13;34,50;97,75;5,75;2,00;28,00;2,00;4,00
2020-04-26;25,00;38,89;27,78;88,89;5,56;3,00;24,00;3,00;5,00
2020-05-03;31,00;45,09;25,36;76,09;5,64;2,00;72,00;5,00;3,00
2020-05-10;28,00;47,60;28,00;84,00;2,80;4,00;44,00;3,00;4,00
2020-05-17;27,00;45,90;29,70;89,10;5,40;3,00;29,00;5,00;5,00
2020-05-24;26,00;60,67;28,89;92,44;5,78;3,00;33,00;3,00;4,00
2020-05-31;25,00;50,00;25,00;80,56;2,78;3,00;19,00;3,00;2,00
2020-06-07;27,00;56,70;29,70;86,40;2,70;1,00;29,00;4,00;5,00
2020-06-14;24,00;50,67;32,00;104,00;5,33;3,00;30,00;4,00;6,00
2020-06-21;31,00;56,36;36,64;98,64;2,82;2,00;33,00;4,00;4,00
2020-06-28;24,00;58,67;37,33;85,33;2,67;2,00;33,00;3,00;5,00
2020-07-05;30,00;57,27;32,73;109,09;2,73;4,00;35,00;5,00;2,00
2020-07-12;44,00;60,50;30,25;82,50;5,50;1,00;29,00;5,00;5,00
2020-07-19;36,00;55,38;41,54;124,62;2,77;4,00;29,00;5,00;5,00
2020-07-26;39,00;52,93;33,43;91,93;2,79;4,00;26,00;5,00;3,00
2020-08-02;44,00;57,75;30,25;104,50;2,75;3,00;28,00;7,00;4,00
2020-08-09;32,00;58,18;52,36;101,82;2,91;5,00;18,00;6,00;2,00
2020-08-16;35,00;67,08;46,67;122,50;5,83;5,00;24,00;4,00;3,00
2020-08-23;32,00;66,91;46,55;122,18;5,82;5,00;24,00;3,00;5,00
2020-08-30;35,00;56,54;37,69;113,08;1,35;3,00;23,00;3,00;3,00
2020-09-06;33,00;68,75;38,50;115,50;2,75;3,00;19,00;2,00;4,00
2020-09-13;26,00;54,89;37,56;106,89;5,78;1,00;21,00;6,00;3,00
2020-09-20;32,00;64,00;34,91;113,45;2,91;2,00;18,00;4,00;1,00
2020-09-27;26,00;54,60;33,80;101,40;1,30;2,00;26,00;4,00;4,00
2020-10-04;26,00;54,89;37,56;115,56;2,89;1,00;18,00;2,00;8,00
2020-10-11;25,00;61,11;50,00;116,67;5,56;2,00;23,00;3,00;2,00
2020-10-18;29,00;55,36;44,82;94,91;5,27;4,00;20,00;4,00;3,00
2020-10-25;26,00;54,89;40,44;127,11;2,89;2,00;32,00;3,00;2,00
2020-11-01;19,00;38,00;24,43;84,14;2,71;4,00;18,00;2,00;5,00
2020-11-08;25,00;41,67;22,22;100,00;2,78;2,00;20,00;3,00;3,00
2020-11-15;22,00;55,00;38,50;99,00;5,50;3,00;22,00;7,00;3,00
2020-11-22;19,00;67,86;43,43;89,57;1,36;5,00;29,00;3,00;3,00
2020-11-29;18,00;64,29;43,71;90,00;2,57;5,00;16,00;3,00;2,00
2020-12-06;26,00;92,44;78,00;132,89;2,89;9,00;26,00;14,00;4,00
2020-12-13;30,00;125,45;87,27;130,91;5,45;6,00;42,00;8,00;5,00
2020-12-20;30,00;92,73;73,64;125,45;1,36;7,00;30,00;11,00;5,00
2020-12-27;35,00;148,08;88,85;153,46;5,38;5,00;18,00;9,00;3,00
2021-01-03;26,00;176,22;124,22;176,22;2,89;10,00;20,00;14,00;5,00
2021-01-10;30,00;180,00;109,09;272,73;5,45;8,00;30,00;11,00;5,00
2021-01-17;22,00;173,25;96,25;184,25;2,75;7,00;28,00;7,00;4,00
2021-01-24;29,00;116,00;66,70;150,80;2,90;3,00;38,00;6,00;4,00
2021-01-31;21,00;110,25;52,50;115,50;2,63;5,00;50,00;7,00;5,00
2021-02-07;24,00;77,33;29,33;98,67;5,33;3,00;32,00;6,00;3,00
2021-02-14;26,00;75,11;52,00;115,56;2,89;5,00;21,00;4,00;5,00
2021-02-21;20,00;77,14;42,86;102,86;2,86;3,00;39,00;5,00;7,00
2021-02-28;20,00;65,71;37,14;120,00;2,86;3,00;27,00;3,00;4,00
2021-03-07;32,00;69,82;34,91;119,27;2,91;5,00;23,00;4,00;2,00
2021-03-14;25,00;69,44;38,89;88,89;5,56;2,00;26,00;4,00;3,00
2021-03-21;26,00;52,00;46,22;98,22;2,89;4,00;27,00;2,00;2,00
2021-03-28;18,00;54,00;27,00;96,00;6,00;1,00;32,00;2,00;4,00
2021-04-04;30,00;51,82;27,27;87,27;1,36;0,50;18,00;2,00;2,00
2021-04-11;19,00;46,14;38,00;95,00;2,71;3,00;24,00;7,00;4,00
2021-04-18;24,00;54,00;36,00;111,00;3,00;4,00;25,00;6,00;2,00
2021-04-25;18,00;51,43;25,71;82,29;2,57;3,00;20,00;5,00;3,00
2021-05-02;20,00;62,86;48,57;114,29;2,86;5,00;20,00;5,00;3,00
2021-05-09;22,00;66,00;46,75;107,25;2,75;4,00;16,00;3,00;3,00
2021-05-16;26,00;60,67;52,00;95,33;5,78;3,00;29,00;5,00;1,00
2021-05-23;21,00;60,38;36,75;107,63;5,25;4,00;21,00;4,00;2,00
2021-05-30;21,00;63,00;42,00;102,38;2,63;4,00;22,00;6,00;5,00
2021-06-06;30,00;68,18;51,82;120,00;2,73;2,00;23,00;12,00;4,00
2021-06-13;30,00;73,64;43,64;120,00;2,73;2,00;22,00;6,00;3,00
2021-06-20;30,00;70,91;46,36;109,09;2,73;5,00;27,00;4,00;3,00
2021-06-27;29,00;84,10;58,00;124,70;5,80;4,00;29,00;3,00;2,00
2021-07-04;29,00;63,27;52,73;116,00;2,64;4,00;21,00;4,00;1,00
2021-07-11;30,00;84,55;62,73;141,82;5,45;5,00;33,00;4,00;0,00
2021-07-18;38,00;81,43;54,29;103,14;2,71;2,00;20,00;4,00;2,00
2021-07-25;52,00;104,00;71,16;180,63;2,74;7,00;25,00;6,00;3,00
2021-08-01;26,00;121,33;63,56;130,00;5,78;6,00;26,00;10,00;4,00
2021-08-08;45,00;120,94;59,06;132,19;2,81;6,00;37,00;9,00;4,00
2021-08-15;46,00;74,75;48,88;138,00;2,88;4,00;20,00;4,00;5,00
2021-08-22;37,00;68,31;39,85;119,54;2,85;7,00;26,00;6,00;4,00
2021-08-29;40,00;57,14;40,00;134,29;2,86;3,00;27,00;4,00;3,00
