Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-05-17;31,00;31,00;31,00;64,82;0,00;0,00;0,00;0,00;10,00
2020-05-24;20,00;31,43;20,00;54,29;11,43;10,00;10,00;0,00;0,00
2020-05-31;59,00;48,27;48,27;67,05;0,00;0,00;10,00;20,00;0,00
2020-06-07;19,00;19,00;57,00;76,00;0,00;0,00;10,00;0,00;0,00
2020-06-14;0,00;11,00;15,00;37,00;0,00;0,00;30,00;0,00;0,00
2020-06-21;42,00;86,80;86,80;86,80;0,00;0,00;21,00;0,00;0,00
2020-06-28;21,00;39,38;39,38;110,25;0,00;10,00;10,00;0,00;10,00
2020-07-05;22,00;110,00;33,00;33,00;11,00;0,00;11,00;0,00;11,00
2020-07-12;47,00;58,06;47,00;58,06;0,00;12,00;12,00;23,00;0,00
2020-07-19;61,00;84,87;23,87;132,61;0,00;12,00;0,00;0,00;0,00
2020-07-26;69,00;82,80;46,92;104,88;0,00;0,00;0,00;12,00;12,00
2020-08-02;56,00;32,00;32,00;88,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;0,00;35,00;8,00;32,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;43,00;86,00;43,00;86,00;0,00;0,00;22,00;0,00;0,00
2020-08-23;11,00;99,00;22,00;88,00;0,00;11,00;0,00;11,00;0,00
2020-08-30;43,00;118,25;32,25;118,25;0,00;11,00;0,00;0,00;0,00
2020-09-06;11,00;66,00;33,00;134,75;0,00;0,00;0,00;22,00;0,00
2020-09-13;11,00;33,00;11,00;123,75;11,00;11,00;0,00;11,00;0,00
2020-09-20;43,00;43,00;21,50;53,75;0,00;11,00;11,00;21,00;0,00
2020-09-27;11,00;88,00;55,00;77,00;0,00;0,00;0,00;22,00;0,00
2020-10-04;22,00;79,75;79,75;68,75;0,00;0,00;0,00;0,00;11,00
2020-10-11;23,00;37,38;11,50;109,25;0,00;0,00;23,00;11,00;11,00
2020-10-18;23,00;37,38;37,38;143,75;0,00;0,00;0,00;0,00;11,00
2020-10-25;44,00;55,00;22,00;143,00;0,00;11,00;22,00;0,00;0,00
2020-11-01;21,00;81,38;0,00;81,38;0,00;11,00;21,00;11,00;0,00
2020-11-08;0,00;16,00;4,00;24,00;0,00;11,00;11,00;0,00;0,00
2020-11-15;43,00;53,75;53,75;64,50;0,00;0,00;0,00;11,00;0,00
2020-11-22;22,00;55,00;44,00;110,00;11,00;0,00;11,00;0,00;0,00
2020-11-29;33,00;33,00;44,00;66,00;0,00;11,00;22,00;0,00;11,00
2020-12-06;33,00;77,00;77,00;121,00;0,00;0,00;22,00;0,00;11,00
2020-12-13;11,00;178,75;134,75;101,75;0,00;0,00;45,00;34,00;0,00
2020-12-20;24,00;200,00;82,67;186,67;10,67;0,00;36,00;0,00;12,00
2020-12-27;59,00;209,18;139,45;150,18;0,00;0,00;0,00;0,00;12,00
2021-01-03;44,00;275,00;88,00;66,00;0,00;0,00;22,00;0,00;0,00
2021-01-10;33,00;145,75;88,00;189,75;0,00;11,00;33,00;22,00;0,00
2021-01-17;32,00;149,33;85,33;128,00;0,00;33,00;11,00;11,00;0,00
2021-01-24;11,00;110,00;44,00;99,00;0,00;0,00;11,00;0,00;11,00
2021-01-31;33,00;99,00;44,00;99,00;0,00;22,00;11,00;0,00;0,00
2021-02-07;0,00;28,00;12,00;16,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;46,00;146,12;35,18;67,65;0,00;0,00;0,00;11,00;0,00
2021-02-21;23,00;71,88;60,38;117,88;23,00;0,00;23,00;23,00;0,00
2021-02-28;34,00;22,67;48,17;104,83;0,00;11,00;11,00;11,00;0,00
2021-03-07;88,00;33,00;22,00;66,00;0,00;0,00;11,00;0,00;11,00
2021-03-14;42,00;53,20;64,40;75,60;11,20;0,00;0,00;0,00;11,00
2021-03-21;22,00;33,00;44,00;145,75;0,00;0,00;11,00;0,00;0,00
2021-03-28;71,00;60,08;95,58;71,00;0,00;0,00;12,00;12,00;12,00
2021-04-04;44,00;66,00;55,00;66,00;0,00;0,00;11,00;0,00;0,00
2021-04-11;22,00;44,00;79,75;101,75;0,00;11,00;0,00;11,00;0,00
2021-04-18;0,00;21,00;4,00;13,00;0,00;12,00;12,00;0,00;12,00
2021-04-25;0,00;33,00;4,00;16,00;0,00;22,00;0,00;0,00;0,00
2021-05-02;21,00;52,50;52,50;73,50;0,00;11,00;11,00;11,00;11,00
2021-05-09;11,00;46,75;57,75;126,50;0,00;0,00;0,00;0,00;11,00
2021-05-16;11,00;55,00;22,00;143,00;0,00;0,00;0,00;0,00;11,00
2021-05-23;11,00;93,50;35,75;173,25;0,00;0,00;23,00;23,00;0,00
2021-05-30;57,00;67,86;21,71;89,57;0,00;0,00;34,00;0,00;0,00
2021-06-06;23,00;71,88;23,00;83,38;0,00;0,00;11,00;11,00;0,00
2021-06-13;0,00;20,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;34,00;59,50;59,50;93,50;0,00;0,00;22,00;0,00;0,00
2021-06-27;34,00;44,46;10,46;75,85;10,46;0,00;0,00;0,00;0,00
2021-07-04;83,00;71,93;71,93;132,80;0,00;0,00;24,00;36,00;0,00
2021-07-11;25,00;102,78;127,78;63,89;0,00;25,00;0,00;13,00;13,00
2021-07-18;42,00;100,80;86,80;100,80;0,00;0,00;14,00;14,00;0,00
2021-07-25;38,00;76,00;38,00;114,00;0,00;26,00;0,00;0,00;13,00
2021-08-01;38,00;165,57;76,00;89,57;0,00;0,00;38,00;0,00;0,00
2021-08-08;78,00;119,79;91,93;105,86;0,00;0,00;0,00;13,00;0,00
2021-08-15;100,00;24,32;0,00;48,65;0,00;0,00;25,00;25,00;0,00
2021-08-22;13,00;39,00;13,00;75,40;0,00;0,00;26,00;13,00;13,00
2021-08-29;30,00;13,64;0,00;90,00;0,00;0,00;0,00;0,00;0,00
