Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;46,00;40,00;23,00;7,00;23,00;10,00;3,00;0,00;0,00;10,00;3,00;10,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;32,00;48,00;19,00;13,00;16,00;10,00;3,00;3,00;13,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;47,00;12,00;6,00;6,00;19,00;16,00;0,00;9,00;0,00;9,00;3,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;32,00;13,00;9,00;22,00;3,00;13,00;3,00;3,00;3,00;3,00;0,00;0,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-09-15;38,00;13,00;3,00;3,00;3,00;3,00;0,00;3,00;3,00;9,00;0,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;30,00;12,00;6,00;6,00;9,00;3,00;6,00;6,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00
2019-09-29;27,00;3,00;0,00;0,00;0,00;3,00;6,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;15,00;0,00;0,00;3,00;6,00;3,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;12,00;6,00;6,00;12,00;3,00;6,00;0,00;6,00;6,00;3,00;3,00;6,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;36,00;9,00;12,00;21,00;3,00;3,00;3,00;3,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;3,00;0,00;0,00;0,00
2019-10-27;22,00;9,00;12,00;12,00;6,00;0,00;6,00;6,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;32,00;3,00;12,00;0,00;3,00;6,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;15,00;9,00;0,00;6,00;9,00;3,00;3,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;12,00;9,00;6,00;3,00;6,00;0,00;0,00;3,00;3,00;3,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;20,00;0,00;3,00;3,00;11,00;3,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00
2019-12-01;50,00;15,00;3,00;15,00;0,00;9,00;3,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;17,00;6,00;3,00;3,00;3,00;3,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-12-15;25,00;0,00;14,00;3,00;3,00;6,00;0,00;0,00;0,00;0,00;11,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;19,00;13,00;16,00;13,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-12-29;24,00;12,00;9,00;9,00;12,00;3,00;3,00;3,00;0,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;28,00;3,00;19,00;3,00;11,00;6,00;3,00;3,00;3,00;3,00;6,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;29,00;19,00;21,00;3,00;11,00;11,00;0,00;3,00;0,00;5,00;8,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;25,00;3,00;6,00;8,00;20,00;6,00;3,00;6,00;0,00;8,00;8,00;3,00;3,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-01-26;11,00;8,00;17,00;3,00;3,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;25,00;17,00;8,00;3,00;0,00;6,00;8,00;0,00;6,00;3,00;0,00;8,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-02-09;38,00;5,00;11,00;3,00;5,00;8,00;5,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-02-16;27,00;0,00;5,00;3,00;11,00;6,00;11,00;0,00;3,00;3,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;16,00;8,00;3,00;11,00;3,00;3,00;3,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;27,00;8,00;3,00;3,00;3,00;0,00;5,00;0,00;5,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
