Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;100,00;57,00;0,00;0,00;0,00;71,21;28,79;0,00;0,00;0,00;13,33;28,89;13,33;0,00;0,00;41,67;0,00;0,00;28,57;0,00;28,57
2019-01-13;57,00;29,00;0,00;14,00;0,00;42,00;13,50;13,50;0,00;0,00;57,00;70,15;13,15;0,00;0,00;97,71;0,00;142,50;57,00;0,00;42,75
2019-01-20;28,00;28,00;14,00;0,00;0,00;56,00;0,00;0,00;0,00;0,00;66,77;53,85;12,92;0,00;0,00;28,00;0,00;0,00;14,74;0,00;28,00
2019-01-27;14,00;0,00;14,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;72,33;44,33;0,00;0,00;0,00;26,00;0,00;14,00;67,20;0,00;40,60
2019-02-03;43,00;14,00;0,00;0,00;0,00;13,34;0,00;0,00;13,34;0,00;12,90;40,85;0,00;0,00;0,00;43,00;14,33;0,00;71,67;0,00;0,00
2019-02-10;14,00;14,00;0,00;0,00;0,00;26,60;12,60;0,00;12,60;0,00;44,33;44,33;14,00;0,00;0,00;42,00;0,00;0,00;56,00;14,00;14,00
2019-02-17;29,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,62;15,62;102,62;0,00;14,50;14,50;43,50;0,00;0,00;131,95;0,00;29,00
2019-02-24;14,00;0,00;43,00;0,00;14,00;43,56;43,56;0,00;0,00;0,00;74,67;44,33;0,00;14,00;0,00;68,00;0,00;0,00;96,60;0,00;14,00
2019-03-03;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,86;70,71;0,00;0,00;0,00;30,00;0,00;0,00;30,00;0,00;30,00
2019-03-10;43,00;28,00;0,00;14,00;0,00;56,82;0,00;0,00;0,00;0,00;29,42;13,58;0,00;0,00;0,00;40,95;28,67;0,00;43,00;0,00;0,00
2019-03-17;29,00;29,00;15,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00;29,00;29,00;0,00;0,00;0,00;116,00;29,00;0,00;0,00;0,00;0,00
2019-03-24;30,00;30,00;15,00;0,00;15,00;58,50;15,00;15,00;15,00;0,00;16,15;76,15;16,15;0,00;0,00;107,14;15,00;0,00;14,29;0,00;0,00
2019-03-31;100,00;57,00;0,00;0,00;0,00;28,79;42,42;0,00;0,00;28,89;28,89;71,11;0,00;0,00;0,00;85,42;0,00;0,00;14,29;0,00;28,57
2019-04-07;15,00;15,00;45,00;0,00;0,00;60,00;0,00;0,00;0,00;115,71;87,86;30,00;0,00;0,00;0,00;77,14;0,00;0,00;0,00;28,64;0,00
2019-04-14;0,00;16,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;21,00;7,00;0,00;0,00;45,00;7,00;0,00;22,00;0,00;0,00
2019-04-21;45,00;30,00;15,00;0,00;15,00;43,50;15,00;0,00;0,00;0,00;74,25;15,75;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;14,52
2019-04-28;14,00;14,00;42,00;0,00;14,00;0,00;28,00;0,00;28,00;14,00;14,00;72,33;0,00;0,00;0,00;54,00;0,00;0,00;14,00;0,00;0,00
2019-05-05;27,00;14,00;14,00;14,00;0,00;27,00;40,50;0,00;27,00;27,00;13,50;54,00;0,00;14,54;0,00;27,00;0,00;0,00;0,00;0,00;12,79
2019-05-12;14,00;28,00;0,00;14,00;0,00;29,56;14,00;0,00;0,00;0,00;30,33;74,67;0,00;14,00;0,00;136,00;14,00;14,00;28,00;42,00;0,00
2019-05-19;42,00;14,00;14,00;0,00;28,00;109,50;27,00;0,00;13,50;13,26;55,26;42,00;0,00;0,00;0,00;42,00;0,00;14,48;14,48;0,00;0,00
2019-05-26;70,00;42,00;0,00;14,00;0,00;56,30;27,39;0,00;13,70;0,00;67,81;67,81;28,44;0,00;0,00;96,76;0,00;0,00;14,29;0,00;14,29
2019-06-02;26,00;13,00;13,00;0,00;0,00;24,56;0,00;0,00;24,56;0,00;52,00;65,00;0,00;0,00;0,00;114,00;12,00;0,00;12,32;0,00;12,32
2019-06-09;54,00;27,00;0,00;67,00;0,00;66,00;52,50;0,00;13,50;0,00;40,50;27,00;0,00;0,00;12,46;93,46;12,46;0,00;0,00;0,00;27,00
2019-06-16;85,00;57,00;0,00;14,00;14,00;13,66;13,66;0,00;13,66;13,42;71,58;98,42;0,00;0,00;0,00;41,46;14,51;14,17;14,17;14,17;28,33
2019-06-23;46,00;15,00;15,00;15,00;15,00;92,00;15,33;0,00;0,00;15,33;74,48;59,14;0,00;0,00;0,00;77,36;14,64;30,19;15,81;0,00;0,00
