Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;18,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;12,00;59,00;6,00;0,00;0,00;57,00;0,00;0,00;18,00;6,00;6,00
2019-01-13;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;58,00;0,00;0,00;0,00;52,20;0,00;0,00;0,00;0,00;6,00
2019-01-20;29,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;40,00;0,00;0,00;0,00;40,60;0,00;0,00;0,00;6,00;17,00
2019-01-27;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;23,00;0,00;5,67;0,00;22,67;0,00;0,00;11,00;0,00;0,00
2019-02-03;17,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;11,00;28,00;6,00;0,00;0,00;39,67;0,00;0,00;6,00;11,00;11,00
2019-02-10;60,00;12,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;54,29;0,00;0,00;0,00;6,00;6,00
2019-02-17;35,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;29,00;0,00;5,83;0,00;84,58;0,00;0,00;0,00;0,00;12,00
2019-02-24;42,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;24,00;0,00;0,00;0,00;47,60;0,00;0,00;6,00;0,00;6,00
2019-03-03;46,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;40,00;0,00;0,00;0,00;80,50;0,00;0,00;6,00;6,00;6,00
2019-03-10;35,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;23,00;0,00;0,00;0,00;52,50;0,00;0,00;0,00;12,00;6,00
2019-03-17;48,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;12,00;53,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;6,00;12,00
2019-03-24;49,00;6,00;6,00;0,00;0,00;18,00;0,00;0,00;6,00;0,00;6,00;30,00;0,00;0,00;5,76;43,24;0,00;0,00;0,00;0,00;24,00
2019-03-31;24,00;0,00;18,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;12,00;42,00;0,00;0,00;0,00;56,00;0,00;0,00;6,00;0,00;12,00
2019-04-07;53,00;0,00;18,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;41,00;0,00;5,58;0,00;33,47;0,00;0,00;0,00;0,00;24,00
2019-04-14;63,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;38,00;0,00;0,00;0,00;57,27;0,00;0,00;13,00;13,00;6,00
2019-04-21;42,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;18,00;0,00;0,00;0,00;64,40;0,00;0,00;0,00;0,00;18,00
2019-04-28;53,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;12,00;0,00;0,00;0,00;50,21;0,00;0,00;6,00;0,00;6,00
2019-05-05;53,00;6,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00;59,00;0,00;5,58;0,00;92,05;0,00;0,00;0,00;6,00;12,00
2019-05-12;48,00;6,00;6,00;0,00;0,00;12,00;6,00;6,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;53,65;0,00;0,00;0,00;0,00;18,00
2019-05-19;65,00;12,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;12,00;65,00;0,00;0,00;0,00;76,30;5,65;0,00;12,00;6,00;6,00
2019-05-26;46,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;58,00;0,00;0,00;0,00;129,38;0,00;0,00;0,00;0,00;0,00
2019-06-02;45,00;6,00;11,00;0,00;0,00;17,00;0,00;6,00;0,00;0,00;11,00;89,00;0,00;0,00;0,00;281,25;5,63;0,00;0,00;0,00;0,00
2019-06-09;40,00;0,00;6,00;0,00;0,00;17,00;0,00;0,00;6,00;17,00;6,00;40,00;0,00;0,00;0,00;125,71;0,00;0,00;11,00;0,00;6,00
2019-06-16;71,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;29,00;6,00;0,00;0,00;105,08;0,00;0,00;6,00;6,00;6,00
2019-06-23;59,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;59,00;0,00;5,62;0,00;59,00;0,00;0,00;6,00;0,00;12,00
2019-06-30;71,00;6,00;12,00;0,00;0,00;18,00;0,00;0,00;0,00;6,00;12,00;47,00;0,00;0,00;0,00;65,32;0,00;0,00;0,00;0,00;18,00
2019-07-07;100,00;0,00;0,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;12,00;35,00;0,00;0,00;0,00;60,00;0,00;6,00;6,00;0,00;6,00
2019-07-14;99,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;12,00;52,00;0,00;0,00;0,00;82,03;5,66;0,00;12,00;0,00;12,00
2019-07-21;60,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;12,00;0,00;6,00;30,00;0,00;0,00;0,00;54,29;0,00;12,00;6,00;6,00;24,00
2019-07-28;72,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;6,00;42,00;6,00;5,76;0,00;77,76;5,76;0,00;0,00;18,00;6,00
2019-08-04;52,00;6,00;0,00;0,00;0,00;12,00;0,00;6,00;0,00;0,00;23,00;35,00;0,00;0,00;0,00;90,32;0,00;0,00;12,00;0,00;6,00
2019-08-11;58,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;58,00;0,00;5,80;0,00;69,60;0,00;0,00;0,00;0,00;23,00
2019-08-18;36,00;0,00;12,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;6,00;66,00;0,00;0,00;0,00;94,15;0,00;0,00;0,00;0,00;18,00
2019-08-25;24,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;18,00;65,00;0,00;0,00;0,00;63,00;0,00;0,00;0,00;0,00;30,00
2019-09-01;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;52,00;0,00;0,00;5,75;17,25;0,00;0,00;0,00;6,00;11,00
2019-09-08;28,00;11,00;6,00;0,00;0,00;6,00;11,00;0,00;0,00;0,00;0,00;62,00;0,00;0,00;0,00;39,20;0,00;0,00;6,00;0,00;0,00
2019-09-15;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;62,86;0,00;0,00;0,00;6,00;6,00
2019-09-22;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;5,00;16,00;5,00;0,00;0,00;32,50;0,00;0,00;0,00;0,00;0,00
2019-09-29;38,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;16,00;60,00;0,00;0,00;0,00;46,14;0,00;0,00;5,00;0,00;0,00
2019-10-06;27,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;27,00;0,00;0,00;0,00;35,10;0,00;0,00;5,00;0,00;0,00
2019-10-13;38,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;27,00;0,00;0,00;5,85;32,15;5,85;0,00;0,00;0,00;11,00
2019-10-20;43,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;37,00;0,00;0,00;0,00;43,00;0,00;0,00;0,00;5,00;11,00
2019-10-27;38,00;16,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;22,00;0,00;0,00;0,00;49,69;0,00;0,00;0,00;0,00;0,00
2019-11-03;26,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;31,00;0,00;5,78;0,00;46,22;0,00;0,00;0,00;0,00;5,00
2019-11-10;21,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;11,00;0,00;11,00;26,00;0,00;0,00;0,00;51,00;0,00;0,00;0,00;0,00;16,00
2019-11-17;31,00;5,00;10,00;10,00;0,00;10,00;0,00;0,00;21,00;0,00;5,00;26,00;0,00;0,00;0,00;36,64;0,00;0,00;0,00;0,00;10,00
2019-11-24;36,00;15,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;15,00;25,00;0,00;0,00;0,00;5,54;5,54;0,00;5,00;0,00;0,00
2019-12-01;26,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;11,56;0,00;0,00;0,00;0,00;0,00
2019-12-08;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;5,00;0,00;0,00;27,50;0,00;0,00;0,00;0,00;27,00
2019-12-15;22,00;6,00;17,00;6,00;0,00;0,00;0,00;0,00;11,00;0,00;6,00;39,00;0,00;0,00;0,00;38,50;0,00;0,00;6,00;0,00;22,00
2019-12-22;18,00;12,00;6,00;12,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;18,00;0,00;0,00;0,00;45,00;0,00;0,00;6,00;6,00;12,00
2019-12-29;49,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;22,00;0,00;0,00;0,00;49,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;66,00;5,00;5,00;0,00;0,00;20,00;0,00;10,00;0,00;5,00;15,00;36,00;0,00;0,00;0,00;57,39;5,74;0,00;0,00;0,00;15,00
2020-01-12;40,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;60,00;0,00;0,00;0,00;68,57;0,00;5,00;0,00;5,00;5,00
2020-01-19;36,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;26,00;0,00;0,00;0,00;60,92;0,00;0,00;0,00;0,00;15,00
2020-01-26;46,00;0,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;5,00;15,00;61,00;0,00;0,00;0,00;40,25;5,75;0,00;0,00;0,00;25,00
2020-02-02;36,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;31,00;0,00;0,00;0,00;49,85;0,00;0,00;5,00;5,00;0,00
2020-02-09;35,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;10,00;30,00;5,00;0,00;0,00;67,08;0,00;0,00;0,00;5,00;15,00
2020-02-16;40,00;0,00;15,00;0,00;0,00;5,00;0,00;0,00;5,00;15,00;5,00;20,00;0,00;0,00;0,00;34,29;5,71;0,00;0,00;0,00;5,00
2020-02-23;49,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;15,00;0,00;5,76;0,00;40,35;0,00;0,00;0,00;0,00;25,00
2020-03-01;35,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;25,00;0,00;0,00;0,00;40,83;0,00;0,00;0,00;5,00;10,00
2020-03-08;19,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;51,57;0,00;0,00;0,00;0,00;15,00
2020-03-15;14,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;10,00;0,00;0,00;0,00;8,40;0,00;0,00;0,00;0,00;0,00
2020-03-22;18,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;18,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;23,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;23,00;0,00;0,00;0,00;28,75;0,00;0,00;0,00;0,00;0,00
2020-04-05;9,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;9,00;19,00;0,00;0,00;0,00;45,00;0,00;0,00;5,00;5,00;0,00
