Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;34,00;249,33;68,00;11,33;22,67;19,00;22,00;16,00;0,00;13,00;3,00;0,00;3,00
2019-01-13;31,00;206,67;72,33;31,00;10,33;28,00;9,00;3,00;3,00;3,00;9,00;0,00;0,00
2019-01-20;39,00;260,00;65,00;26,00;13,00;18,00;18,00;12,00;21,00;3,00;6,00;3,00;3,00
2019-01-27;27,00;270,00;81,00;13,50;27,00;15,00;18,00;0,00;9,00;9,00;3,00;3,00;0,00
2019-02-03;38,00;278,67;88,67;25,33;12,67;38,00;25,00;3,00;6,00;3,00;3,00;3,00;0,00
2019-02-10;22,00;187,00;66,00;11,00;22,00;47,00;6,00;0,00;12,00;6,00;3,00;13,00;3,00
2019-02-17;25,00;225,00;87,50;25,00;25,00;13,00;9,00;0,00;3,00;6,00;0,00;3,00;0,00
2019-02-24;28,00;294,00;98,00;14,00;42,00;25,00;28,00;9,00;3,00;9,00;9,00;0,00;3,00
2019-03-03;22,00;220,00;66,00;22,00;33,00;13,00;16,00;3,00;0,00;10,00;3,00;13,00;6,00
2019-03-10;25,00;312,50;62,50;25,00;25,00;28,00;12,00;3,00;9,00;3,00;0,00;3,00;3,00
2019-03-17;51,00;224,40;40,80;10,20;30,60;13,00;6,00;6,00;3,00;3,00;6,00;6,00;3,00
2019-03-24;6,00;138,00;24,00;12,00;6,00;16,00;19,00;0,00;0,00;3,00;3,00;10,00;3,00
2019-03-31;34,00;272,00;56,67;11,33;45,33;34,00;22,00;0,00;6,00;16,00;0,00;3,00;3,00
2019-04-07;50,00;362,50;87,50;25,00;25,00;26,00;13,00;7,00;7,00;10,00;10,00;3,00;0,00
2019-04-14;44,00;1100,00;77,00;33,00;11,00;24,00;27,00;17,00;7,00;14,00;0,00;14,00;0,00
2019-04-21;45,00;202,50;67,50;33,75;22,50;23,00;26,00;6,00;6,00;10,00;13,00;7,00;7,00
2019-04-28;33,00;275,00;66,00;22,00;11,00;24,00;21,00;18,00;18,00;3,00;12,00;9,00;9,00
2019-05-05;36,00;204,00;72,00;24,00;24,00;18,00;12,00;18,00;12,00;0,00;0,00;3,00;3,00
2019-05-12;59,00;200,60;47,20;23,60;11,80;31,00;22,00;15,00;6,00;3,00;3,00;0,00;3,00
2019-05-19;33,00;264,00;66,00;11,00;44,00;36,00;21,00;3,00;12,00;6,00;6,00;0,00;0,00
2019-05-26;37,00;296,00;86,33;24,67;24,67;18,00;24,00;6,00;3,00;15,00;9,00;12,00;3,00
2019-06-02;32,00;266,67;42,67;21,33;32,00;37,00;12,00;6,00;17,00;9,00;9,00;15,00;17,00
2019-06-09;41,00;184,50;61,50;20,50;20,50;35,00;29,00;26,00;15,00;6,00;3,00;3,00;3,00
2019-06-16;49,00;281,75;85,75;24,50;24,50;18,00;18,00;6,00;9,00;3,00;0,00;3,00;9,00
2019-06-23;37,00;271,33;74,00;24,67;49,33;50,00;50,00;7,00;10,00;10,00;13,00;10,00;0,00
2019-06-30;63,00;262,50;63,00;10,50;31,50;50,00;37,00;10,00;20,00;13,00;0,00;10,00;7,00
2019-07-07;48,00;312,00;108,00;36,00;24,00;38,00;45,00;13,00;6,00;10,00;6,00;13,00;10,00
2019-07-14;41,00;225,50;71,75;20,50;41,00;44,00;7,00;24,00;24,00;14,00;3,00;10,00;14,00
2019-07-21;53,00;254,40;74,20;21,20;31,80;18,00;32,00;14,00;7,00;29,00;4,00;14,00;14,00
2019-07-28;45,00;315,00;78,75;33,75;22,50;17,00;28,00;24,00;7,00;7,00;7,00;21,00;3,00
2019-08-04;40,00;230,00;90,00;30,00;10,00;63,00;30,00;20,00;10,00;10,00;10,00;17,00;10,00
2019-08-11;50,00;312,50;100,00;37,50;25,00;46,00;43,00;10,00;20,00;17,00;7,00;13,00;0,00
2019-08-18;46,00;310,50;92,00;34,50;11,50;40,00;23,00;23,00;10,00;10,00;3,00;7,00;3,00
2019-08-25;32,00;234,67;53,33;21,33;21,33;26,00;13,00;22,00;10,00;10,00;3,00;10,00;3,00
2019-09-01;47,00;270,25;70,50;35,25;11,75;28,00;25,00;3,00;16,00;3,00;9,00;6,00;6,00
2019-09-08;32,00;256,00;96,00;32,00;10,67;28,00;13,00;13,00;6,00;10,00;16,00;10,00;0,00
2019-09-15;38,00;304,00;63,33;38,00;38,00;22,00;9,00;16,00;16,00;16,00;9,00;6,00;3,00
2019-09-22;30,00;230,00;60,00;20,00;20,00;32,00;18,00;0,00;6,00;3,00;6,00;6,00;9,00
2019-09-29;27,00;364,50;81,00;27,00;27,00;24,00;15,00;9,00;6,00;9,00;15,00;3,00;0,00
2019-10-06;15,00;315,00;105,00;30,00;15,00;21,00;21,00;3,00;6,00;12,00;0,00;0,00;0,00
2019-10-13;12,00;264,00;84,00;24,00;36,00;24,00;6,00;21,00;12,00;6,00;3,00;3,00;3,00
2019-10-20;36,00;336,00;108,00;36,00;24,00;15,00;12,00;9,00;12,00;3,00;3,00;3,00;3,00
2019-10-27;22,00;341,00;66,00;22,00;22,00;18,00;15,00;3,00;0,00;9,00;16,00;0,00;0,00
2019-11-03;32,00;320,00;64,00;32,00;32,00;20,00;17,00;9,00;9,00;9,00;3,00;3,00;0,00
2019-11-10;15,00;315,00;75,00;45,00;15,00;9,00;12,00;3,00;9,00;9,00;9,00;0,00;0,00
2019-11-17;12,00;324,00;48,00;36,00;24,00;20,00;15,00;6,00;0,00;0,00;6,00;3,00;0,00
2019-11-24;20,00;180,00;80,00;40,00;10,00;20,00;8,00;3,00;11,00;3,00;9,00;0,00;0,00
2019-12-01;50,00;312,50;100,00;62,50;12,50;12,00;3,00;12,00;18,00;12,00;6,00;9,00;3,00
2019-12-08;17,00;170,00;42,50;17,00;8,50;11,00;6,00;6,00;6,00;3,00;3,00;0,00;3,00
2019-12-15;25,00;275,00;75,00;50,00;25,00;17,00;8,00;0,00;17,00;0,00;3,00;0,00;3,00
2019-12-22;19,00;266,00;57,00;28,50;9,50;19,00;13,00;0,00;9,00;0,00;0,00;3,00;0,00
2019-12-29;24,00;276,00;72,00;12,00;36,00;18,00;3,00;3,00;6,00;6,00;9,00;6,00;0,00
2020-01-05;28,00;280,00;56,00;28,00;14,00;28,00;25,00;11,00;11,00;6,00;0,00;0,00;0,00
2020-01-12;29,00;251,33;38,67;19,33;9,67;35,00;8,00;5,00;13,00;5,00;3,00;0,00;3,00
2020-01-19;25,00;287,50;75,00;25,00;12,50;17,00;14,00;8,00;0,00;3,00;11,00;8,00;6,00
2020-01-26;11,00;198,00;88,00;22,00;11,00;25,00;17,00;6,00;6,00;0,00;0,00;11,00;6,00
2020-02-02;25,00;312,50;75,00;25,00;37,50;25,00;14,00;6,00;14,00;3,00;6,00;8,00;3,00
2020-02-09;38,00;240,67;63,33;25,33;25,33;27,00;22,00;3,00;5,00;11,00;5,00;5,00;5,00
2020-02-16;27,00;310,50;54,00;13,50;27,00;36,00;8,00;5,00;14,00;6,00;6,00;11,00;0,00
2020-02-23;16,00;384,00;64,00;16,00;16,00;19,00;14,00;14,00;5,00;8,00;3,00;6,00;0,00
2020-03-01;27,00;243,00;67,50;27,00;40,50;30,00;16,00;5,00;3,00;11,00;11,00;5,00;3,00
2020-03-08;100,00;255,56;44,44;22,22;11,11;18,00;13,00;8,00;8,00;3,00;5,00;3,00;3,00
2020-03-15;21,00;126,00;10,50;5,25;5,25;8,00;10,00;5,00;13,00;5,00;8,00;0,00;0,00
2020-03-22;3,00;30,00;3,00;3,00;6,00;8,00;8,00;5,00;0,00;3,00;0,00;0,00;0,00
2020-03-29;18,00;54,00;4,50;0,00;4,50;5,00;5,00;3,00;3,00;5,00;3,00;0,00;0,00
2020-04-05;3,00;30,00;0,00;3,00;3,00;11,00;5,00;13,00;3,00;3,00;3,00;0,00;0,00
2020-04-12;10,00;70,00;0,00;5,00;5,00;8,00;0,00;3,00;0,00;8,00;0,00;3,00;0,00
2020-04-19;15,00;75,00;15,00;7,50;0,00;7,00;0,00;2,00;5,00;3,00;3,00;0,00;0,00
2020-04-26;5,00;50,00;10,00;10,00;5,00;12,00;7,00;2,00;5,00;2,00;0,00;0,00;5,00
2020-05-03;7,00;28,00;7,00;3,50;0,00;10,00;0,00;0,00;5,00;2,00;0,00;2,00;0,00
2020-05-10;2,00;28,00;4,00;2,00;2,00;5,00;5,00;5,00;2,00;0,00;0,00;5,00;0,00
2020-05-17;10,00;60,00;10,00;5,00;5,00;5,00;5,00;5,00;3,00;0,00;5,00;3,00;0,00
2020-05-24;17,00;59,50;17,00;8,50;8,50;15,00;10,00;5,00;5,00;5,00;3,00;5,00;3,00
2020-05-31;22,00;88,00;33,00;0,00;11,00;26,00;10,00;5,00;5,00;2,00;2,00;7,00;5,00
2020-06-07;16,00;144,00;48,00;16,00;32,00;33,00;26,00;9,00;0,00;12,00;9,00;14,00;2,00
2020-06-14;29,00;96,67;38,67;9,67;19,33;25,00;22,00;7,00;12,00;10,00;2,00;7,00;12,00
