Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;12,00;12,00;0,00;0,00;12,00;24,00;12,00;0,00;12,00;24,00;74,00;74,00;0,00;0,00;12,00;26,00;12,00;0,00;97,20;0,00;0,00
2019-01-13;24,00;48,00;0,00;24,00;12,00;60,00;0,00;0,00;0,00;0,00;60,00;60,00;0,00;0,00;0,00;50,00;12,00;12,00;58,80;0,00;36,00
2019-01-20;0,00;12,00;36,00;0,00;0,00;24,00;0,00;0,00;0,00;6,00;24,00;36,00;0,00;0,00;0,00;18,00;12,00;0,00;39,00;0,00;10,00
2019-01-27;71,00;48,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;106,50;11,83;0,00;0,00;11,51;59,49;0,00;0,00;58,97;0,00;0,00
2019-02-03;12,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;98,00;98,00;0,00;0,00;0,00;50,00;0,00;0,00;36,00;0,00;12,00
2019-02-10;12,00;25,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;88,00;88,00;0,00;0,00;0,00;76,00;12,00;0,00;61,20;0,00;12,00
2019-02-17;12,00;0,00;12,00;0,00;0,00;12,00;0,00;12,00;0,00;12,00;88,00;38,00;0,00;0,00;0,00;38,00;12,00;0,00;49,20;0,00;12,00
2019-02-24;38,00;25,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;52,00;52,00;0,00;0,00;0,00;38,00;0,00;0,00;62,94;13,06;0,00
2019-03-03;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;110,00;36,00;0,00;0,00;0,00;74,00;12,00;0,00;24,00;0,00;12,00
2019-03-10;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;74,00;110,00;0,00;0,00;0,00;24,63;24,63;0,00;36,00;0,00;36,00
2019-03-17;13,00;13,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;54,17;123,50;0,00;0,00;0,00;97,50;41,17;0,00;27,30;0,00;13,00
2019-03-24;25,00;13,00;25,00;0,00;0,00;25,00;0,00;0,00;13,00;11,54;123,08;48,08;0,00;0,00;0,00;50,00;11,54;0,00;73,81;0,00;0,00
2019-03-31;38,00;38,00;51,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;116,00;64,00;0,00;0,00;0,00;74,10;24,70;0,00;61,75;0,00;0,00
2019-04-07;100,00;62,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;111,76;74,51;0,00;0,00;0,00;25,00;25,00;0,00;86,75;0,00;12,05
2019-04-14;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;192,00;42,00;0,00;0,00;0,00;42,00;0,00;0,00;14,00;0,00;0,00
2019-04-21;26,00;13,00;0,00;0,00;0,00;26,00;13,00;0,00;0,00;26,00;26,00;66,00;0,00;13,00;0,00;13,00;13,00;0,00;13,00;0,00;13,00
2019-04-28;61,00;37,00;25,00;25,00;0,00;0,00;0,00;0,00;12,00;23,61;122,00;98,39;0,00;0,00;0,00;97,22;36,22;11,96;35,88;0,00;35,88
2019-05-05;47,00;47,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;70,50;105,75;0,00;0,00;0,00;58,28;11,28;0,00;24,10;0,00;0,00
2019-05-12;25,00;13,00;13,00;0,00;0,00;50,00;0,00;13,00;0,00;11,54;61,54;134,62;0,00;0,00;11,54;125,00;11,54;0,00;50,00;0,00;25,00
2019-05-19;49,00;37,00;12,00;0,00;12,00;0,00;12,00;0,00;12,00;37,24;158,76;49,00;0,00;0,00;0,00;86,24;11,76;0,00;49,00;0,00;23,90
2019-05-26;51,00;38,00;13,00;0,00;0,00;25,00;0,00;0,00;0,00;11,77;88,27;62,77;0,00;0,00;0,00;64,73;39,23;0,00;63,14;0,00;12,14
2019-06-02;12,00;12,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;160,00;98,00;12,00;0,00;0,00;100,00;12,00;0,00;0,00;0,00;48,00
2019-06-09;51,00;51,00;0,00;13,00;0,00;0,00;0,00;13,00;13,00;0,00;113,77;125,54;0,00;0,00;0,00;39,23;13,73;12,14;89,86;0,00;25,50
2019-06-16;38,00;26,00;38,00;13,00;0,00;38,00;0,00;13,00;0,00;0,00;104,00;156,00;0,00;0,00;13,30;62,70;13,30;0,00;49,88;0,00;24,94
2019-06-23;25,00;38,00;13,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;123,08;111,54;0,00;0,00;0,00;13,46;0,00;0,00;75,00;0,00;0,00
2019-06-30;37,00;37,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;111,00;122,68;0,00;0,00;0,00;62,32;11,68;0,00;85,94;0,00;11,94
2019-07-07;12,00;37,00;37,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;88,00;0,00;0,00;0,00;102,00;26,00;0,00;73,20;0,00;24,00
2019-07-14;65,00;52,00;13,00;0,00;0,00;26,00;0,00;0,00;0,00;13,79;65,00;78,79;0,00;0,00;0,00;103,24;13,38;13,24;38,52;13,24;13,24
2019-07-21;54,00;81,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;108,00;54,00;14,00;13,50;0,00;146,57;0,00;0,00;120,00;0,00;0,00
2019-07-28;13,00;26,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;169,00;85,43;0,00;0,00;0,00;74,29;37,14;0,00;88,64;13,00;0,00
2019-08-04;66,00;26,00;13,00;13,00;0,00;26,00;13,00;0,00;0,00;14,00;200,00;40,00;0,00;0,00;0,00;132,00;13,59;0,00;51,60;0,00;0,00
2019-08-11;63,00;38,00;25,00;13,00;0,00;38,00;12,00;0,00;12,00;11,81;124,03;74,81;0,00;11,81;0,00;114,19;0,00;0,00;37,56;0,00;12,12
2019-08-18;64,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,58;89,21;139,64;0,00;13,58;0,00;52,36;52,36;0,00;50,72;0,00;13,28
2019-08-25;25,00;13,00;25,00;13,00;0,00;13,00;0,00;0,00;13,00;0,00;111,54;111,54;0,00;0,00;0,00;50,00;25,00;0,00;50,00;0,00;11,90
2019-09-01;49,00;49,00;37,00;0,00;0,00;12,00;0,00;12,00;12,00;0,00;109,76;72,52;0,00;0,00;0,00;111,72;0,00;0,00;60,95;0,00;0,00
2019-09-08;12,00;0,00;12,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;88,00;62,00;0,00;0,00;0,00;128,00;0,00;0,00;37,20;0,00;49,20
2019-09-15;25,00;25,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;11,54;134,62;73,08;0,00;0,00;11,54;25,00;11,54;11,90;36,90;0,00;11,90
2019-09-22;24,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;110,00;50,00;0,00;0,00;11,08;46,15;35,08;0,00;24,00;0,00;0,00
2019-09-29;24,00;49,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;86,00;38,00;0,00;0,00;0,00;35,08;0,00;0,00;36,00;0,00;0,00
