Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-06-28;37,00;203,50;222,00;6,17;12,33;103,60;0,00;19,73;88,80;105,71;58,14;31,71;63,43;32,65;28,29;13,06;7,62;19,00;3,00;1,00;2,00;20,00;8,00;16,00;4,00;3,00;7,00;0,00;2,00;3,00;2,00;3,00;1,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;44,00;238,86;188,57;6,29;6,29;110,00;2,44;17,11;95,33;152,71;54,35;31,06;62,12;28,60;50,60;14,30;9,90;11,00;0,00;3,00;6,00;22,00;10,00;11,00;8,00;1,00;3,00;0,00;3,00;4,00;1,00;2,00;0,00;3,00;1,00;2,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00
2020-07-12;50,00;287,50;212,50;6,25;12,50;140,00;1,25;20,00;107,50;165,79;63,16;26,32;52,63;38,04;61,96;9,78;14,13;15,00;3,00;4,00;0,00;42,00;10,00;22,00;13,00;4,00;4,00;0,00;3,00;1,00;3,00;4,00;1,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;54,00;438,75;283,50;6,75;13,50;159,55;4,91;14,73;162,00;172,80;91,80;40,50;75,60;33,06;62,82;15,43;18,73;17,00;2,00;7,00;2,00;23,00;11,00;19,00;7,00;4,00;7,00;0,00;3,00;8,00;1,00;1,00;1,00;8,00;0,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-07-26;55,00;261,25;158,13;13,75;6,88;112,50;2,50;12,50;205,00;212,14;44,52;26,19;47,14;37,40;100,10;19,80;8,80;16,00;4,00;10,00;8,00;34,00;9,00;23,00;19,00;8,00;1,00;0,00;0,00;6,00;3,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00
2020-08-02;41,00;170,83;116,17;13,67;6,83;57,88;2,41;19,29;183,29;212,69;33,31;30,75;28,19;30,21;98,18;11,87;9,71;9,00;2,00;4,00;2,00;35,00;12,00;23,00;19,00;5,00;0,00;1,00;0,00;3,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;1,00;0,00
2020-08-09;46,00;144,57;131,43;13,14;6,57;72,63;4,84;7,26;179,16;194,82;40,59;40,59;13,53;54,76;96,38;24,10;3,29;11,00;5,00;5,00;4,00;37,00;12,00;23,00;8,00;4,00;4,00;0,00;0,00;4,00;1,00;2,00;0,00;7,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-08-16;33,00;138,60;118,80;6,60;13,20;56,57;2,36;7,07;153,21;195,46;38,08;73,62;38,08;46,20;110,00;9,90;3,30;7,00;1,00;12,00;3,00;42,00;5,00;14,00;12,00;0,00;3,00;0,00;0,00;10,00;4,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00
2020-08-23;28,00;154,00;126,00;14,00;7,00;61,09;1,27;12,73;190,91;190,40;47,60;106,40;36,40;50,40;106,40;14,56;4,48;7,00;6,00;6,00;0,00;37,00;5,00;16,00;1,00;1,00;4,00;0,00;0,00;4,00;1,00;1,00;0,00;6,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;26,00;110,50;123,50;6,50;13,00;44,20;1,30;10,40;158,60;166,40;26,00;54,60;28,60;48,61;61,04;7,91;2,26;7,00;9,00;9,00;0,00;39,00;5,00;7,00;5,00;0,00;5,00;0,00;1,00;9,00;0,00;0,00;2,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;26,00;91,00;91,00;6,50;13,00;44,20;5,20;7,80;174,20;137,80;36,40;41,60;23,40;57,65;44,09;5,65;10,17;8,00;1,00;10,00;2,00;30,00;7,00;9,00;7,00;0,00;4,00;0,00;0,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;27,00;81,00;101,25;3,38;6,75;44,18;2,45;4,91;159,55;86,40;21,60;24,30;21,60;52,92;31,32;2,16;2,16;9,00;2,00;6,00;1,00;41,00;5,00;4,00;2,00;0,00;2,00;0,00;0,00;3,00;3,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-09-20;10,00;75,00;60,00;2,50;5,00;35,00;1,25;5,00;135,00;75,00;10,00;27,50;20,00;47,78;22,22;5,56;5,56;4,00;1,00;6,00;0,00;13,00;2,00;6,00;5,00;1,00;2,00;1,00;0,00;5,00;0,00;3,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-09-27;16,00;96,00;104,00;4,00;16,00;29,33;5,33;5,33;149,33;61,33;26,67;16,00;16,00;53,33;12,80;4,27;2,13;7,00;0,00;7,00;1,00;22,00;2,00;6,00;3,00;0,00;1,00;1,00;0,00;5,00;0,00;1,00;0,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-10-04;16,00;72,00;128,00;4,00;16,00;18,67;5,33;5,33;117,33;114,67;18,67;18,67;13,33;18,13;17,07;5,33;0,00;7,00;3,00;3,00;2,00;22,00;5,00;5,00;4,00;1,00;1,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-10-11;15,00;67,50;82,50;7,50;7,50;27,50;2,50;2,50;97,50;100,00;15,00;12,50;15,00;16,07;20,36;5,36;0,00;9,00;3,00;2,00;2,00;21,00;4,00;6,00;2,00;1,00;3,00;0,00;3,00;2,00;0,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;19,00;63,33;82,33;6,33;12,67;19,00;2,38;7,13;78,38;81,43;8,14;19,00;10,86;13,41;22,35;6,71;2,24;1,00;0,00;2,00;1,00;15,00;4,00;6,00;3,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;14,00;70,00;77,00;0,00;7,00;21,00;1,17;4,67;51,33;64,40;19,60;14,00;30,80;12,83;15,17;7,00;2,33;4,00;0,00;1,00;1,00;11,00;5,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;14,00;42,00;70,00;3,50;3,50;11,67;0,00;2,33;25,67;33,60;16,80;14,00;16,80;10,77;9,69;6,46;1,08;4,00;1,00;1,00;2,00;7,00;3,00;2,00;3,00;2,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;18,00;54,00;78,00;3,00;6,00;25,71;1,29;5,14;33,43;43,71;15,43;12,86;15,43;15,75;11,25;1,13;2,25;3,00;1,00;3,00;3,00;9,00;3,00;2,00;2,00;1,00;4,00;0,00;1,00;1,00;0,00;1,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;9,00;90,00;108,00;4,50;18,00;29,25;4,50;2,25;27,00;33,75;15,75;6,75;18,00;9,00;4,00;4,00;0,00;4,00;1,00;1,00;0,00;13,00;7,00;7,00;2,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;17,00;73,67;51,00;2,83;5,67;24,29;1,21;4,86;24,29;34,00;12,14;14,57;21,86;6,38;11,69;7,44;1,06;6,00;1,00;1,00;1,00;12,00;2,00;8,00;5,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00
2020-11-29;11,00;55,00;55,00;2,75;5,50;22,00;2,20;4,40;22,00;44,00;11,00;11,00;13,75;9,90;11,00;3,30;0,00;5,00;1,00;2,00;0,00;14,00;1,00;5,00;3,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2020-12-06;11,00;55,00;77,00;5,50;11,00;33,00;0,00;5,50;27,50;41,25;22,00;16,50;16,50;8,80;13,20;6,60;2,20;6,00;1,00;0,00;2,00;18,00;6,00;8,00;3,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;19,00;50,67;57,00;0,00;12,67;14,25;2,38;4,75;26,13;35,29;10,86;13,57;21,71;12,67;9,50;4,22;1,06;5,00;0,00;2,00;2,00;14,00;5,00;5,00;0,00;2,00;4,00;0,00;0,00;3,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-12-20;20,00;46,67;53,33;0,00;6,67;10,00;2,50;2,50;15,00;45,71;17,14;11,43;25,71;10,00;8,89;6,67;2,22;10,00;0,00;2,00;1,00;11,00;5,00;12,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-12-27;15,00;120,00;112,50;3,75;15,00;25,00;2,50;5,00;47,50;60,00;15,00;20,00;20,00;10,38;28,85;10,38;4,62;4,00;2,00;3,00;1,00;21,00;1,00;6,00;4,00;1,00;3,00;0,00;0,00;0,00;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-01-03;8,00;96,00;112,00;4,00;8,00;26,67;1,33;5,33;29,33;66,67;26,67;21,33;21,33;9,00;10,00;3,00;3,00;4,00;4,00;1,00;2,00;18,00;1,00;4,00;3,00;0,00;1,00;0,00;0,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;17,00;73,67;102,00;5,67;5,67;36,43;1,21;9,71;38,86;55,86;24,29;14,57;17,00;8,50;9,56;5,31;2,13;4,00;0,00;2,00;1,00;17,00;2,00;10,00;4,00;1,00;1,00;0,00;1,00;4,00;2,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;10,00;65,00;70,00;2,50;5,00;37,50;0,00;5,00;37,50;52,50;22,50;10,00;20,00;14,44;13,33;2,22;2,22;2,00;1,00;0,00;1,00;25,00;2,00;9,00;5,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2021-01-24;16,00;88,00;128,00;4,00;4,00;32,00;1,33;1,33;34,67;42,67;21,33;13,33;13,33;9,60;19,20;3,20;2,13;1,00;0,00;2,00;0,00;15,00;3,00;6,00;3,00;1,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;10,00;55,00;80,00;2,50;5,00;32,50;2,50;2,50;20,00;45,00;17,50;7,50;17,50;10,00;16,67;5,56;1,11;7,00;1,00;2,00;0,00;13,00;3,00;6,00;4,00;1,00;0,00;0,00;1,00;5,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;9,00;108,00;126,00;4,50;4,50;24,75;2,25;2,25;33,75;49,50;13,50;9,00;11,25;7,00;9,00;5,00;0,00;4,00;1,00;0,00;1,00;21,00;1,00;0,00;8,00;3,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;9,00;108,00;135,00;4,50;9,00;20,25;1,13;2,25;38,25;51,00;21,00;9,00;15,00;11,25;16,88;1,13;0,00;5,00;2,00;0,00;1,00;34,00;1,00;5,00;2,00;2,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;22,00;132,00;176,00;7,33;7,33;61,11;0,00;7,33;56,22;68,44;24,44;14,67;17,11;15,71;30,38;4,19;3,14;6,00;0,00;0,00;2,00;28,00;3,00;8,00;1,00;2,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;19,00;88,67;133,00;3,17;6,33;57,00;2,38;2,38;49,88;97,71;35,29;10,86;13,57;20,12;38,00;2,24;3,35;2,00;1,00;1,00;0,00;30,00;6,00;7,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;6,00;90,00;108,00;3,00;6,00;51,00;3,00;6,00;72,00;102,00;30,00;18,00;15,00;13,20;33,60;9,60;1,20;6,00;1,00;2,00;4,00;10,00;3,00;6,00;3,00;0,00;3,00;0,00;0,00;5,00;0,00;1,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;16,00;112,00;152,00;4,00;8,00;41,14;2,29;2,29;52,57;77,33;13,33;16,00;21,33;17,07;29,87;4,27;1,07;5,00;1,00;1,00;2,00;28,00;2,00;6,00;7,00;2,00;3,00;0,00;2,00;2,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2021-03-21;12,00;60,00;84,00;3,00;3,00;26,40;2,40;4,80;45,60;55,20;19,20;4,80;9,60;9,82;16,36;3,27;1,09;5,00;2,00;0,00;0,00;20,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;13,00;84,50;78,00;0,00;6,50;36,40;1,30;2,60;28,60;57,20;20,80;10,40;13,00;9,75;14,08;5,42;0,00;3,00;2,00;0,00;0,00;18,00;0,00;3,00;2,00;0,00;2,00;0,00;1,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-04-04;9,00;117,00;126,00;4,50;9,00;27,00;0,00;0,00;54,00;81,00;18,00;18,00;15,00;12,38;13,50;4,50;1,13;2,00;3,00;0,00;1,00;18,00;1,00;3,00;6,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;9,00;108,00;99,00;4,50;9,00;15,75;0,00;2,25;51,75;38,25;13,50;9,00;11,25;8,00;18,00;0,00;0,00;1,00;3,00;1,00;0,00;17,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;5,00;45,00;75,00;2,50;5,00;27,50;0,00;7,50;60,00;57,50;22,50;20,00;12,50;9,00;11,00;1,00;1,00;0,00;0,00;2,00;0,00;20,00;1,00;4,00;2,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2021-04-25;9,00;144,00;126,00;4,50;9,00;22,50;0,00;4,50;56,25;54,00;21,00;18,00;24,00;12,38;25,88;5,63;0,00;3,00;0,00;0,00;1,00;16,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;9,00;162,00;162,00;4,50;18,00;36,00;1,13;4,50;72,00;78,00;18,00;66,00;21,00;13,50;34,88;2,25;0,00;3,00;2,00;1,00;1,00;20,00;3,00;2,00;4,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-05-09;15,00;90,00;112,50;3,75;7,50;27,50;1,25;2,50;62,50;65,00;15,00;82,50;17,50;9,64;16,07;2,14;1,07;3,00;2,00;0,00;0,00;10,00;1,00;3,00;1,00;1,00;2,00;0,00;1,00;3,00;0,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-16;16,00;128,00;120,00;0,00;4,00;34,29;0,00;4,57;52,57;58,67;24,00;74,67;18,67;11,73;25,60;2,13;1,07;3,00;2,00;1,00;1,00;13,00;1,00;3,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;16,00;136,00;144,00;8,00;4,00;37,33;2,67;2,67;50,67;56,00;24,00;66,67;29,33;13,87;14,93;6,40;1,07;6,00;1,00;1,00;1,00;17,00;1,00;2,00;6,00;1,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;12,00;102,00;96,00;3,00;6,00;50,40;0,00;2,40;72,00;62,40;19,20;52,80;21,60;12,00;36,00;3,27;2,18;2,00;0,00;1,00;0,00;20,00;3,00;5,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;12,00;78,00;84,00;3,00;6,00;52,80;0,00;7,20;57,60;60,00;33,60;38,40;14,40;9,82;31,64;5,45;1,09;3,00;2,00;0,00;1,00;11,00;1,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;9,00;153,00;135,00;4,50;9,00;42,75;0,00;4,50;54,00;60,75;20,25;13,50;20,25;6,75;43,88;4,50;3,38;1,00;0,00;2,00;0,00;14,00;0,00;5,00;2,00;0,00;1,00;0,00;1,00;3,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;19,00;392,67;88,67;6,33;6,33;161,50;1,19;4,75;57,00;67,86;24,43;21,71;27,14;8,94;35,76;4,47;2,24;2,00;0,00;0,00;0,00;23,00;5,00;3,00;3,00;1,00;1,00;0,00;0,00;9,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-06-27;24,00;528,00;78,00;3,00;6,00;211,20;1,20;7,20;76,80;82,67;29,33;21,33;24,00;10,91;46,91;4,36;2,18;5,00;1,00;0,00;1,00;17,00;4,00;8,00;5,00;0,00;2,00;0,00;1,00;5,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
