Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-05-17;16,00;0,00;0,00;13,00;7,00;4,00;4,00;10,00;0,00
2020-05-24;30,00;3,00;3,00;13,00;10,00;0,00;4,29;4,29;10,71
2020-05-31;10,00;3,00;10,00;10,00;3,00;0,00;12,00;4,00;16,00
2020-06-07;33,00;3,00;0,00;20,00;16,00;10,31;4,13;4,13;18,56
2020-06-14;21,00;3,00;3,00;14,00;21,00;0,00;0,00;4,20;16,80
2020-06-21;21,00;0,00;7,00;7,00;11,00;4,20;4,20;6,30;4,20
2020-06-28;39,00;0,00;7,00;14,00;7,00;6,50;4,33;6,50;10,83
2020-07-05;14,00;4,00;7,00;11,00;0,00;6,00;0,00;6,00;6,00
2020-07-12;30,00;4,00;4,00;22,00;4,00;4,29;6,43;6,43;19,29
2020-07-19;15,00;4,00;11,00;11,00;15,00;0,00;4,29;0,00;4,29
2020-07-26;27,00;4,00;4,00;19,00;0,00;4,15;4,15;4,15;4,15
2020-08-02;49,00;7,00;15,00;0,00;0,00;4,26;0,00;4,26;23,43
2020-08-09;24,00;4,00;0,00;16,00;8,00;4,00;4,00;0,00;16,00
2020-08-16;36,00;4,00;0,00;20,00;0,00;4,24;4,24;0,00;8,47
2020-08-23;18,00;18,00;7,00;15,00;15,00;4,00;4,00;0,00;56,00
2020-08-30;14,00;0,00;7,00;11,00;4,00;0,00;6,00;0,00;0,00
2020-09-06;11,00;7,00;0,00;7,00;11,00;0,00;4,40;0,00;6,60
2020-09-13;21,00;7,00;11,00;14,00;64,00;0,00;0,00;0,00;10,50
2020-09-20;3,00;3,00;0,00;20,00;3,00;0,00;3,00;4,50;3,00
2020-09-27;4,00;7,00;4,00;18,00;4,00;0,00;0,00;0,00;14,00
2020-10-04;15,00;7,00;0,00;15,00;11,00;0,00;4,29;4,29;25,71
2020-10-11;26,00;7,00;0,00;7,00;30,00;8,67;4,33;4,33;8,67
2020-10-18;4,00;4,00;7,00;7,00;22,00;4,00;4,00;0,00;4,00
2020-10-25;4,00;0,00;0,00;7,00;11,00;4,00;0,00;4,00;4,00
2020-11-01;24,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;10,91
2020-11-08;21,00;7,00;4,00;4,00;14,00;6,30;0,00;4,20;4,20
2020-11-15;59,00;3,00;0,00;14,00;3,00;6,32;4,21;6,32;6,32
2020-11-22;3,00;3,00;0,00;7,00;3,00;0,00;4,50;4,50;4,50
2020-11-29;14,00;7,00;0,00;10,00;7,00;4,67;4,67;4,67;14,00
2020-12-06;25,00;4,00;0,00;21,00;14,00;0,00;0,00;10,42;62,50
2020-12-13;7,00;11,00;4,00;40,00;7,00;0,00;0,00;0,00;0,00
2020-12-20;12,00;4,00;4,00;40,00;0,00;0,00;8,00;4,00;4,00
2020-12-27;16,00;8,00;12,00;31,00;8,00;4,57;0,00;9,14;0,00
2021-01-03;11,00;11,00;7,00;21,00;11,00;0,00;4,40;4,40;4,40
2021-01-10;14,00;7,00;11,00;14,00;4,00;4,00;0,00;4,00;0,00
2021-01-17;14,00;7,00;7,00;18,00;11,00;0,00;0,00;0,00;0,00
2021-01-24;18,00;4,00;4,00;29,00;14,00;10,00;6,00;0,00;10,00
2021-01-31;18,00;0,00;15,00;26,00;11,00;4,00;4,00;0,00;6,00
2021-02-07;21,00;0,00;4,00;18,00;7,00;4,20;4,20;0,00;128,10
2021-02-14;15,00;8,00;4,00;19,00;8,00;4,29;4,29;0,00;8,57
2021-02-21;41,00;4,00;4,00;22,00;4,00;4,32;10,79;0,00;15,11
2021-02-28;14,00;4,00;4,00;11,00;11,00;0,00;0,00;0,00;18,00
2021-03-07;28,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;17,23
2021-03-14;17,00;3,00;3,00;3,00;7,00;4,25;4,25;0,00;19,13
2021-03-21;18,00;11,00;11,00;4,00;0,00;0,00;10,00;4,00;4,00
2021-03-28;16,00;0,00;12,00;4,00;8,00;0,00;0,00;4,57;4,57
2021-04-04;19,00;8,00;4,00;8,00;15,00;0,00;14,78;8,44;4,22
2021-04-11;7,00;18,00;4,00;22,00;11,00;4,67;0,00;4,67;7,00
2021-04-18;11,00;0,00;7,00;15,00;4,00;0,00;0,00;0,00;0,00
2021-04-25;18,00;4,00;11,00;18,00;7,00;4,00;0,00;0,00;4,00
2021-05-02;11,00;8,00;11,00;8,00;4,00;0,00;8,80;0,00;4,40
2021-05-09;14,00;7,00;0,00;0,00;4,00;6,00;0,00;4,00;0,00
2021-05-16;15,00;4,00;4,00;26,00;7,00;4,29;4,29;6,43;0,00
2021-05-23;49,00;4,00;4,00;26,00;4,00;0,00;4,26;0,00;8,52
2021-05-30;19,00;8,00;0,00;12,00;8,00;0,00;0,00;8,44;4,22
2021-06-06;4,00;4,00;8,00;4,00;0,00;8,00;0,00;0,00;10,00
2021-06-13;32,00;4,00;8,00;16,00;8,00;0,00;0,00;8,53;19,20
2021-06-20;16,00;0,00;12,00;16,00;4,00;0,00;4,00;0,00;12,00
2021-06-27;19,00;0,00;5,00;19,00;0,00;4,22;0,00;0,00;0,00
