Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-05-17;23,00;12,00;23,00;0,00;0,00;0,00;0,00;23,00;0,00
2020-05-24;46,00;0,00;12,00;35,00;0,00;11,50;46,00;11,50;0,00
2020-05-31;44,00;0,00;0,00;11,00;0,00;11,65;0,00;22,00;0,00
2020-06-07;22,00;22,00;11,00;22,00;0,00;0,00;0,00;0,00;10,35
2020-06-14;55,00;22,00;11,00;11,00;0,00;21,74;11,51;21,74;11,51
2020-06-21;35,00;35,00;0,00;47,00;0,00;0,00;0,00;0,00;23,33
2020-06-28;23,00;11,00;11,00;34,00;0,00;0,00;0,00;11,50;0,00
2020-07-05;35,00;24,00;0,00;12,00;0,00;0,00;0,00;22,50;0,00
2020-07-12;38,00;38,00;0,00;25,00;25,00;13,10;13,10;26,21;0,00
2020-07-19;51,00;13,00;13,00;0,00;13,00;0,00;0,00;0,00;12,75
2020-07-26;39,00;13,00;0,00;0,00;0,00;0,00;0,00;39,00;0,00
2020-08-02;27,00;13,00;0,00;13,00;0,00;12,86;0,00;12,86;12,86
2020-08-09;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;49,00;12,00;0,00;12,00;0,00;0,00;12,56;36,44;0,00
2020-08-23;24,00;0,00;0,00;36,00;0,00;24,00;11,37;11,37;24,00
2020-08-30;12,00;36,00;12,00;36,00;12,00;0,00;0,00;0,00;12,00
2020-09-06;24,00;48,00;0,00;12,00;0,00;0,00;0,00;11,37;0,00
2020-09-13;12,00;0,00;12,00;0,00;0,00;0,00;0,00;12,00;12,00
2020-09-20;24,00;0,00;0,00;0,00;0,00;0,00;0,00;11,37;0,00
2020-09-27;24,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;25,00;12,00;0,00;25,00;0,00;38,16;0,00;13,16;38,16
2020-10-11;40,00;27,00;0,00;27,00;0,00;0,00;0,00;12,90;0,00
2020-10-18;26,00;0,00;13,00;13,00;0,00;0,00;0,00;12,38;0,00
2020-10-25;13,00;0,00;0,00;13,00;0,00;0,00;0,00;39,00;0,00
2020-11-01;0,00;0,00;13,00;50,00;0,00;0,00;0,00;20,00;0,00
2020-11-08;13,00;13,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00
2020-11-15;26,00;0,00;0,00;0,00;13,00;13,00;13,00;26,00;0,00
2020-11-22;76,00;13,00;0,00;0,00;0,00;12,88;0,00;12,88;0,00
2020-11-29;0,00;0,00;0,00;13,00;0,00;0,00;0,00;10,00;10,00
2020-12-06;13,00;13,00;13,00;0,00;0,00;27,30;0,00;53,30;13,00
2020-12-13;13,00;25,00;0,00;13,00;0,00;13,00;0,00;26,00;13,00
2020-12-20;14,00;0,00;0,00;56,00;0,00;0,00;0,00;14,00;0,00
2020-12-27;68,00;41,00;0,00;41,00;0,00;0,00;0,00;14,11;0,00
2021-01-03;12,00;13,00;13,00;100,00;0,00;12,00;0,00;12,00;0,00
2021-01-10;37,00;50,00;0,00;50,00;0,00;12,76;0,00;49,76;0,00
2021-01-17;25,00;12,00;12,00;12,00;12,00;13,16;0,00;25,00;0,00
2021-01-24;12,00;49,00;25,00;37,00;12,00;0,00;0,00;22,80;0,00
2021-01-31;49,00;12,00;0,00;0,00;0,00;12,89;12,89;12,89;12,89
2021-02-07;26,00;0,00;13,00;0,00;0,00;12,38;12,38;26,00;12,38
2021-02-14;39,00;39,00;0,00;39,00;0,00;0,00;0,00;39,00;0,00
2021-02-21;52,00;0,00;0,00;39,00;0,00;0,00;0,00;25,37;0,00
2021-02-28;25,00;13,00;0,00;13,00;0,00;0,00;0,00;37,50;12,50
2021-03-07;0,00;12,00;0,00;25,00;0,00;0,00;10,00;19,00;10,00
2021-03-14;71,00;12,00;0,00;0,00;0,00;11,62;0,00;23,24;23,24
2021-03-21;0,00;0,00;13,00;50,00;0,00;0,00;0,00;20,00;0,00
2021-03-28;26,00;13,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00
2021-04-04;50,00;0,00;13,00;25,00;0,00;0,00;0,00;37,18;0,00
2021-04-11;26,00;0,00;13,00;13,00;0,00;0,00;0,00;39,00;0,00
2021-04-18;13,00;39,00;13,00;13,00;0,00;0,00;0,00;40,30;0,00
2021-04-25;0,00;0,00;0,00;13,00;0,00;0,00;0,00;31,00;0,00
2021-05-02;38,00;26,00;0,00;38,00;0,00;0,00;0,00;12,67;0,00
2021-05-09;13,00;0,00;0,00;52,00;0,00;0,00;0,00;40,30;0,00
2021-05-16;13,00;13,00;0,00;0,00;13,00;0,00;13,00;76,70;0,00
2021-05-23;26,00;0,00;0,00;26,00;0,00;0,00;0,00;13,00;0,00
2021-05-30;39,00;13,00;26,00;0,00;0,00;12,58;0,00;39,00;0,00
2021-06-06;13,00;13,00;0,00;27,00;0,00;0,00;0,00;13,00;27,30
2021-06-13;13,00;13,00;13,00;77,00;0,00;0,00;0,00;26,00;0,00
2021-06-20;25,00;25,00;13,00;51,00;0,00;0,00;12,50;48,75;0,00
2021-06-27;59,00;0,00;15,00;30,00;0,00;0,00;0,00;74,39;0,00
