Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-03-15;49,00;103,25;64,75;5,25;12,25;27,00;14,00;15,00;48,00;110,25;16,33;12,25;36,75;18,74;28,82;12,97;4,32;7,00;1,00;7,00;1,00;42,00;10,50;15,75;5,25;0,00;2,00;0,00;0,00;6,00;5,00;2,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;43,00;76,08;29,77;4,96;6,62;31,00;4,00;13,00;36,00;124,70;21,50;12,90;43,00;21,50;25,80;10,03;1,43;5,00;0,00;6,00;1,00;41,28;12,04;10,32;5,16;1,00;2,00;0,00;2,00;2,00;2,00;0,00;4,00;1,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00
2020-03-29;25,00;57,35;26,47;2,94;2,94;29,00;13,00;6,00;40,00;112,50;25,00;4,17;29,17;17,65;19,12;16,18;2,94;13,00;5,00;4,00;1,00;35,71;14,29;8,93;8,93;5,00;0,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;27,00;60,75;30,38;3,38;21,94;23,00;6,00;10,00;40,00;166,50;18,00;13,50;36,00;27,00;31,50;12,00;0,00;4,00;0,00;5,00;4,00;48,60;10,80;10,80;5,40;1,00;1,00;0,00;1,00;8,00;1,00;0,00;1,00;1,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;28,00;59,50;15,17;3,50;9,33;17,00;3,00;7,00;35,00;108,00;20,00;8,00;28,00;7,37;41,26;10,32;2,95;6,00;1,00;5,00;2,00;47,25;12,25;10,50;5,25;1,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00
2020-04-19;30,00;56,67;31,67;5,00;10,00;32,00;1,00;17,00;45,00;150,00;21,43;4,29;30,00;21,43;37,14;7,14;2,86;10,00;2,00;6,00;1,00;52,94;10,59;12,35;3,53;2,00;0,00;2,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;39,00;108,64;39,00;8,36;25,07;31,00;9,00;6,00;37,00;108,33;17,33;4,33;21,67;13,00;18,78;13,00;0,00;10,00;2,00;8,00;1,00;39,00;8,48;3,39;5,09;1,00;3,00;0,00;1,00;2,00;1,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;14,00;36,00;4,00;0,00;6,00;30,55;10,18;11,45;40,73;140,00;18,67;4,67;32,67;19,25;47,25;17,50;3,50;6,36;3,82;10,18;3,82;38,00;10,00;14,00;4,00;0,00;1,27;1,27;6,36;6,36;1,27;2,55;0,00;6,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;30,00;75,00;26,25;3,75;16,88;44,00;7,00;10,00;34,00;145,71;12,86;4,29;25,71;11,43;30,00;7,14;1,43;11,00;5,00;5,00;6,00;44,12;5,29;14,12;10,59;1,00;0,00;0,00;1,00;7,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;45,00;90,00;15,58;3,46;20,77;69,00;7,00;16,00;39,00;139,09;28,64;20,45;32,73;21,09;47,81;11,25;2,81;10,00;2,00;1,00;5,00;41,54;12,12;12,12;10,38;1,00;4,00;1,00;1,00;2,00;6,00;1,00;0,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;37,00;77,22;17,70;8,04;12,87;42,00;5,00;5,00;44,00;115,11;20,56;8,22;16,44;22,77;25,62;11,38;1,42;10,00;6,00;5,00;1,00;37,00;7,05;10,57;10,57;1,00;4,00;0,00;4,00;2,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;4,00;0,00;1,00;1,00;0,00
2020-05-31;44,00;136,19;31,43;6,29;8,38;41,00;14,00;8,00;46,00;104,00;20,00;8,00;24,00;22,71;24,13;9,94;4,26;7,00;4,00;7,00;1,00;38,92;8,46;10,15;10,15;1,00;1,00;0,00;2,00;4,00;1,00;1,00;1,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00
2020-06-07;47,00;87,73;26,63;4,70;18,80;40,00;8,00;18,00;40,00;123,91;17,09;8,55;34,18;17,09;42,73;15,67;1,42;7,00;6,00;6,00;4,00;50,48;8,70;10,44;5,22;0,00;4,00;0,00;1,00;11,00;2,00;1,00;1,00;2,00;0,00;0,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;70,00;123,10;43,45;7,24;21,72;36,00;7,00;14,00;45,00;148,24;16,47;8,24;24,71;17,14;38,57;12,86;0,00;17,00;6,00;7,00;0,00;45,50;15,75;10,50;7,00;2,00;5,00;1,00;4,00;2,00;1,00;1,00;0,00;1,00;2,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-06-21;34,00;57,38;26,56;4,25;8,50;34,00;11,00;9,00;33,00;140,25;17,00;8,50;29,75;25,50;43,92;9,92;5,67;14,00;4,00;4,00;4,00;57,80;13,60;10,20;10,20;4,00;4,00;1,00;1,00;4,00;4,00;0,00;1,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-06-28;38,00;79,62;27,14;1,81;18,10;35,00;13,00;16,00;44,00;147,78;16,89;12,67;33,78;20,46;29,23;16,08;1,46;12,00;5,00;12,00;3,00;50,09;10,36;12,09;6,91;0,00;0,00;0,00;1,00;9,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;48,00;141,33;32,00;2,67;24,00;34,00;6,00;14,00;32,00;126,55;26,18;8,73;26,18;29,09;34,91;13,09;2,91;9,00;1,00;5,00;12,00;53,14;10,29;8,57;8,57;1,00;1,00;0,00;1,00;5,00;1,00;1,00;0,00;5,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2020-07-12;52,00;104,00;37,44;4,16;12,48;34,00;18,00;14,00;37,00;151,67;21,67;8,67;34,67;26,00;53,44;7,22;5,78;12,00;1,00;8,00;1,00;52,00;8,67;15,60;3,47;3,00;5,00;1,00;3,00;3,00;4,00;3,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;3,00;1,00;0,00
2020-07-19;53,00;100,32;39,75;5,68;18,93;40,00;5,00;17,00;45,00;134,54;20,38;16,31;20,38;24,35;61,59;8,59;2,86;14,00;7,00;8,00;4,00;41,03;20,52;17,10;8,55;4,00;3,00;0,00;1,00;4,00;4,00;0,00;0,00;5,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-07-26;43,00;90,61;44,54;4,61;21,50;43,00;16,00;24,00;45,00;146,20;21,50;12,90;51,60;20,07;41,57;22,93;2,87;12,00;1,00;4,00;3,00;56,76;8,60;18,92;12,04;3,00;1,00;3,00;3,00;5,00;3,00;0,00;0,00;5,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-08-02;58,00;117,93;36,73;1,93;27,07;50,00;10,00;10,00;44,00;136,71;24,86;8,29;45,57;31,90;43,50;21,75;4,35;10,00;3,00;10,00;3,00;54,48;19,33;19,33;8,79;0,00;4,00;0,00;7,00;4,00;4,00;1,00;0,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-08-09;56,00;84,85;35,64;6,79;15,27;21,00;8,00;9,00;39,00;172,31;21,54;8,62;25,85;33,03;34,46;15,79;4,31;14,00;3,00;18,00;0,00;71,27;13,58;16,97;10,18;3,00;0,00;0,00;3,00;8,00;4,00;1,00;1,00;0,00;1,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-08-16;46,00;97,75;32,58;1,92;21,08;36,00;3,00;10,00;27,00;146,36;33,45;16,73;37,64;43,13;44,56;5,75;1,44;8,00;3,00;8,00;3,00;61,33;8,52;22,15;1,70;1,00;4,00;1,00;0,00;10,00;0,00;0,00;0,00;1,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;59,00;92,71;44,25;2,11;23,18;50,00;11,00;14,00;31,00;139,07;29,50;8,43;42,14;28,78;37,41;12,95;4,32;8,00;20,00;9,00;0,00;48,59;19,09;12,15;8,68;4,00;1,00;3,00;0,00;10,00;4,00;0,00;1,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;53,00;106,00;32,18;5,68;15,14;45,00;9,00;15,00;40,00;122,31;24,46;12,23;28,54;20,05;47,27;12,89;0,00;12,00;5,00;7,00;7,00;49,58;8,55;17,10;10,26;1,00;0,00;0,00;1,00;9,00;2,00;0,00;1,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;35,00;59,63;23,33;2,59;12,96;38,00;5,00;21,00;33,00;161,88;17,50;13,13;30,63;17,50;26,25;10,21;8,75;12,00;1,00;6,00;1,00;49,00;12,25;10,50;3,50;0,00;4,00;2,00;1,00;1,00;4,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-09-13;40,00;72,59;17,78;1,48;14,81;22,00;11,00;7,00;33,00;120,00;16,00;8,00;16,00;22,86;28,57;12,86;2,86;7,00;5,00;6,00;1,00;52,17;10,43;13,91;5,22;0,00;4,00;0,00;0,00;7,00;1,00;0,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;42,00;82,38;27,46;1,62;17,77;48,00;9,00;6,00;27,00;96,60;12,60;12,60;29,40;17,38;28,97;14,48;0,00;6,00;1,00;9,00;2,00;70,00;17,50;15,75;3,50;1,00;2,00;1,00;0,00;6,00;4,00;1,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-09-27;61,00;94,89;30,50;3,39;15,25;38,00;5,00;16,00;39,00;93,53;16,27;8,13;24,40;29,79;24,12;15,60;0,00;10,00;3,00;5,00;5,00;57,61;10,17;13,56;3,39;4,00;1,00;0,00;4,00;9,00;4,00;0,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-10-04;52,00;78,84;36,90;1,68;18,45;31,00;8,00;13,00;29,00;134,33;26,00;13,00;34,67;41,89;37,56;14,44;1,44;13,00;0,00;7,00;3,00;34,67;10,40;10,40;3,47;0,00;0,00;0,00;3,00;0,00;5,00;0,00;1,00;3,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;59,00;99,04;48,46;2,11;16,86;56,00;7,00;13,00;34,00;105,36;21,07;16,86;29,50;25,90;40,29;11,51;0,00;10,00;4,00;9,00;1,00;57,26;8,68;12,15;10,41;3,00;6,00;0,00;3,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00
2020-10-18;59,00;110,13;45,23;0,00;15,73;61,00;9,00;16,00;55,00;113,79;16,86;4,21;33,71;27,34;43,17;14,39;4,32;7,00;4,00;3,00;1,00;20,82;15,62;12,15;6,94;0,00;3,00;0,00;4,00;4,00;4,00;0,00;1,00;3,00;0,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;49,00;46,49;27,64;2,51;10,05;25,00;6,00;12,00;40,00;106,17;28,58;12,25;32,67;17,29;36,03;17,29;2,88;10,00;0,00;4,00;1,00;45,50;7,00;15,75;5,25;3,00;7,00;0,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00
2020-11-01;40,00;64,00;30,40;6,40;14,40;25,00;7,00;6,00;35,00;64,00;12,00;8,00;28,00;15,71;15,71;12,86;0,00;12,00;0,00;2,00;2,00;33,04;6,96;13,91;3,48;0,00;2,00;0,00;2,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-11-08;68,00;111,44;47,22;3,78;11,33;39,00;10,00;21,00;40,00;93,50;25,50;8,50;46,75;24,08;29,75;14,17;1,42;13,00;0,00;4,00;3,00;40,80;11,90;17,00;10,20;0,00;4,00;0,00;4,00;6,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-11-15;62,00;103,33;47,53;4,13;12,40;37,00;9,00;13,00;36,00;74,40;28,93;8,27;33,07;12,98;25,95;21,63;1,44;9,00;0,00;7,00;1,00;31,00;18,94;15,50;12,06;3,00;3,00;0,00;3,00;9,00;1,00;0,00;1,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-11-22;51,00;72,25;17,00;4,25;12,75;47,00;3,00;15,00;44,00;97,75;29,75;8,50;34,00;11,33;18,42;11,33;1,42;6,00;1,00;3,00;1,00;37,40;15,30;11,90;5,10;3,00;1,00;1,00;0,00;7,00;6,00;0,00;1,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;48,00;66,35;29,65;4,24;19,76;38,00;8,00;7,00;52,00;104,73;21,82;8,73;30,55;24,00;28,24;9,88;1,41;4,00;3,00;8,00;4,00;44,57;17,14;18,86;10,29;0,00;4,00;0,00;1,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;44,00;97,10;40,97;3,03;10,62;24,00;6,00;8,00;28,00;101,20;26,40;22,00;39,60;24,93;32,27;16,13;1,47;8,00;1,00;4,00;3,00;58,08;19,36;12,32;3,52;4,00;6,00;0,00;3,00;3,00;1,00;1,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00
2020-12-13;45,00;97,83;37,17;3,91;21,52;39,00;10,00;9,00;26,00;85,91;16,36;20,45;36,82;20,32;26,13;11,61;2,90;12,00;1,00;6,00;3,00;50,19;13,85;13,85;12,12;1,00;3,00;0,00;3,00;4,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;69,00;151,35;44,52;2,23;22,26;54,00;14,00;25,00;59,00;101,47;24,35;12,18;44,65;33,06;20,13;12,94;5,75;9,00;0,00;6,00;3,00;44,85;12,08;17,25;8,63;3,00;5,00;0,00;5,00;5,00;0,00;0,00;6,00;2,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00
2020-12-27;60,00;116,13;25,16;3,87;19,35;20,00;9,00;19,00;35,00;137,14;21,43;8,57;38,57;20,00;25,71;11,43;0,00;9,00;4,00;1,00;0,00;34,29;8,57;5,14;8,57;3,00;1,00;0,00;4,00;3,00;0,00;3,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;55,00;81,61;40,81;3,55;17,74;37,00;7,00;7,00;47,00;105,77;12,69;4,23;21,15;21,71;27,50;11,58;1,45;12,00;1,00;7,00;1,00;58,44;10,31;10,31;10,31;0,00;1,00;1,00;3,00;4,00;4,00;0,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00
2021-01-10;42,00;71,75;42,00;3,50;15,75;43,00;10,00;18,00;33,00;142,80;29,40;8,40;33,60;24,62;23,17;5,79;4,34;10,00;3,00;4,00;3,00;43,75;14,00;10,50;8,75;0,00;4,00;0,00;0,00;8,00;6,00;3,00;0,00;4,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00
2021-01-17;55,00;79,06;36,09;3,44;12,03;34,00;7,00;10,00;33,00;97,31;25,38;16,92;29,62;23,16;43,42;18,82;2,89;11,00;1,00;10,00;1,00;46,41;15,47;15,47;3,44;1,00;3,00;0,00;0,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;42,00;119,70;52,50;6,30;23,10;36,00;15,00;8,00;46,00;105,00;16,80;8,40;33,60;20,28;33,31;8,69;0,00;6,00;1,00;1,00;1,00;50,75;12,25;15,75;10,50;1,00;1,00;4,00;0,00;1,00;3,00;0,00;1,00;4,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2021-01-31;29,00;83,59;32,41;3,41;8,53;46,00;7,00;8,00;46,00;95,29;16,57;12,43;29,00;27,55;29,00;10,15;0,00;12,00;3,00;11,00;1,00;52,88;5,12;3,41;5,12;1,00;0,00;1,00;0,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;41,00;95,12;45,92;4,92;6,56;45,00;11,00;14,00;41,00;102,50;20,50;4,10;32,80;23,43;39,54;17,57;1,46;7,00;3,00;4,00;0,00;59,79;8,54;11,96;6,83;0,00;0,00;0,00;3,00;6,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00
2021-02-14;50,00;82,26;41,94;3,23;25,81;55,00;11,00;18,00;31,00;145,83;16,67;16,67;37,50;28,57;30,00;18,57;2,86;11,00;3,00;1,00;1,00;84,48;12,07;15,52;8,62;4,00;3,00;0,00;0,00;11,00;1,00;1,00;0,00;7,00;0,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00
2021-02-21;54,00;136,42;42,63;2,84;31,26;30,00;11,00;13,00;40,00;132,92;29,08;8,31;29,08;17,05;21,32;12,79;2,84;11,00;4,00;9,00;1,00;73,16;8,71;15,68;3,48;0,00;1,00;0,00;0,00;3,00;6,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00
2021-02-28;57,00;86,48;35,38;3,93;13,76;36,00;14,00;10,00;43,00;126,21;24,43;8,14;32,57;27,08;34,20;11,40;1,43;7,00;3,00;10,00;0,00;62,18;8,64;12,09;5,18;1,00;3,00;0,00;1,00;11,00;0,00;0,00;1,00;4,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;73,00;128,24;39,46;7,89;11,84;30,00;8,00;8,00;49,00;124,53;30,06;17,18;34,35;30,06;48,67;14,31;1,43;7,00;6,00;7,00;4,00;52,14;10,43;15,64;5,21;1,00;1,00;0,00;3,00;6,00;0,00;0,00;1,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-03-14;46,00;92,00;44,30;3,41;13,63;36,00;5,00;23,00;44,00;142,18;16,73;12,55;33,45;28,75;43,13;15,81;2,88;12,00;3,00;3,00;3,00;49,41;11,93;10,22;5,11;0,00;7,00;0,00;4,00;5,00;4,00;0,00;0,00;3,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2021-03-21;66,00;138,00;44,00;4,00;20,00;47,00;18,00;20,00;56,00;148,50;20,63;24,75;41,25;31,57;50,22;12,91;2,87;17,00;4,00;6,00;3,00;52,11;17,37;19,11;10,42;3,00;1,00;0,00;3,00;4,00;6,00;0,00;3,00;1,00;0,00;0,00;4,00;0,00;0,00;1,00;1,00;1,00;0,00
2021-03-28;65,00;156,90;51,55;8,97;26,90;42,00;7,00;9,00;40,00;130,00;43,33;4,33;39,00;31,78;47,67;10,11;4,33;9,00;9,00;4,00;9,00;59,73;14,05;12,30;5,27;6,00;7,00;0,00;3,00;12,00;3,00;0,00;1,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;52,00;112,67;32,93;8,67;19,07;76,00;16,00;24,00;59,00;151,67;34,67;8,67;39,00;36,11;57,78;18,78;2,89;14,00;4,00;4,00;1,00;69,33;8,67;13,87;13,87;3,00;1,00;0,00;6,00;13,00;4,00;0,00;1,00;4,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00
2021-04-11;59,00;89,26;31,77;4,54;18,15;57,00;11,00;18,00;42,00;139,07;25,29;21,07;46,36;41,73;46,05;15,83;4,32;10,00;0,00;7,00;4,00;55,53;20,82;19,09;10,41;1,00;7,00;3,00;6,00;7,00;0,00;3,00;1,00;8,00;1,00;0,00;4,00;1,00;0,00;0,00;1,00;1,00;0,00
2021-04-18;70,00;112,33;50,47;4,88;19,53;51,00;23,00;16,00;45,00;164,71;24,71;20,59;41,18;35,00;52,50;23,33;5,83;17,00;6,00;7,00;4,00;80,50;15,75;19,25;12,25;4,00;3,00;1,00;4,00;4,00;3,00;3,00;3,00;7,00;0,00;3,00;6,00;0,00;1,00;0,00;3,00;0,00;0,00
2021-04-25;57,00;119,52;49,65;7,35;11,03;64,00;4,00;10,00;71,00;183,21;36,64;12,21;28,50;47,03;51,30;14,25;4,28;14,00;4,00;9,00;4,00;63,91;13,82;25,91;5,18;1,00;6,00;0,00;6,00;7,00;1,00;6,00;6,00;3,00;0,00;0,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00
2021-05-02;68,00;119,89;48,32;5,37;30,42;54,00;18,00;9,00;53,00;182,75;25,50;8,50;42,50;33,28;73,79;27,49;4,34;11,00;13,00;7,00;6,00;66,26;15,69;19,18;10,46;1,00;1,00;0,00;3,00;6,00;3,00;4,00;0,00;4,00;0,00;1,00;3,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-05-09;77,00;119,35;50,05;5,78;34,65;50,00;25,00;13,00;45,00;196,78;25,67;12,83;34,22;29,94;69,87;21,39;8,56;17,00;9,00;12,00;4,00;58,18;23,96;30,80;6,84;3,00;7,00;0,00;1,00;7,00;4,00;6,00;1,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-05-16;55,00;133,83;42,17;5,50;20,17;49,00;16,00;17,00;29,00;198,85;29,62;4,23;33,85;24,61;70,92;14,47;5,79;31,00;4,00;4,00;7,00;63,59;25,78;24,06;6,88;4,00;1,00;1,00;4,00;1,00;9,00;0,00;0,00;10,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;69,00;89,20;47,12;3,37;21,88;35,00;16,00;25,00;47,00;198,38;25,88;21,56;34,50;31,63;67,56;20,13;1,44;15,00;4,00;12,00;6,00;87,98;13,80;25,88;15,53;0,00;3,00;0,00;6,00;9,00;4,00;0,00;1,00;7,00;3,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00
2021-05-30;73,00;95,90;22,90;10,02;11,45;54,00;12,00;7,00;37,00;219,00;34,35;8,59;38,65;27,20;90,18;17,18;2,86;19,00;3,00;12,00;10,00;78,21;15,64;33,02;8,69;1,00;6,00;0,00;6,00;19,00;6,00;4,00;4,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;65,00;111,72;60,94;14,22;18,28;49,00;7,00;15,00;39,00;255,94;28,44;12,19;32,50;31,09;83,37;18,37;5,65;16,00;10,00;17,00;3,00;68,42;13,68;37,63;6,84;1,00;0,00;3,00;1,00;13,00;4,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-06-13;77,00;136,09;42,98;7,16;28,65;45,00;7,00;13,00;35,00;256,67;25,67;21,39;34,22;24,24;86,98;21,39;8,56;12,00;12,00;9,00;4,00;90,69;8,56;34,22;17,11;1,00;4,00;3,00;7,00;7,00;1,00;1,00;0,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00
2021-06-20;74,00;122,73;45,12;9,02;16,24;52,00;7,00;18,00;39,00;254,89;24,67;8,22;32,89;35,58;85,38;27,04;5,69;12,00;7,00;6,00;4,00;80,88;15,49;20,65;8,60;1,00;1,00;0,00;4,00;16,00;1,00;4,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-06-27;98,00;156,80;41,38;4,36;21,78;66,00;10,00;8,00;40,00;298,26;29,83;12,78;42,61;28,82;103,76;25,94;11,53;10,00;10,00;3,00;0,00;84,25;17,19;32,67;13,75;2,00;2,00;5,00;8,00;8,00;0,00;2,00;5,00;3,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
