Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-05-17;36,00;5,00;15,00;5,00;0,00;0,00;5,00;20,00;15,00
2020-05-24;84,00;10,00;5,00;10,00;0,00;5,00;5,00;0,00;10,00
2020-05-31;49,00;15,00;10,00;10,00;0,00;0,00;10,00;5,00;0,00
2020-06-07;25,00;10,00;5,00;20,00;15,00;0,00;0,00;0,00;10,00
2020-06-14;42,00;5,00;5,00;47,00;0,00;0,00;5,00;16,00;5,00
2020-06-21;28,00;0,00;6,00;17,00;0,00;11,00;0,00;0,00;0,00
2020-06-28;67,00;0,00;0,00;17,00;17,00;0,00;0,00;0,00;0,00
2020-07-05;12,00;23,00;17,00;17,00;0,00;0,00;12,00;0,00;0,00
2020-07-12;54,00;6,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00
2020-07-19;18,00;12,00;6,00;37,00;0,00;0,00;0,00;0,00;6,00
2020-07-26;49,00;12,00;6,00;43,00;0,00;6,00;0,00;12,00;0,00
2020-08-02;61,00;6,00;12,00;12,00;0,00;0,00;6,00;0,00;6,00
2020-08-09;61,00;6,00;6,00;12,00;6,00;6,00;18,00;6,00;6,00
2020-08-16;62,00;12,00;12,00;43,00;0,00;6,00;0,00;0,00;0,00
2020-08-23;36,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;23,00;6,00;12,00;35,00;12,00;6,00;6,00;0,00;6,00
2020-09-06;35,00;6,00;41,00;18,00;6,00;0,00;12,00;0,00;6,00
2020-09-13;17,00;0,00;6,00;33,00;11,00;0,00;11,00;0,00;11,00
2020-09-20;22,00;11,00;17,00;17,00;0,00;0,00;6,00;6,00;11,00
2020-09-27;6,00;6,00;0,00;17,00;0,00;0,00;0,00;11,00;57,00
2020-10-04;29,00;6,00;6,00;6,00;0,00;6,00;6,00;0,00;35,00
2020-10-11;50,00;13,00;0,00;13,00;0,00;6,00;6,00;13,00;0,00
2020-10-18;29,00;12,00;0,00;12,00;0,00;6,00;0,00;6,00;0,00
2020-10-25;12,00;12,00;12,00;6,00;0,00;0,00;0,00;6,00;0,00
2020-11-01;17,00;6,00;6,00;17,00;0,00;0,00;0,00;11,00;0,00
2020-11-08;0,00;12,00;0,00;18,00;0,00;6,00;0,00;0,00;12,00
2020-11-15;29,00;24,00;6,00;18,00;0,00;0,00;12,00;6,00;12,00
2020-11-22;28,00;6,00;0,00;11,00;6,00;0,00;0,00;0,00;6,00
2020-11-29;29,00;6,00;6,00;18,00;0,00;0,00;12,00;0,00;0,00
2020-12-06;35,00;53,00;18,00;23,00;0,00;0,00;12,00;0,00;0,00
2020-12-13;24,00;6,00;12,00;12,00;0,00;0,00;6,00;6,00;6,00
2020-12-20;13,00;32,00;6,00;26,00;6,00;0,00;6,00;6,00;0,00
2020-12-27;38,00;19,00;6,00;64,00;6,00;0,00;0,00;13,00;6,00
2021-01-03;18,00;6,00;23,00;29,00;0,00;6,00;0,00;18,00;6,00
2021-01-10;6,00;0,00;0,00;42,00;0,00;0,00;0,00;0,00;6,00
2021-01-17;11,00;6,00;6,00;17,00;6,00;6,00;11,00;6,00;6,00
2021-01-24;12,00;17,00;0,00;6,00;0,00;0,00;6,00;6,00;6,00
2021-01-31;64,00;0,00;17,00;17,00;6,00;0,00;6,00;0,00;6,00
2021-02-07;35,00;12,00;6,00;23,00;0,00;0,00;0,00;0,00;12,00
2021-02-14;42,00;0,00;6,00;12,00;0,00;0,00;6,00;0,00;0,00
2021-02-21;18,00;12,00;0,00;42,00;6,00;0,00;6,00;12,00;0,00
2021-02-28;41,00;6,00;12,00;18,00;0,00;0,00;0,00;6,00;6,00
2021-03-07;30,00;0,00;24,00;12,00;6,00;0,00;0,00;0,00;0,00
2021-03-14;34,00;0,00;11,00;28,00;0,00;0,00;6,00;6,00;0,00
2021-03-21;13,00;6,00;6,00;6,00;0,00;6,00;0,00;13,00;6,00
2021-03-28;33,00;13,00;13,00;39,00;0,00;0,00;0,00;7,00;7,00
2021-04-04;42,00;6,00;6,00;6,00;6,00;0,00;18,00;0,00;12,00
2021-04-11;6,00;6,00;6,00;18,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;24,00;18,00;24,00;12,00;6,00;0,00;6,00;0,00;0,00
2021-04-25;17,00;0,00;6,00;23,00;0,00;0,00;6,00;0,00;6,00
2021-05-02;12,00;6,00;6,00;18,00;6,00;12,00;0,00;0,00;0,00
2021-05-09;6,00;6,00;12,00;6,00;0,00;0,00;0,00;6,00;6,00
2021-05-16;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2021-05-23;18,00;0,00;0,00;25,00;0,00;0,00;0,00;12,00;0,00
2021-05-30;12,00;0,00;6,00;24,00;0,00;0,00;6,00;0,00;12,00
2021-06-06;12,00;6,00;6,00;6,00;6,00;0,00;0,00;6,00;12,00
2021-06-13;25,00;0,00;12,00;43,00;6,00;12,00;6,00;0,00;0,00
2021-06-20;79,00;0,00;13,00;7,00;0,00;0,00;7,00;0,00;0,00
2021-06-27;44,00;15,00;22,00;15,00;0,00;0,00;0,00;0,00;0,00
