Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-08-18;17,00;147,33;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;51,00;150,88;34,00;0,00;0,00;35,89;0,00;0,00;0,00;0,00;17,00
2019-08-25;48,00;128,00;16,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;63,27;78,55;0,00;0,00;0,00;79,38;0,00;0,00;16,00;16,00;16,00
2019-09-01;44,00;44,00;44,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;74,80;74,80;0,00;14,67;0,00;102,67;0,00;0,00;15,00;30,00;0,00
2019-09-08;47,00;31,33;0,00;15,67;0,00;0,00;0,00;0,00;31,00;0,00;47,00;80,57;0,00;0,00;0,00;63,92;0,00;0,00;16,00;0,00;0,00
2019-09-15;15,00;15,00;0,00;0,00;0,00;15,00;0,00;0,00;15,00;0,00;30,00;75,00;0,00;0,00;0,00;61,88;15,00;0,00;0,00;15,00;0,00
2019-09-22;30,00;76,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;15,00;0,00
2019-09-29;30,00;76,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;60,00;30,00;0,00;0,00;0,00;46,88;0,00;0,00;0,00;0,00;0,00
2019-10-06;31,00;60,06;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;46,50;15,50;0,00;0,00;0,00;31,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;15,00;58,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00;60,00;0,00;0,00;0,00;61,88;0,00;0,00;0,00;0,00;0,00
2019-10-20;29,00;42,53;13,53;0,00;0,00;29,00;0,00;0,00;0,00;0,00;60,23;44,62;0,00;0,00;0,00;14,50;0,00;0,00;15,00;0,00;0,00
2019-10-27;30,00;60,00;16,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;15,00;30,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;8,00;16,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;30,00;60,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,86;15,00;0,00;0,00;0,00;30,00;0,00;0,00;15,00;0,00;15,00
2019-11-17;15,00;47,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;27,86;0,00;0,00;15,00;45,00;0,00;0,00;0,00;15,00;0,00
2019-11-24;59,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;43,70;15,30;0,00;0,00;0,00;44,25;14,75;0,00;15,00;0,00;0,00
2019-12-01;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;60,00;0,00;0,00;0,00;30,00;15,00;0,00;15,00;0,00;0,00
2019-12-08;31,00;31,00;0,00;16,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;0,00;15,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;21,00;0,00;0,00;0,00;25,00;8,00;0,00;0,00;0,00;0,00
2019-12-22;35,00;70,00;0,00;0,00;17,50;0,00;0,00;0,00;0,00;0,00;17,50;72,19;0,00;0,00;0,00;35,00;0,00;0,00;18,00;0,00;0,00
2019-12-29;34,00;136,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;45,00;58,70;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;15,00;105,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
