Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-08-16;86,00;5,00;17,00;15,00;0,50;15,00;11,00;0,00;10,00;6,00;5,00;0,00;3,00;0,00;19,00;3,00;0,50;17,00;9,00;0,50;14,00;4,00;4,00;0,50;0,00;7,00;9,00;6,00;5,00;2,00;9,00;0,00;6,00;0,50;0,00;4,00;0,00;0,50;1,00;16,00;7,00;2,00;1,00;1,00
2020-08-23;47,00;3,00;6,00;11,00;0,00;12,00;11,00;0,00;7,00;4,00;3,00;0,50;4,00;0,00;10,00;1,00;0,00;10,00;4,00;1,00;3,00;3,00;4,00;0,00;0,00;4,00;7,00;3,00;4,00;2,00;9,00;1,00;3,00;0,00;0,00;1,00;0,00;1,00;0,00;13,00;5,00;0,50;0,50;1,00
2020-08-30;43,00;4,00;11,00;7,00;1,00;10,00;5,00;0,00;7,00;3,00;2,00;0,50;5,00;0,00;11,00;1,00;0,00;4,00;2,00;1,00;4,00;3,00;3,00;0,00;0,00;3,00;6,00;4,00;2,00;3,00;4,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;1,00;8,00;3,00;0,50;1,00;0,50
2020-09-06;40,00;5,00;7,00;6,00;0,50;8,00;5,00;0,00;2,00;4,00;4,00;0,50;2,00;0,00;7,00;1,00;0,50;5,00;2,00;1,00;6,00;1,00;3,00;0,00;0,00;4,00;4,00;3,00;2,00;1,00;7,00;1,00;1,00;0,00;0,00;1,00;0,00;0,50;0,50;12,00;4,00;1,00;2,00;1,00
2020-09-13;40,00;5,00;9,00;10,00;1,00;6,00;6,00;0,00;4,00;3,00;4,00;0,50;4,00;0,00;11,00;1,00;0,50;4,00;5,00;1,00;4,00;1,00;6,00;0,00;0,00;4,00;6,00;5,00;10,00;1,00;3,00;0,00;1,00;0,50;0,00;3,00;0,00;1,00;0,00;9,00;4,00;1,00;2,00;0,50
2020-09-20;37,00;10,00;11,00;8,00;1,00;9,00;10,00;0,00;4,00;4,00;3,00;1,00;2,00;0,00;11,00;1,00;0,50;6,00;2,00;0,50;5,00;4,00;7,00;0,50;0,00;5,00;5,00;2,00;6,00;2,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;1,00;0,00;11,00;4,00;0,00;1,00;1,00
2020-09-27;25,00;7,00;10,00;7,00;0,50;11,00;7,00;0,00;3,00;2,00;6,00;0,00;1,00;0,00;9,00;1,00;0,00;5,00;3,00;1,00;6,00;2,00;3,00;1,00;0,00;2,00;4,00;2,00;3,00;3,00;4,00;0,00;5,00;0,00;0,00;2,00;0,00;0,50;0,00;5,00;2,00;1,00;2,00;0,00
2020-10-04;24,00;6,00;10,00;5,00;0,50;9,00;7,00;0,00;9,00;4,00;3,00;0,50;2,00;0,00;10,00;1,00;0,00;3,00;1,00;0,00;4,00;4,00;4,00;0,00;0,00;3,00;3,00;4,00;4,00;2,00;3,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,50;8,00;3,00;0,50;1,00;1,00
2020-10-11;29,00;7,00;13,00;14,00;0,50;10,00;4,00;0,00;6,00;5,00;2,00;0,00;2,00;0,00;9,00;3,00;0,00;4,00;3,00;1,00;4,00;1,00;4,00;0,00;0,00;4,00;4,00;3,00;4,00;2,00;4,00;1,00;2,00;0,00;0,00;1,00;0,00;1,00;0,50;9,00;1,00;0,50;3,00;1,00
2020-10-18;34,00;10,00;10,00;15,00;0,00;13,00;6,00;0,00;3,00;3,00;4,00;0,00;2,00;0,00;9,00;2,00;0,00;4,00;2,00;1,00;5,00;2,00;5,00;0,00;0,00;3,00;3,00;4,00;0,50;1,00;6,00;0,00;4,00;0,00;0,00;3,00;0,00;1,00;0,00;13,00;4,00;1,00;1,00;0,50
2020-10-25;20,00;7,00;7,00;9,00;0,00;10,00;7,00;0,00;4,00;1,00;3,00;0,00;1,00;0,00;5,00;1,00;0,00;3,00;1,00;0,50;7,00;1,00;1,00;0,00;0,00;2,00;2,00;1,00;2,00;2,00;3,00;0,00;2,00;0,00;0,00;1,00;0,00;0,50;0,00;6,00;1,00;0,50;1,00;1,00
2020-11-01;10,00;4,00;2,00;3,00;0,50;5,00;2,00;0,00;2,00;0,50;2,00;0,00;2,00;0,00;4,00;2,00;0,50;2,00;0,50;1,00;1,00;1,00;2,00;0,00;0,00;2,00;1,00;2,00;2,00;1,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,50;2,00;1,00;0,00;0,00;0,50
2020-11-08;11,00;3,00;4,00;4,00;0,00;5,00;3,00;0,00;3,00;3,00;2,00;0,00;1,00;0,00;3,00;3,00;0,00;3,00;1,00;0,00;2,00;1,00;3,00;0,00;0,00;2,00;4,00;3,00;2,00;3,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;3,00;1,00;0,50;0,00;0,00
2020-11-15;14,00;5,00;8,00;5,00;0,50;4,00;6,00;0,00;5,00;4,00;2,00;0,50;1,00;0,00;5,00;3,00;0,00;2,00;1,00;1,00;3,00;3,00;4,00;0,00;0,00;3,00;4,00;3,00;1,00;2,00;4,00;0,00;4,00;0,00;0,00;2,00;0,00;1,00;1,00;6,00;2,00;0,50;0,50;1,00
2020-11-22;13,00;6,00;10,00;5,00;1,00;11,00;10,00;0,00;5,00;4,00;4,00;0,00;6,00;0,00;8,00;5,00;1,00;5,00;1,00;2,00;4,00;2,00;2,00;0,00;0,00;3,00;2,00;3,00;4,00;2,00;3,00;0,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00;5,00;1,00;1,00;2,00;1,00
2020-11-29;24,00;6,00;10,00;5,00;1,00;7,00;5,00;0,00;4,00;3,00;4,00;0,00;4,00;0,00;7,00;5,00;0,00;3,00;2,00;2,00;4,00;1,00;6,00;0,00;0,00;4,00;2,00;3,00;4,00;4,00;7,00;0,00;3,00;0,00;0,00;3,00;0,00;1,00;0,50;7,00;1,00;0,50;1,00;1,00
2020-12-06;31,00;4,00;8,00;7,00;0,50;7,00;7,00;0,00;2,00;5,00;4,00;0,00;4,00;0,00;8,00;6,00;0,00;4,00;3,00;1,00;5,00;2,00;4,00;0,00;0,00;2,00;4,00;2,00;2,00;3,00;5,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,50;9,00;2,00;1,00;4,00;2,00
2020-12-13;26,00;2,00;8,00;6,00;0,50;10,00;6,00;0,00;4,00;6,00;4,00;0,00;2,00;0,00;12,00;6,00;0,00;9,00;4,00;0,50;9,00;3,00;6,00;0,00;0,00;5,00;3,00;3,00;4,00;3,00;6,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;1,00;11,00;4,00;1,00;1,00;2,00
2020-12-20;34,00;5,00;13,00;7,00;0,50;10,00;8,00;0,00;4,00;3,00;3,00;1,00;7,00;0,00;18,00;8,00;0,00;7,00;5,00;2,00;6,00;2,00;7,00;0,00;0,00;6,00;6,00;1,00;7,00;3,00;10,00;0,00;7,00;0,00;0,00;3,00;0,00;0,00;0,00;16,00;5,00;1,00;3,00;2,00
2020-12-27;49,00;8,00;16,00;11,00;1,00;9,00;10,00;1,00;7,00;6,00;4,00;0,00;8,00;0,00;21,00;10,00;0,00;13,00;4,00;2,00;15,00;4,00;10,00;0,00;0,00;11,00;8,00;5,00;7,00;5,00;11,00;0,00;5,00;0,00;0,00;4,00;0,00;0,50;1,00;27,00;9,00;1,00;4,00;3,00
2021-01-03;26,00;7,00;10,00;11,00;0,00;13,00;10,00;0,00;8,00;5,00;5,00;1,00;4,00;0,00;17,00;6,00;0,00;8,00;6,00;1,00;7,00;2,00;6,00;0,00;0,00;7,00;4,00;2,00;3,00;2,00;14,00;0,00;6,00;0,00;0,00;3,00;0,00;1,00;0,50;14,00;10,00;1,00;4,00;1,00
2021-01-10;31,00;3,00;8,00;8,00;0,50;12,00;8,00;0,00;3,00;3,00;4,00;1,00;2,00;2,00;14,00;4,00;0,50;6,00;3,00;1,00;6,00;1,00;7,00;0,00;0,00;6,00;8,00;3,00;3,00;3,00;8,00;0,00;4,00;0,00;0,00;4,00;0,00;0,50;0,00;13,00;5,00;1,00;2,00;3,00
2021-01-17;29,00;5,00;11,00;9,00;1,00;14,00;8,00;0,00;7,00;6,00;6,00;0,00;4,00;2,00;13,00;8,00;0,50;9,00;2,00;1,00;7,00;1,00;6,00;0,00;0,00;6,00;4,00;3,00;6,00;2,00;9,00;0,00;5,00;0,00;0,00;5,00;0,00;0,50;1,00;14,00;4,00;3,00;3,00;2,00
2021-01-24;26,00;3,00;10,00;9,00;0,00;7,00;6,00;1,00;4,00;4,00;2,00;0,50;3,00;0,00;13,00;5,00;0,00;6,00;2,00;1,00;6,00;1,00;6,00;0,00;0,00;4,00;3,00;5,00;2,00;2,00;5,00;0,00;5,00;0,00;0,00;2,00;0,00;0,00;1,00;16,00;3,00;1,00;1,00;1,00
2021-01-31;37,00;5,00;8,00;11,00;0,50;9,00;9,00;0,00;7,00;6,00;3,00;0,00;5,00;0,00;13,00;5,00;0,00;8,00;7,00;2,00;8,00;3,00;7,00;0,00;0,00;5,00;6,00;2,00;5,00;4,00;7,00;0,00;4,00;0,50;0,00;5,00;0,00;0,50;1,00;27,00;4,00;2,00;4,00;4,00
2021-02-07;44,00;6,00;17,00;10,00;0,50;11,00;13,00;0,50;8,00;10,00;6,00;0,50;3,00;0,00;21,00;3,00;0,00;9,00;2,00;2,00;11,00;4,00;22,00;0,00;0,00;6,00;9,00;4,00;5,00;4,00;9,00;0,00;7,00;0,00;0,00;5,00;0,00;0,00;3,00;27,00;12,00;2,00;2,00;3,00
2021-02-14;50,00;9,00;17,00;13,00;0,00;14,00;7,00;0,00;8,00;11,00;4,00;0,00;4,00;0,00;30,00;7,00;0,00;11,00;5,00;1,00;15,00;4,00;13,00;0,00;0,00;10,00;7,00;4,00;10,00;5,00;10,00;0,50;7,00;0,00;0,00;5,00;0,00;2,00;0,50;22,00;10,00;3,00;4,00;4,00
2021-02-21;37,00;6,00;18,00;15,00;0,00;18,00;11,00;0,50;7,00;9,00;4,00;0,00;3,00;0,50;18,00;3,00;0,00;9,00;5,00;3,00;10,00;5,00;8,00;0,00;0,00;13,00;10,00;3,00;6,00;4,00;8,00;0,00;9,00;0,00;0,00;6,00;0,00;0,50;1,00;17,00;6,00;1,00;4,00;3,00
2021-02-28;36,00;5,00;17,00;8,00;0,50;14,00;8,00;0,50;6,00;7,00;6,00;0,00;2,00;0,00;16,00;1,00;0,00;10,00;6,00;0,50;10,00;4,00;6,00;0,00;0,00;6,00;7,00;4,00;7,00;4,00;5,00;0,00;5,00;0,00;0,00;2,00;0,00;0,50;1,00;13,00;5,00;0,00;2,00;1,00
2021-03-07;24,00;3,00;9,00;7,00;0,00;9,00;10,00;0,00;4,00;6,00;4,00;0,00;3,00;0,00;14,00;3,00;0,00;5,00;3,00;0,00;4,00;3,00;5,00;0,00;0,00;4,00;5,00;2,00;3,00;1,00;5,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;0,50;12,00;3,00;0,50;2,00;2,00
2021-03-14;36,00;5,00;7,00;5,00;0,00;6,00;5,00;0,00;3,00;6,00;2,00;0,00;2,00;0,00;14,00;3,00;0,00;4,00;5,00;1,00;6,00;1,00;3,00;0,00;0,00;2,00;6,00;2,00;2,00;4,00;3,00;0,50;3,00;0,00;0,00;2,00;0,00;0,00;0,00;8,00;2,00;0,00;0,00;1,00
2021-03-21;20,00;2,00;4,00;5,00;0,00;8,00;6,00;0,00;3,00;4,00;3,00;0,00;5,00;0,00;8,00;6,00;0,00;4,00;2,00;0,50;6,00;1,00;3,00;0,00;0,00;2,00;3,00;2,00;4,00;1,00;3,00;0,00;2,00;0,50;0,00;2,00;0,00;0,50;0,00;7,00;3,00;1,00;1,00;0,50
2021-03-28;19,00;1,00;4,00;2,00;0,00;5,00;3,00;0,00;2,00;1,00;0,50;0,00;3,00;0,00;5,00;4,00;0,00;3,00;2,00;1,00;3,00;0,50;2,00;0,00;0,00;2,00;3,00;3,00;3,00;3,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;2,00;0,00;0,50;0,50
2021-04-04;16,00;2,00;3,00;2,00;0,00;4,00;2,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00;6,00;2,00;0,50;2,00;0,00;0,00;1,00;1,00;2,00;0,00;0,00;2,00;2,00;1,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;5,00;2,00;0,00;1,00;0,50
2021-04-11;15,00;1,00;2,00;2,00;0,50;4,00;2,00;0,50;1,00;1,00;0,50;0,50;1,00;0,00;3,00;3,00;0,00;2,00;2,00;0,50;1,00;1,00;1,00;0,50;0,00;2,00;4,00;1,00;2,00;2,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;7,00;1,00;0,00;0,00;0,00
2021-04-18;16,00;1,00;1,00;2,00;1,00;4,00;2,00;0,00;1,00;1,00;1,00;0,00;0,50;0,00;2,00;1,00;0,00;2,00;1,00;0,50;3,00;1,00;0,50;0,00;0,00;1,00;2,00;1,00;2,00;1,00;1,00;0,50;1,00;0,00;0,00;2,00;0,00;1,00;0,00;5,00;1,00;0,50;0,00;0,00
2021-04-25;17,00;1,00;3,00;3,00;0,00;5,00;1,00;0,00;2,00;2,00;1,00;0,00;2,00;0,00;5,00;0,50;0,00;3,00;1,00;0,50;2,00;0,50;1,00;0,00;0,00;3,00;3,00;2,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;1,00;0,00;0,00;1,00
2021-05-02;26,00;3,00;7,00;6,00;0,00;5,00;3,00;0,00;2,00;0,00;0,50;0,00;1,00;0,00;3,00;1,00;0,50;3,00;2,00;0,00;3,00;1,00;2,00;0,00;0,00;3,00;4,00;1,00;1,00;1,00;3,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;5,00;3,00;0,50;0,50;0,00
2021-05-09;29,00;2,00;2,00;6,00;0,50;4,00;4,00;0,00;1,00;1,00;1,00;0,50;2,00;0,00;7,00;0,50;0,00;6,00;1,00;2,00;3,00;1,00;3,00;0,00;0,00;2,00;5,00;3,00;1,00;1,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,50;6,00;3,00;1,00;1,00;0,00
2021-05-16;28,00;2,00;4,00;6,00;0,00;6,00;3,00;0,00;2,00;2,00;1,00;0,00;2,00;0,00;11,00;1,00;0,00;3,00;1,00;0,50;2,00;1,00;3,00;0,00;0,00;1,00;4,00;1,00;2,00;1,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;5,00;4,00;0,00;1,00;0,00
2021-05-23;28,00;1,00;6,00;7,00;0,00;6,00;5,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;10,00;1,00;0,00;5,00;2,00;0,00;3,00;2,00;1,00;0,00;0,00;3,00;4,00;1,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;8,00;1,00;1,00;0,50;0,50
2021-05-30;27,00;1,00;4,00;4,00;0,50;4,00;3,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;5,00;1,00;0,50;5,00;2,00;0,50;3,00;1,00;1,00;0,00;0,00;1,00;5,00;3,00;2,00;3,00;2,00;0,50;1,00;0,00;0,00;1,00;0,00;0,00;0,00;6,00;2,00;1,00;1,00;0,00
2021-06-06;33,00;1,00;4,00;5,00;0,00;3,00;4,00;0,00;3,00;4,00;2,00;0,00;1,00;0,00;4,00;1,00;0,00;3,00;3,00;1,00;5,00;1,00;2,00;0,00;0,00;2,00;7,00;1,00;1,00;1,00;3,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;7,00;2,00;0,50;2,00;0,50
2021-06-13;30,00;2,00;4,00;7,00;0,00;6,00;1,00;0,50;2,00;3,00;1,00;1,00;2,00;0,00;7,00;1,00;0,50;5,00;1,00;1,00;2,00;0,50;2,00;0,00;0,00;3,00;7,00;2,00;3,00;2,00;4,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,50;7,00;3,00;0,00;1,00;1,00
2021-06-20;33,00;1,00;5,00;8,00;0,50;6,00;10,00;0,00;2,00;4,00;1,00;1,00;1,00;0,00;9,00;0,50;0,00;4,00;3,00;0,00;5,00;0,50;3,00;0,00;0,00;4,00;7,00;2,00;2,00;2,00;3,00;0,00;2,00;1,00;0,00;3,00;0,00;0,00;0,00;11,00;3,00;0,50;1,00;0,00
2021-06-27;31,00;4,00;7,00;7,00;0,50;12,00;6,00;0,00;3,00;2,00;2,00;0,00;3,00;0,00;9,00;3,00;0,00;5,00;2,00;0,50;6,00;1,00;4,00;0,00;0,00;3,00;9,00;3,00;1,00;2,00;5,00;0,00;3,00;0,00;0,00;4,00;0,00;0,50;0,00;6,00;5,00;0,00;1,00;0,50
