Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-04-21;19,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;13,00;31,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,33;0,00;0,00;0,00;0,00;0,00
2019-04-28;19,00;0,00;0,00;0,00;6,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,33;0,00;0,00;0,00;0,00
2019-05-05;30,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;19,00;0,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,33;0,00;0,00;0,00;0,00
2019-05-19;49,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;12,00;18,00;0,00;0,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,13;0,00;0,00;0,00;0,00
2019-05-26;24,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;6,00;18,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2019-06-02;24,00;0,00;18,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;24,00;0,00;0,00;6,00;0,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,40;0,00;0,00;0,00;0,00;0,00
2019-06-09;42,00;6,00;6,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,22;12,44;0,00;0,00;0,00
2019-06-16;31,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;13,00;6,00;6,00;19,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;51,00;6,00;26,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;6,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;26,27;0,00;0,00;6,00;0,00
2019-06-30;70,00;0,00;13,00;6,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;6,00;13,00;0,00;0,00;6,00;0,00;6,00;6,00;13,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,17;18,26;0,00;6,00;6,00
2019-07-07;31,00;0,00;19,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;31,00;6,00;0,00;6,00;6,00;0,00;6,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,60;6,20;0,00;0,00;0,00
2019-07-14;64,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;6,00;0,00;13,00;0,00;6,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,10;19,81;0,00;0,00;0,00;0,00
2019-07-21;45,00;26,00;19,00;19,00;6,00;39,00;0,00;13,00;0,00;6,00;0,00;0,00;32,00;0,00;0,00;0,00;6,00;6,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,38;0,00;0,00;0,00;0,00
2019-07-28;100,00;13,00;20,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;27,00;0,00;0,00;20,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00
2019-08-04;73,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;7,00;0,00;0,00;20,00;0,00;0,00;7,00;7,00;0,00;0,00;27,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;19,77;19,77;0,00;0,00;0,00
2019-08-11;54,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;27,00;0,00;0,00;7,00;0,00;7,00;0,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,89;6,17;0,00;7,00;0,00
2019-08-18;85,00;0,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;7,00;0,00;13,00;26,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;7,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,73;6,07;0,00;0,00;0,00
2019-08-25;88,00;6,00;13,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;6,00;6,00;0,00;0,00;13,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,18;24,70;6,18;0,00;0,00;0,00
2019-09-01;70,00;6,00;6,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;6,00;6,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,09;0,00;0,00;0,00;0,00
2019-09-08;46,00;0,00;6,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;6,00;17,00;6,00;6,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,13;0,00;0,00;6,00;6,00
2019-09-15;29,00;6,00;6,00;6,00;12,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;29,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;22,89;0,00;0,00;0,00;0,00
2019-09-22;41,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,70;0,00;0,00;0,00;0,00
