Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-05-17;39,00;19,50;11,14;61,29;0,00;0,00;10,00;0,00;10,00
2020-05-24;9,00;30,00;9,00;63,00;0,00;0,00;19,00;0,00;0,00
2020-05-31;0,00;10,00;10,00;23,00;0,00;0,00;18,00;0,00;0,00
2020-06-07;18,00;18,00;0,00;92,57;0,00;0,00;9,00;0,00;0,00
2020-06-14;9,00;30,00;81,00;81,00;0,00;9,00;18,00;0,00;18,00
2020-06-21;19,00;48,86;10,86;97,71;0,00;0,00;29,00;0,00;0,00
2020-06-28;19,00;29,86;29,86;57,00;0,00;10,00;0,00;0,00;0,00
2020-07-05;30,00;130,91;60,00;60,00;19,09;0,00;20,00;0,00;0,00
2020-07-12;53,00;53,00;63,60;63,60;0,00;0,00;32,00;11,00;0,00
2020-07-19;22,00;68,75;33,00;137,50;0,00;0,00;11,00;0,00;0,00
2020-07-26;22,00;88,00;33,00;143,00;11,00;11,00;0,00;22,00;0,00
2020-08-02;41,00;51,93;10,93;62,87;10,93;21,00;0,00;0,00;0,00
2020-08-09;29,00;94,91;29,00;87,00;0,00;10,00;10,00;0,00;10,00
2020-08-16;39,00;104,00;28,60;93,60;0,00;0,00;30,00;0,00;0,00
2020-08-23;10,00;72,50;27,50;137,50;0,00;30,00;10,00;0,00;0,00
2020-08-30;30,00;60,00;0,00;60,00;0,00;0,00;20,00;0,00;0,00
2020-09-06;31,00;42,27;64,82;76,09;11,27;0,00;0,00;10,00;0,00
2020-09-13;10,00;10,00;20,00;105,00;0,00;21,00;10,00;0,00;0,00
2020-09-20;30,00;70,91;19,09;51,82;0,00;10,00;10,00;0,00;0,00
2020-09-27;20,00;51,43;31,43;42,86;0,00;0,00;0,00;0,00;0,00
2020-10-04;10,00;65,00;65,00;65,00;0,00;0,00;0,00;0,00;31,00
2020-10-11;21,00;42,00;31,50;162,75;0,00;0,00;11,00;32,00;11,00
2020-10-18;11,00;44,00;33,00;137,50;0,00;0,00;11,00;0,00;11,00
2020-10-25;10,00;37,50;0,00;130,00;0,00;0,00;30,00;0,00;0,00
2020-11-01;38,00;38,00;19,00;86,86;0,00;10,00;0,00;10,00;0,00
2020-11-08;0,00;26,00;7,00;45,00;0,00;0,00;10,00;0,00;0,00
2020-11-15;30,00;10,91;30,00;79,09;0,00;10,00;10,00;20,00;0,00
2020-11-22;20,00;82,86;42,86;82,86;0,00;10,00;10,00;10,00;20,00
2020-11-29;10,00;27,50;65,00;92,50;0,00;10,00;10,00;0,00;30,00
2020-12-06;20,00;151,43;62,86;105,71;0,00;10,00;20,00;0,00;0,00
2020-12-13;0,00;38,00;38,00;23,00;0,00;0,00;21,00;10,00;0,00
2020-12-20;43,00;172,00;86,00;139,75;0,00;0,00;22,00;0,00;11,00
2020-12-27;54,00;194,40;108,00;118,80;0,00;0,00;0,00;0,00;0,00
2021-01-03;30,00;242,73;100,91;100,91;0,00;0,00;10,00;10,00;10,00
2021-01-10;30,00;231,82;130,91;272,73;0,00;10,00;20,00;10,00;0,00
2021-01-17;40,00;237,33;88,00;69,33;0,00;20,00;10,00;10,00;0,00
2021-01-24;50,00;122,22;41,67;50,00;11,11;10,00;20,00;10,00;0,00
2021-01-31;20,00;94,29;20,00;85,71;11,43;0,00;40,00;10,00;10,00
2021-02-07;0,00;19,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;41,00;84,73;73,80;92,93;0,00;0,00;10,00;10,00;0,00
2021-02-21;10,00;77,50;10,00;85,00;10,00;10,00;10,00;0,00;10,00
2021-02-28;31,00;11,27;42,27;76,09;0,00;0,00;10,00;10,00;0,00
2021-03-07;40,00;40,00;29,33;88,00;0,00;0,00;0,00;0,00;10,00
2021-03-14;29,00;55,36;36,91;47,45;0,00;0,00;0,00;0,00;0,00
2021-03-21;41,00;82,00;41,00;196,80;0,00;0,00;0,00;10,00;0,00
2021-03-28;54,00;64,80;64,80;108,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;10,00;47,50;37,50;95,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;41,00;30,07;51,93;103,87;0,00;21,00;0,00;21,00;0,00
2021-04-18;11,00;66,00;33,00;55,00;0,00;11,00;0,00;0,00;0,00
2021-04-25;20,00;95,00;65,00;95,00;0,00;10,00;0,00;0,00;0,00
2021-05-02;0,00;18,00;11,00;33,00;4,00;10,00;10,00;0,00;0,00
2021-05-09;31,00;87,36;11,27;87,36;11,27;0,00;10,00;0,00;10,00
2021-05-16;30,00;49,09;49,09;70,91;0,00;0,00;10,00;10,00;10,00
2021-05-23;10,00;47,50;47,50;125,00;0,00;0,00;0,00;10,00;0,00
2021-05-30;31,00;111,08;20,67;31,00;0,00;11,00;21,00;0,00;0,00
2021-06-06;31,00;49,08;31,00;69,75;0,00;0,00;0,00;11,00;0,00
2021-06-13;61,00;50,39;39,78;29,17;0,00;0,00;20,00;20,00;0,00
2021-06-20;31,00;76,09;31,00;64,82;0,00;0,00;10,00;0,00;0,00
2021-06-27;12,00;54,00;66,00;81,00;12,00;0,00;0,00;0,00;0,00
