Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-01-17;36,00;9,00;54,00;0,00;36,00;27,00;9,00;54,00;0,00;22,50;0,00;45,00;22,50;79,20;0,00;0,00;10,80;0,00;24,00;36,00;0,00;0,00;12,46;23,54;0,00;0,00;0,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;24,00;0,00;24,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;24,00;14,40;52,00;0,00;12,00;52,00;0,00;0,00;12,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;24,00;8,00;8,00;0,00;8,00;8,00;0,00;32,00;0,00;14,40;0,00;38,40;14,40;52,00;0,00;0,00;52,00;0,00;24,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;26,00;52,00;8,67;0,00;8,67;8,67;26,00;156,00;0,00;0,00;0,00;15,60;41,60;37,14;11,14;37,14;11,14;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;26,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;13,00;78,00;0,00;0,00;52,00;0,00;13,00;117,00;52,00;34,67;0,00;21,67;21,67;117,00;0,00;0,00;60,67;0,00;0,00;38,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;13,00;13,00;52,00;13,00;0,00;13,00;13,00;169,00;0,00;0,00;13,00;0,00;13,00;73,67;0,00;13,00;43,33;0,00;0,00;13,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;0,00;1,00;1,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;5,00;10,00;0,00;0,00;3,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;0,00;0,00;0,00;1,00;6,00;0,00;0,00;5,00;1,00;3,00;0,00;8,00;0,00;19,00;0,00;3,00;10,00;12,00;0,00;12,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;11,00;0,00;33,00;0,00;11,00;0,00;0,00;55,00;11,00;11,00;0,00;55,00;66,00;33,00;0,00;0,00;55,00;0,00;11,00;0,00;0,00;0,00;0,00;23,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;12,00;36,00;36,00;12,00;0,00;0,00;0,00;72,00;0,00;12,00;0,00;20,00;12,00;12,00;0,00;28,00;0,00;24,00;24,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;26,00;0,00;26,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;15,60;0,00;0,00;11,14;0,00;11,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;26,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;12,00;0,00;36,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;25,00;0,00;0,00;0,00;25,00;0,00;0,00;25,00;0,00;0,00;0,00;15,00;15,00;60,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;0,00;0,00;1,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;8,00;8,00;7,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;0,00;0,00;1,00;1,00;3,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;5,00;3,00;0,00;3,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;0,00;0,00;3,00;0,00;3,00;0,00;1,00;3,00;0,00;3,00;0,00;5,00;0,00;3,00;0,00;0,00;10,00;0,00;0,00;12,00;25,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;25,00;8,33;25,00;8,33;0,00;0,00;0,00;25,00;0,00;0,00;15,00;0,00;25,00;10,71;0,00;0,00;10,71;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;24,00;8,00;8,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;14,40;38,40;0,00;0,00;0,00;10,29;24,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;13,00;0,00;0,00;0,00;13,00;13,00;0,00;91,00;0,00;0,00;21,67;34,67;21,67;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;13,00;0,00;52,00;13,00;0,00;0,00;13,00;65,00;0,00;0,00;0,00;21,67;0,00;73,67;0,00;0,00;43,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;0,00;1,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;5,00;0,00;10,00;0,00;0,00;7,00;0,00;13,00;0,00;26,00;0,00;0,00;19,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00
2021-06-13;13,00;0,00;13,00;0,00;0,00;0,00;39,00;156,00;0,00;13,00;0,00;34,67;21,67;30,33;0,00;0,00;73,67;0,00;0,00;0,00;12,00;0,00;0,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;62,00;0,00;26,57;0,00;8,86;0,00;8,86;106,29;8,86;0,00;0,00;14,31;38,15;11,63;11,63;0,00;27,13;12,00;0,00;25,00;12,00;0,00;0,00;37,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;72,00;18,00;27,00;0,00;18,00;18,00;0,00;99,00;0,00;14,40;0,00;28,80;14,40;30,32;0,00;0,00;15,16;14,00;0,00;29,00;0,00;0,00;0,00;28,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;15,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
