Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-05-17;32,00;32,00;20,80;73,60;0,00;0,00;11,00;11,00;0,00
2020-05-24;30,00;20,53;0,00;60,00;0,00;10,00;20,00;0,00;10,00
2020-05-31;30,00;0,00;9,47;48,95;0,00;0,00;0,00;10,00;0,00
2020-06-07;29,00;38,67;9,67;29,00;9,67;0,00;10,00;0,00;10,00
2020-06-14;50,00;0,00;19,35;69,35;0,00;0,00;10,00;0,00;0,00
2020-06-21;53,00;32,12;11,24;32,12;0,00;0,00;0,00;11,00;0,00
2020-06-28;10,00;10,00;10,00;43,33;0,00;0,00;0,00;10,00;0,00
2020-07-05;11,00;0,00;31,43;73,86;11,00;0,00;0,00;0,00;0,00
2020-07-12;22,00;31,43;11,00;11,00;11,00;0,00;0,00;11,00;0,00
2020-07-19;11,00;11,00;22,00;66,00;11,00;11,00;34,00;0,00;0,00
2020-07-26;12,00;24,00;12,00;61,71;12,00;12,00;23,00;0,00;0,00
2020-08-02;34,00;22,67;22,67;22,67;0,00;0,00;0,00;0,00;0,00
2020-08-09;22,00;22,00;0,00;11,85;0,00;11,00;11,00;0,00;0,00
2020-08-16;21,00;21,00;21,00;42,00;0,00;0,00;21,00;0,00;0,00
2020-08-23;31,00;52,21;9,79;63,63;0,00;0,00;10,00;21,00;10,00
2020-08-30;21,00;9,69;30,69;63,00;9,69;0,00;0,00;10,00;0,00
2020-09-06;42,00;21,00;11,31;53,31;0,00;0,00;21,00;0,00;0,00
2020-09-13;21,00;21,00;11,31;74,31;11,31;0,00;0,00;10,00;0,00
2020-09-20;31,00;40,79;0,00;52,21;0,00;10,00;0,00;0,00;0,00
2020-09-27;54,00;44,18;11,45;11,45;0,00;0,00;11,00;0,00;0,00
2020-10-04;0,00;20,00;0,00;34,00;0,00;0,00;0,00;0,00;11,00
2020-10-11;11,00;33,00;0,00;44,00;0,00;22,00;22,00;0,00;0,00
2020-10-18;11,00;31,43;22,00;31,43;11,00;11,00;0,00;0,00;0,00
2020-10-25;42,00;32,31;32,31;53,31;0,00;0,00;11,00;11,00;0,00
2020-11-01;20,00;20,00;0,00;20,00;0,00;0,00;10,00;0,00;0,00
2020-11-08;11,00;0,00;11,00;11,00;0,00;11,00;0,00;0,00;11,00
2020-11-15;11,00;20,43;20,43;62,86;0,00;0,00;0,00;0,00;0,00
2020-11-22;31,00;0,00;21,21;40,79;0,00;0,00;20,00;10,00;0,00
2020-11-29;21,00;51,69;9,69;21,00;0,00;10,00;0,00;10,00;10,00
2020-12-06;21,00;30,69;30,69;21,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;54,00;54,00;44,18;54,00;0,00;0,00;21,00;0,00;0,00
2020-12-20;24,00;83,20;24,00;48,00;0,00;12,00;0,00;0,00;24,00
2020-12-27;37,00;122,26;61,13;24,13;12,87;24,00;12,00;24,00;0,00
2021-01-03;0,00;52,00;59,00;20,00;0,00;0,00;0,00;0,00;10,00
2021-01-10;21,00;0,00;11,31;137,31;0,00;21,00;21,00;10,00;0,00
2021-01-17;0,00;45,00;19,00;26,00;0,00;10,00;0,00;0,00;10,00
2021-01-24;21,00;72,69;9,69;51,69;0,00;0,00;0,00;10,00;0,00
2021-01-31;31,00;62,00;0,00;93,00;0,00;10,00;0,00;0,00;20,00
2021-02-07;10,00;31,67;21,67;53,33;0,00;10,00;0,00;0,00;0,00
2021-02-14;22,00;11,00;31,43;64,43;0,00;0,00;0,00;0,00;0,00
2021-02-21;22,00;0,00;0,00;64,43;0,00;11,00;22,00;0,00;0,00
2021-02-28;21,00;32,31;0,00;53,31;0,00;0,00;11,00;0,00;21,00
2021-03-07;21,00;9,69;21,00;21,00;0,00;10,00;10,00;0,00;10,00
2021-03-14;10,00;20,00;10,00;41,67;0,00;10,00;10,00;10,00;0,00
2021-03-21;21,00;21,00;32,31;21,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;23,00;11,50;36,14;47,64;0,00;12,00;0,00;0,00;0,00
2021-04-04;56,00;11,20;22,40;44,80;0,00;0,00;0,00;0,00;0,00
2021-04-11;10,00;0,00;0,00;21,67;0,00;0,00;0,00;0,00;10,00
2021-04-18;11,00;11,00;11,00;64,43;0,00;0,00;0,00;11,00;0,00
2021-04-25;21,00;53,31;0,00;32,31;0,00;0,00;0,00;0,00;0,00
2021-05-02;42,00;11,31;21,00;42,00;0,00;11,00;21,00;0,00;0,00
2021-05-09;22,00;33,85;11,85;33,85;0,00;11,00;0,00;0,00;11,00
2021-05-16;21,00;51,69;9,69;42,00;0,00;0,00;0,00;10,00;0,00
2021-05-23;22,00;11,00;11,00;44,00;0,00;0,00;0,00;22,00;11,00
2021-05-30;11,00;33,00;33,00;53,43;0,00;0,00;0,00;0,00;0,00
2021-06-06;22,00;11,85;11,85;45,69;0,00;0,00;0,00;0,00;0,00
2021-06-13;11,00;22,00;11,00;11,00;0,00;11,00;0,00;0,00;0,00
2021-06-20;22,00;22,00;0,00;33,85;0,00;0,00;0,00;0,00;0,00
2021-06-27;24,00;24,00;36,80;72,00;0,00;0,00;0,00;12,00;0,00
