Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2021-04-11;25,00;25,00;58,33;141,67;0,00;0,00;25,00;12,00;0,00
2021-04-18;13,00;84,50;71,50;58,50;0,00;0,00;38,00;0,00;13,00
2021-04-25;25,00;47,22;61,11;61,11;0,00;0,00;12,00;12,00;0,00
2021-05-02;23,00;57,50;34,50;94,88;0,00;0,00;12,00;12,00;0,00
2021-05-09;25,00;47,22;36,11;72,22;0,00;0,00;25,00;0,00;12,00
2021-05-16;12,00;63,00;75,00;75,00;0,00;0,00;12,00;12,00;12,00
2021-05-23;13,00;126,75;58,50;143,00;0,00;0,00;0,00;13,00;0,00
2021-05-30;25,00;72,22;25,00;72,22;0,00;0,00;12,00;0,00;0,00
2021-06-06;0,00;26,00;22,00;30,00;0,00;0,00;0,00;12,00;0,00
2021-06-13;74,00;59,77;11,38;37,00;0,00;0,00;24,00;12,00;0,00
2021-06-20;50,00;88,24;38,24;64,71;0,00;0,00;25,00;0,00;0,00
2021-06-27;25,00;83,33;61,11;122,22;11,11;0,00;37,00;12,00;0,00
2021-07-04;53,00;120,72;94,22;82,44;0,00;0,00;26,00;13,00;13,00
2021-07-11;14,00;106,40;106,40;117,60;0,00;14,00;27,00;14,00;13,00
2021-07-18;45,00;90,00;104,06;90,00;0,00;0,00;15,00;0,00;0,00
2021-07-25;14,00;176,40;81,20;95,20;0,00;0,00;28,00;0,00;0,00
2021-08-01;28,00;53,20;28,00;109,20;0,00;0,00;41,00;28,00;0,00
2021-08-08;64,00;180,36;130,91;98,91;0,00;16,00;16,00;16,00;0,00
