Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-05-17;8,00;12,00;2,00;28,00;0,00;2,00;4,00;2,00;0,00
2020-05-24;17,00;14,00;8,00;21,00;2,00;2,00;10,00;0,00;6,00
2020-05-31;4,00;8,00;6,00;23,00;0,00;6,00;6,00;4,00;4,00
2020-06-07;19,00;11,00;6,00;23,00;2,00;6,00;10,00;4,00;0,00
2020-06-14;100,00;6,00;4,00;34,00;2,00;4,00;6,00;8,00;4,00
2020-06-21;8,00;12,00;6,00;26,00;0,00;2,00;6,00;2,00;2,00
2020-06-28;21,00;8,00;6,00;21,00;0,00;0,00;6,00;0,00;2,00
2020-07-05;28,00;4,00;10,00;28,00;2,00;0,00;2,00;4,00;4,00
2020-07-12;10,00;12,00;4,00;33,00;2,00;2,00;10,00;4,00;2,00
2020-07-19;28,00;19,00;9,00;28,00;0,00;0,00;0,00;0,00;2,00
2020-07-26;13,00;8,00;4,00;25,00;0,00;0,00;11,00;0,00;4,00
2020-08-02;17,00;11,00;13,00;19,00;0,00;4,00;2,00;0,00;0,00
2020-08-09;23,00;10,00;0,00;34,00;2,00;0,00;4,00;0,00;2,00
2020-08-16;13,00;15,00;2,00;25,00;4,00;4,00;2,00;2,00;6,00
2020-08-23;11,00;21,00;8,00;32,00;4,00;0,00;0,00;4,00;2,00
2020-08-30;19,00;13,00;2,00;23,00;2,00;2,00;4,00;0,00;2,00
2020-09-06;30,00;17,00;13,00;49,00;0,00;2,00;4,00;6,00;2,00
2020-09-13;13,00;15,00;6,00;45,00;2,00;0,00;4,00;4,00;0,00
2020-09-20;18,00;14,00;6,00;22,00;0,00;2,00;8,00;0,00;0,00
2020-09-27;21,00;19,00;6,00;21,00;0,00;0,00;4,00;0,00;6,00
2020-10-04;15,00;4,00;8,00;23,00;0,00;6,00;4,00;0,00;4,00
2020-10-11;9,00;11,00;2,00;28,00;0,00;2,00;6,00;0,00;4,00
2020-10-18;2,00;9,00;0,00;13,00;0,00;2,00;6,00;4,00;6,00
2020-10-25;8,00;11,00;4,00;19,00;0,00;4,00;2,00;0,00;4,00
2020-11-01;8,00;12,00;4,00;15,00;2,00;0,00;6,00;0,00;6,00
2020-11-08;10,00;8,00;6,00;17,00;0,00;0,00;2,00;6,00;2,00
2020-11-15;31,00;14,00;0,00;19,00;2,00;2,00;2,00;0,00;0,00
2020-11-22;10,00;8,00;6,00;16,00;2,00;0,00;0,00;0,00;2,00
2020-11-29;14,00;10,00;6,00;23,00;0,00;0,00;0,00;2,00;2,00
2020-12-06;6,00;12,00;10,00;20,00;0,00;0,00;4,00;4,00;0,00
2020-12-13;8,00;12,00;8,00;55,00;0,00;2,00;4,00;16,00;0,00
2020-12-20;12,00;9,00;2,00;35,00;2,00;0,00;2,00;2,00;0,00
2020-12-27;16,00;13,00;2,00;22,00;0,00;4,00;2,00;0,00;0,00
2021-01-03;18,00;22,00;10,00;26,00;2,00;6,00;8,00;8,00;2,00
2021-01-10;14,00;21,00;20,00;27,00;0,00;16,00;6,00;0,00;2,00
2021-01-17;19,00;17,00;10,00;47,00;2,00;0,00;0,00;4,00;2,00
2021-01-24;10,00;14,00;10,00;25,00;0,00;2,00;4,00;4,00;2,00
2021-01-31;12,00;12,00;12,00;29,00;0,00;2,00;6,00;2,00;8,00
2021-02-07;20,00;16,00;8,00;56,00;0,00;2,00;4,00;2,00;2,00
2021-02-14;22,00;10,00;8,00;10,00;0,00;0,00;6,00;4,00;4,00
2021-02-21;16,00;8,00;10,00;22,00;0,00;0,00;0,00;2,00;4,00
2021-02-28;14,00;14,00;4,00;16,00;2,00;0,00;2,00;4,00;0,00
2021-03-07;10,00;8,00;4,00;16,00;0,00;4,00;4,00;4,00;0,00
2021-03-14;11,00;11,00;7,00;35,00;2,00;2,00;4,00;0,00;0,00
2021-03-21;6,00;6,00;4,00;16,00;0,00;0,00;0,00;2,00;0,00
2021-03-28;7,00;4,00;4,00;22,00;2,00;2,00;0,00;0,00;0,00
2021-04-04;17,00;4,00;0,00;33,00;4,00;2,00;6,00;0,00;6,00
2021-04-11;18,00;20,00;12,00;20,00;2,00;0,00;22,00;0,00;4,00
2021-04-18;14,00;6,00;4,00;18,00;0,00;6,00;0,00;0,00;0,00
2021-04-25;6,00;14,00;2,00;26,00;0,00;0,00;4,00;0,00;6,00
2021-05-02;2,00;6,00;2,00;21,00;2,00;0,00;6,00;2,00;2,00
2021-05-09;4,00;10,00;4,00;26,00;0,00;0,00;0,00;4,00;0,00
2021-05-16;21,00;12,00;6,00;23,00;4,00;4,00;2,00;0,00;0,00
2021-05-23;21,00;12,00;2,00;39,00;10,00;0,00;0,00;0,00;0,00
2021-05-30;15,00;7,00;15,00;30,00;4,00;0,00;0,00;6,00;2,00
2021-06-06;21,00;14,00;6,00;21,00;0,00;4,00;2,00;4,00;2,00
2021-06-13;25,00;13,00;11,00;30,00;0,00;2,00;11,00;4,00;2,00
2021-06-20;6,00;8,00;6,00;17,00;2,00;6,00;27,00;2,00;4,00
2021-06-27;13,00;13,00;11,00;23,00;0,00;4,00;2,00;4,00;0,00
2021-07-04;28,00;6,00;9,00;28,00;0,00;0,00;9,00;2,00;0,00
2021-07-11;13,00;11,00;4,00;24,00;0,00;0,00;4,00;4,00;0,00
2021-07-18;14,00;12,00;9,00;23,00;2,00;0,00;2,00;0,00;0,00
2021-07-25;16,00;5,00;5,00;32,00;0,00;0,00;2,00;9,00;2,00
2021-08-01;21,00;16,00;2,00;34,00;0,00;0,00;2,00;0,00;0,00
2021-08-08;27,00;19,00;11,00;30,00;5,00;0,00;0,00;3,00;0,00
