Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-01-05;21,00;156,00;0,00;15,00;15,00;18,00;15,00;0,00;6,00;0,00;3,00;0,00;3,00
2020-01-12;17,00;167,17;5,67;14,17;28,33;17,00;3,00;6,00;0,00;9,00;9,00;0,00;6,00
2020-01-19;15,00;117,00;0,00;21,00;39,00;15,00;9,00;0,00;0,00;3,00;3,00;0,00;3,00
2020-01-26;20,00;117,14;0,00;34,29;14,29;15,00;23,00;0,00;0,00;3,00;0,00;3,00;3,00
2020-02-02;41,00;170,31;0,00;22,08;34,69;12,00;9,00;0,00;9,00;9,00;3,00;0,00;0,00
2020-02-09;21,00;156,00;6,00;15,00;30,00;9,00;9,00;12,00;3,00;3,00;0,00;6,00;9,00
2020-02-16;36,00;124,36;13,09;39,27;29,45;12,00;12,00;12,00;6,00;3,00;0,00;6,00;3,00
2020-02-23;37,00;157,25;3,08;40,08;40,08;23,00;8,00;6,00;3,00;9,00;3,00;0,00;6,00
2020-03-01;31,00;148,80;3,10;43,40;31,00;8,00;6,00;6,00;3,00;3,00;6,00;0,00;3,00
2020-03-08;27,00;90,00;3,00;9,00;12,00;0,00;5,00;0,00;5,00;0,00;3,00;3,00;0,00
2020-03-15;14,00;63,00;3,50;0,00;10,50;5,00;14,00;0,00;3,00;8,00;0,00;0,00;0,00
2020-03-22;0,00;13,00;0,00;4,00;1,00;8,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00
2020-03-29;5,00;47,50;2,50;5,00;5,00;0,00;3,00;3,00;0,00;0,00;3,00;3,00;0,00
2020-04-05;9,00;21,00;0,00;6,00;3,00;12,00;6,00;3,00;3,00;0,00;0,00;0,00;3,00
2020-04-12;14,00;28,00;0,00;0,00;5,60;3,00;6,00;6,00;0,00;0,00;3,00;0,00;0,00
2020-04-19;11,00;33,00;0,00;7,33;0,00;3,00;0,00;3,00;5,00;5,00;0,00;0,00;0,00
2020-04-26;5,00;35,00;0,00;5,00;5,00;5,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00
2020-05-03;11,00;40,33;0,00;3,67;0,00;0,00;3,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-05-10;8,00;42,67;2,67;8,00;5,33;0,00;0,00;0,00;3,00;0,00;3,00;3,00;0,00
2020-05-17;18,00;42,00;3,00;6,00;6,00;3,00;6,00;0,00;0,00;3,00;0,00;3,00;0,00
2020-05-24;3,00;60,00;0,00;3,00;9,00;3,00;3,00;0,00;0,00;3,00;0,00;3,00;3,00
2020-05-31;27,00;60,00;0,00;15,00;6,00;3,00;8,00;11,00;3,00;3,00;5,00;5,00;8,00
