Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-06-23;23,00;0,00;23,00;0,00;11,50;10,82;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;23,00;35,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;47,00;0,00;11,34;0,00;22,69;0,00;11,06;11,06;0,00;12,00;0,00;12,00;12,00;12,00;0,00;0,00;35,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;45,00;11,67;11,67;0,00;11,67;11,25;11,25;0,00;0,00;23,00;0,00;11,00;11,00;11,00;11,00;0,00;0,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;61,00;24,73;24,73;11,54;0,00;49,65;12,77;0,00;0,00;12,00;24,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;12,00;79,50;45,00;12,00;12,00;24,00;24,00;0,00;0,00;13,00;12,00;0,00;0,00;12,00;0,00;0,00;12,00;25,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;60,00;35,68;11,35;11,35;0,00;36,28;0,00;0,00;12,56;36,00;0,00;12,00;0,00;0,00;0,00;12,00;12,00;12,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;36,00;24,55;0,00;11,45;36,00;23,54;12,46;0,00;0,00;0,00;60,00;12,00;12,00;24,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;23,00;0,00;0,00;11,50;0,00;11,50;11,50;0,00;23,00;0,00;23,00;0,00;11,00;23,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;47,00;11,34;35,66;22,69;11,34;11,06;23,50;11,06;0,00;12,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;12,00;12,00;12,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00
2019-08-25;11,00;33,00;22,00;33,00;11,00;11,00;11,00;33,00;11,00;11,00;0,00;11,00;34,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;33,00;33,00;11,55;21,45;33,00;22,00;44,00;0,00;0,00;11,00;22,00;0,00;11,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00
2019-09-08;11,00;53,43;11,00;11,00;42,43;0,00;11,00;0,00;11,00;0,00;11,00;22,00;11,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;33,00;33,00;23,10;11,55;23,10;33,00;22,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;21,00;51,69;21,00;9,69;42,00;9,80;21,00;21,00;9,80;11,00;42,00;0,00;42,00;10,00;0,00;0,00;10,00;10,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00
2019-09-29;10,00;63,33;41,67;10,00;43,33;21,43;21,43;0,00;0,00;21,00;10,00;10,00;10,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;21,00;42,00;30,69;30,69;63,00;53,20;32,20;0,00;11,20;11,00;32,00;10,00;10,00;0,00;0,00;0,00;31,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;10,00;51,67;31,67;31,67;51,67;0,00;10,00;10,00;31,43;10,00;10,00;0,00;10,00;0,00;20,00;0,00;0,00;0,00;0,00;21,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;11,00;23,83;0,00;11,00;82,50;41,25;0,00;52,25;11,00;11,00;0,00;10,00;0,00;10,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;11,00;20,43;20,43;11,00;20,43;0,00;11,00;0,00;11,00;0,00;11,00;0,00;11,00;0,00;11,00;11,00;32,00;22,00;22,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;41,00;72,16;21,32;9,84;9,84;9,90;21,21;9,90;52,31;10,00;10,00;31,00;10,00;0,00;10,00;10,00;10,00;0,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;74,00;42,76;21,38;31,24;21,38;53,06;32,11;74,00;20,94;11,00;21,00;31,00;10,00;10,00;0,00;10,00;21,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;31,00;60,37;19,58;31,00;50,58;21,14;21,14;9,86;62,00;10,00;20,00;0,00;20,00;10,00;31,00;10,00;0,00;0,00;0,00;41,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;30,00;81,67;40,00;51,67;0,00;9,55;49,09;19,09;9,55;0,00;20,00;20,00;10,00;0,00;40,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;31,00;101,16;9,79;19,58;31,00;9,86;31,00;9,86;21,14;10,00;10,00;10,00;20,00;10,00;10,00;20,00;0,00;0,00;10,00;21,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;20,00;71,67;71,67;10,00;31,67;29,33;0,00;29,33;9,33;10,00;10,00;20,00;20,00;30,00;0,00;0,00;0,00;0,00;20,00;20,00;10,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00
2019-12-15;61,00;70,89;61,00;29,68;41,22;51,07;21,28;61,00;41,14;41,00;10,00;20,00;30,00;0,00;50,00;50,00;10,00;0,00;10,00;0,00;10,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;77,00;44,23;55,70;77,00;44,23;99,40;77,00;33,60;77,00;55,00;44,00;22,00;33,00;33,00;0,00;22,00;11,00;11,00;11,00;11,00;22,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00
2019-12-29;54,00;75,27;75,27;32,73;54,00;120,79;54,00;32,68;54,00;22,00;11,00;21,00;11,00;0,00;21,00;0,00;0,00;0,00;21,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;48,00;77,79;77,79;48,00;29,79;48,00;38,40;19,20;46,63;29,00;38,00;19,00;10,00;10,00;19,00;19,00;10,00;0,00;0,00;39,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;19,00;55,42;55,42;64,92;64,92;55,64;92,29;27,14;36,64;57,00;19,00;19,00;0,00;28,00;9,00;28,00;38,00;19,00;9,00;10,00;0,00;10,00;0,00;0,00;9,00;0,00;0,00;0,00
2020-01-19;69,00;59,14;78,86;69,00;39,43;90,12;80,27;39,43;9,86;30,00;49,00;39,00;10,00;0,00;10,00;10,00;10,00;29,00;20,00;20,00;20,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00
2020-01-26;68,00;68,00;85,81;95,52;58,29;68,00;48,57;29,14;48,57;10,00;19,00;49,00;58,00;10,00;10,00;0,00;19,00;10,00;19,00;10,00;10,00;20,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;89,00;19,78;108,78;79,11;69,22;29,20;79,27;48,67;38,94;20,00;10,00;20,00;39,00;10,00;10,00;10,00;30,00;0,00;30,00;20,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;0,00;18,00;41,00;23,00;24,00;21,00;21,00;21,00;7,00;29,00;29,00;10,00;29,00;19,00;19,00;29,00;19,00;0,00;19,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00
2020-02-16;48,00;87,72;107,59;87,72;29,79;28,80;28,80;38,40;19,20;19,00;10,00;29,00;77,00;10,00;19,00;0,00;19,00;19,00;29,00;10,00;10,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00
2020-02-23;57,00;76,54;57,00;84,69;29,31;57,00;76,46;47,27;9,73;38,00;10,00;38,00;29,00;0,00;0,00;29,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00
2020-03-01;67,00;86,61;67,00;47,39;86,61;67,00;67,00;37,69;19,54;29,00;19,00;10,00;10,00;38,00;19,00;19,00;19,00;0,00;0,00;10,00;19,00;29,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;28,00;112,00;74,12;92,24;84,00;140,00;37,80;92,40;56,00;9,00;9,00;37,00;18,00;37,00;0,00;46,00;28,00;9,00;28,00;9,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;9,00;76,50;9,00;9,00;0,00;34,71;9,00;16,71;25,71;0,00;0,00;0,00;0,00;19,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;0,00;6,00;6,00;0,00;11,00;0,00;7,00;0,00;6,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;9,00;9,00;28,80;0,00;0,00;0,00;19,50;0,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;19,00;0,00;0,00;10,36;10,36;29,23;20,46;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;5,00;5,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;18,00;8,18;8,18;0,00;18,00;0,00;0,00;0,00;8,31;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;6,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;17,00;0,00;0,00;0,00;17,00;8,50;18,42;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;9,00;9,00;0,00;18,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;9,00;0,00;9,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;18,00;0,00;18,00;8,18;18,00;0,00;8,31;8,31;8,31;9,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;42,00;8,08;8,08;0,00;16,15;0,00;8,40;8,40;0,00;25,00;25,00;0,00;8,00;0,00;0,00;17,00;8,00;0,00;0,00;8,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;34,00;0,00;8,10;16,19;8,10;8,50;8,50;0,00;0,00;17,00;25,00;0,00;8,00;0,00;0,00;8,00;8,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;26,00;0,00;0,00;0,00;17,88;0,00;0,00;0,00;0,00;26,00;17,00;0,00;9,00;17,00;0,00;9,00;9,00;0,00;0,00;9,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;18,00;0,00;18,00;9,82;18,00;9,69;0,00;9,69;0,00;9,00;18,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;54,00;0,00;26,18;0,00;26,18;8,31;0,00;0,00;0,00;18,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;18,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00
2020-07-05;66,00;0,00;18,15;37,95;0,00;28,09;0,00;9,83;0,00;38,00;19,00;19,00;9,00;0,00;19,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00
2020-07-12;60,00;0,00;19,46;9,73;9,73;0,00;0,00;29,30;9,77;20,00;10,00;0,00;10,00;0,00;0,00;10,00;10,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;86,00;11,58;0,00;0,00;21,50;21,15;11,28;0,00;0,00;65,00;11,00;11,00;0,00;21,00;0,00;11,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;30,00;0,00;20,00;20,00;20,00;20,45;9,55;9,55;0,00;20,00;0,00;10,00;20,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;49,00;19,60;49,00;9,80;9,80;0,00;9,80;9,80;0,00;10,00;19,00;10,00;10,00;0,00;0,00;19,00;10,00;0,00;0,00;0,00;10,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00
2020-08-09;94,00;0,00;18,14;18,14;9,89;0,00;18,24;0,00;0,00;0,00;19,00;19,00;0,00;0,00;9,00;9,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;84,00;28,00;18,12;28,00;18,12;0,00;28,00;0,00;0,00;19,00;9,00;9,00;0,00;9,00;0,00;0,00;9,00;9,00;9,00;0,00;9,00;9,00;9,00;9,00;0,00;0,00;0,00;0,00
2020-08-23;47,00;9,72;9,72;9,72;0,00;9,68;27,65;9,68;17,97;19,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;28,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;47,00;0,00;9,72;0,00;37,28;19,35;0,00;0,00;0,00;29,00;9,00;0,00;0,00;9,00;0,00;19,00;0,00;19,00;0,00;9,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;39,00;0,00;9,75;0,00;29,25;19,50;19,50;9,75;9,75;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;29,00;0,00;19,33;9,67;0,00;19,33;9,67;9,67;9,67;0,00;10,00;0,00;0,00;0,00;10,00;19,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;9,00;25,50;0,00;9,00;0,00;16,71;9,00;9,00;16,71;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;28,00;9,88;28,00;0,00;0,00;28,00;9,80;28,00;0,00;9,00;28,00;0,00;9,00;0,00;9,00;9,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00
2020-10-04;29,00;0,00;10,24;10,24;0,00;0,00;37,29;0,00;9,67;19,00;10,00;19,00;0,00;0,00;0,00;0,00;10,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;0,00;6,00;18,00;6,00;30,00;7,00;7,00;14,00;0,00;10,00;0,00;0,00;20,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;30,00;10,00;20,00;20,00;10,00;0,00;0,00;10,00;10,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
