Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-06-23;23,00;2,00;1,00;2,00;2,00;1,00;4,00;5,00;0,00;1,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;30,00;1,00;1,00;1,00;1,00;1,00;4,00;6,00;1,00;0,00;1,00;6,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;26,00;1,00;0,00;0,50;2,00;1,00;7,00;6,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-07-14;32,00;3,00;1,00;2,00;3,00;2,00;2,00;10,00;0,00;1,00;1,00;8,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-07-21;29,00;2,00;1,00;1,00;3,00;2,00;6,00;6,00;0,00;0,00;0,00;12,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-07-28;29,00;4,00;1,00;1,00;2,00;3,00;3,00;5,00;0,00;0,00;1,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;35,00;2,00;1,00;3,00;1,00;2,00;5,00;9,00;0,00;1,00;0,00;11,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-08-11;46,00;5,00;1,00;5,00;2,00;2,00;7,00;9,00;0,00;0,00;0,00;6,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-08-18;28,00;26,00;2,00;2,00;4,00;2,00;7,00;6,00;0,00;0,00;0,00;5,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;25,00;21,00;0,50;0,50;1,00;1,00;4,00;6,00;0,00;0,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;20,00;4,00;0,50;0,00;1,00;1,00;2,00;5,00;0,00;0,00;0,50;3,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2019-09-08;22,00;1,00;0,00;1,00;0,50;1,00;2,00;3,00;0,00;0,00;0,00;3,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2019-09-15;16,00;1,00;0,50;1,00;1,00;1,00;4,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;18,00;2,00;0,00;0,50;0,00;1,00;2,00;2,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-09-29;15,00;0,00;0,00;2,00;0,50;0,50;3,00;3,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;12,00;0,50;0,00;0,50;0,00;1,00;4,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50
2019-10-13;16,00;1,00;0,00;0,50;0,00;1,00;2,00;1,00;0,00;0,00;0,50;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;10,00;1,00;0,50;0,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;15,00;1,00;0,50;0,50;1,00;0,50;3,00;4,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;1,00;0,00;0,00;0,00;0,50;0,00
2019-11-03;16,00;0,00;0,50;0,00;1,00;0,50;1,00;3,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;8,00;0,50;0,00;1,00;1,00;0,00;0,50;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-11-17;16,00;0,50;0,00;1,00;1,00;0,50;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;5,00;0,00;0,50;0,50;0,00;0,50;2,00;3,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;18,00;0,00;0,00;0,00;0,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;11,00;0,50;0,00;0,50;1,00;0,00;2,00;1,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;13,00;1,00;0,00;0,00;1,00;0,50;2,00;2,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;28,00;3,00;0,00;1,00;1,00;1,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-12-29;26,00;2,00;0,00;0,00;2,00;1,00;2,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;14,00;1,00;0,00;0,00;0,50;0,00;1,00;1,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50
2020-01-12;16,00;2,00;0,00;0,00;1,00;0,50;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;15,00;0,00;0,00;0,50;3,00;1,00;2,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;13,00;1,00;0,00;0,50;2,00;0,50;2,00;2,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;16,00;1,00;0,50;1,00;0,50;0,00;3,00;1,00;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;17,00;2,00;0,50;0,50;0,50;0,00;0,50;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;22,00;1,00;0,00;0,50;0,00;0,00;0,50;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;14,00;0,50;0,00;0,50;2,00;1,00;0,50;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;10,00;0,50;0,50;0,50;1,00;0,50;0,50;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2020-03-08;13,00;1,00;0,00;0,50;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;11,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;5,00;0,50;0,00;1,00;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;5,00;1,00;0,00;0,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;4,00;0,50;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;5,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;4,00;0,50;0,50;1,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;4,00;2,00;0,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2020-05-03;5,00;0,50;0,50;1,00;1,00;0,50;0,50;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,50;0,50;2,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;4,00;0,50;0,00;0,50;1,00;0,00;0,50;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2020-05-24;5,00;1,00;0,50;0,50;2,00;0,50;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2020-05-31;7,00;0,00;0,00;3,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;9,00;1,00;0,50;0,50;1,00;0,00;2,00;1,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;14,00;0,50;0,00;0,50;1,00;0,00;2,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;8,00;0,50;0,50;0,50;3,00;0,50;1,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2020-06-28;16,00;1,00;0,50;3,00;2,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;15,00;2,00;0,00;0,00;0,00;2,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2020-07-12;12,00;3,00;0,00;0,50;2,00;1,00;3,00;5,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;19,00;2,00;0,00;1,00;1,00;1,00;5,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50
2020-07-26;19,00;2,00;0,00;1,00;1,00;2,00;2,00;3,00;0,00;0,50;0,00;5,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2020-08-02;19,00;3,00;0,00;1,00;2,00;1,00;2,00;7,00;0,00;0,00;0,50;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;27,00;2,00;0,00;1,00;2,00;4,00;3,00;4,00;0,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-08-16;17,00;3,00;0,00;0,50;3,00;0,50;2,00;3,00;0,00;0,00;0,50;5,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2020-08-23;18,00;3,00;0,00;0,00;11,00;0,50;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;10,00;1,00;0,00;2,00;3,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;7,00;1,00;4,00;1,00;2,00;0,50;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;7,00;0,00;0,50;1,00;0,50;0,00;1,00;0,50;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2020-09-20;9,00;1,00;0,00;0,50;1,00;0,50;1,00;3,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2020-09-27;7,00;0,50;0,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00
2020-10-04;8,00;1,00;0,00;1,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;4,00;0,00;0,00;0,50;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;5,00;0,50;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;100,00;0,00;0,00;0,00;2,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;8,00;0,00;0,00;0,50;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;7,00;0,50;0,00;0,50;1,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;5,00;1,00;0,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;5,00;0,00;0,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2020-11-29;6,00;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;5,00;0,50;0,50;0,00;1,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2020-12-13;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2020-12-20;4,00;0,50;0,50;3,00;1,00;1,00;0,00;0,50;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;3,00;0,00;0,50;0,50;1,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;5,00;0,00;0,00;0,50;2,00;0,50;1,00;1,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;2,00;0,50;0,50;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;4,00;1,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00
2021-01-24;5,00;0,50;0,00;0,50;1,00;1,00;0,50;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;4,00;1,00;0,00;0,50;1,00;0,50;1,00;2,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;7,00;1,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;4,00;0,00;0,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;7,00;0,00;0,50;3,00;1,00;0,50;0,50;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;7,00;0,00;0,00;1,00;0,00;0,50;0,50;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;4,00;0,50;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-03-14;4,00;1,00;0,00;0,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;4,00;0,00;0,00;0,50;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2021-04-04;7,00;0,50;0,00;0,00;3,00;0,50;0,50;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;5,00;0,00;0,00;1,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;5,00;0,00;0,00;0,50;0,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;8,00;1,00;0,00;0,50;1,00;0,50;0,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;5,00;0,50;0,00;0,00;2,00;0,00;1,00;3,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;7,00;0,50;0,50;2,00;0,00;0,50;1,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-05-16;8,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;9,00;1,00;0,00;0,50;3,00;1,00;0,50;2,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;8,00;1,00;0,00;0,00;2,00;1,00;1,00;2,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;10,00;1,00;0,00;1,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;13,00;2,00;0,00;0,00;2,00;1,00;0,00;3,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;9,00;2,00;0,00;2,00;1,00;1,00;3,00;4,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;10,00;1,00;0,00;2,00;0,00;1,00;3,00;5,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2021-07-04;14,00;2,00;0,00;2,00;2,00;0,00;5,00;6,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2021-07-11;16,00;0,00;0,50;1,00;1,00;1,00;4,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;15,00;1,00;1,00;3,00;2,00;1,00;4,00;4,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;64,00;3,00;0,00;1,00;1,00;0,50;3,00;4,00;0,00;0,00;0,50;4,00;0,00;0,00;0,50;0,00;0,50;0,00;0,50;0,00;0,00
2021-08-01;26,00;2,00;0,00;0,00;1,00;1,00;2,00;4,00;0,00;0,00;0,00;4,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-08-08;16,00;4,00;0,00;2,00;3,00;1,00;4,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;13,00;3,00;0,00;2,00;3,00;1,00;2,00;5,00;1,00;0,00;0,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;27,00;3,00;0,00;2,00;2,00;1,00;3,00;5,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-08-29;17,00;3,00;1,00;0,00;0,00;1,00;2,00;5,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2021-09-05;10,00;1,00;1,00;2,00;1,00;1,00;3,00;4,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;10,00;1,00;0,00;1,00;0,00;1,00;1,00;2,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
