Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-08-18;37,00;72,94;24,31;20,09;24,31;12,00;12,00;8,00;4,00;12,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;35,00;57,27;11,67;15,91;15,91;23,00;4,00;4,00;4,00;8,00;4,00;8,00;8,00;8,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-09-01;57,00;19,36;11,83;15,06;38,72;11,00;4,00;4,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2019-09-08;50,00;11,70;14,89;26,60;7,45;4,00;0,00;0,00;0,00;4,00;0,00;0,00;8,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2019-09-15;43,00;19,35;0,00;4,30;11,83;8,00;8,00;4,00;0,00;12,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;40,00;18,38;7,57;18,38;18,38;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;29,00;0,00;7,52;0,00;10,74;7,00;14,00;14,00;7,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-10-06;51,00;18,06;0,00;7,44;10,63;4,00;0,00;4,00;4,00;4,00;0,00;7,00;0,00;4,00;4,00;4,00;7,00;0,00;0,00;0,00;0,00
2019-10-13;18,00;18,00;18,00;7,41;3,18;4,00;0,00;0,00;0,00;4,00;7,00;11,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-10-20;29,00;10,74;7,52;22,56;0,00;0,00;0,00;7,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2019-10-27;34,00;22,31;10,63;4,25;11,69;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;18,00;0,00;3,18;7,41;3,18;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
