Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-12-01;14,00;12,00;21,00;41,00;0,00;2,00;2,00;0,00;5,00
2019-12-08;7,00;26,00;14,00;42,00;0,00;2,00;2,00;0,00;9,00
2019-12-15;24,00;39,00;7,00;44,00;5,00;5,00;5,00;5,00;2,00
2019-12-22;19,00;33,00;11,00;69,00;0,00;3,00;3,00;3,00;11,00
2019-12-29;18,00;23,00;23,00;72,00;3,00;5,00;0,00;0,00;8,00
2020-01-05;16,00;22,00;25,00;72,00;2,00;11,00;7,00;2,00;7,00
2020-01-12;24,00;24,00;44,00;59,00;0,00;0,00;4,00;7,00;9,00
2020-01-19;18,00;34,00;16,00;93,00;2,00;7,00;2,00;7,00;2,00
2020-01-26;31,00;20,00;16,00;45,00;0,00;2,00;25,00;4,00;0,00
2020-02-02;14,00;27,00;14,00;66,00;5,00;0,00;9,00;5,00;2,00
2020-02-09;13,00;24,00;20,00;42,00;0,00;2,00;4,00;4,00;0,00
2020-02-16;18,00;21,00;16,00;50,00;0,00;2,00;2,00;5,00;2,00
2020-02-23;11,00;33,00;13,00;35,00;0,00;4,00;4,00;2,00;4,00
2020-03-01;15,00;24,00;7,00;44,00;0,00;4,00;9,00;2,00;7,00
2020-03-08;2,00;29,00;8,00;42,00;2,00;4,00;0,00;4,00;2,00
2020-03-15;18,00;25,00;6,00;39,00;4,00;2,00;14,00;4,00;8,00
2020-03-22;10,00;14,00;4,00;26,00;0,00;0,00;2,00;2,00;0,00
2020-03-29;18,00;12,00;2,00;24,00;0,00;0,00;8,00;2,00;8,00
2020-04-05;16,00;11,00;11,00;13,00;0,00;2,00;0,00;4,00;0,00
2020-04-12;21,00;21,00;6,00;47,00;2,00;0,00;19,00;2,00;0,00
2020-04-19;16,00;16,00;8,00;25,00;4,00;10,00;12,00;6,00;4,00
