Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-05-17;32,00;10,67;21,33;21,33;0,00;0,00;0,00;0,00;0,00
2020-05-24;20,00;42,86;31,43;74,29;0,00;0,00;10,00;0,00;0,00
2020-05-31;29,00;47,45;47,45;76,45;10,55;0,00;10,00;0,00;0,00
2020-06-07;29,00;10,55;29,00;113,36;10,55;0,00;0,00;0,00;0,00
2020-06-14;0,00;7,00;26,00;33,00;0,00;0,00;30,00;0,00;0,00
2020-06-21;11,00;85,25;44,00;74,25;11,00;11,00;21,00;11,00;11,00
2020-06-28;52,00;41,05;21,89;84,84;0,00;10,00;10,00;0,00;0,00
2020-07-05;22,00;88,00;44,00;55,00;0,00;0,00;22,00;11,00;0,00
2020-07-12;58,00;58,00;46,95;93,90;11,05;0,00;23,00;23,00;0,00
2020-07-19;25,00;88,89;13,89;100,00;0,00;0,00;12,00;0,00;0,00
2020-07-26;12,00;117,00;27,00;90,00;0,00;0,00;12,00;0,00;0,00
2020-08-02;45,00;76,76;10,59;55,59;0,00;22,00;0,00;0,00;0,00
2020-08-09;0,00;56,00;8,00;24,00;0,00;11,00;0,00;0,00;11,00
2020-08-16;43,00;86,00;32,25;118,25;10,75;0,00;22,00;11,00;0,00
2020-08-23;22,00;55,00;66,00;165,00;11,00;11,00;0,00;0,00;0,00
2020-08-30;0,00;36,00;12,00;48,00;0,00;11,00;22,00;0,00;0,00
2020-09-06;22,00;68,75;57,75;134,75;0,00;0,00;11,00;22,00;0,00
2020-09-13;22,00;44,00;11,00;123,75;0,00;11,00;22,00;0,00;0,00
2020-09-20;22,00;55,00;11,00;88,00;0,00;11,00;22,00;22,00;0,00
2020-09-27;11,00;33,00;55,00;33,00;0,00;0,00;22,00;0,00;11,00
2020-10-04;11,00;33,00;44,00;77,00;11,00;0,00;0,00;0,00;0,00
2020-10-11;23,00;86,25;11,50;169,63;0,00;0,00;12,00;23,00;12,00
2020-10-18;23,00;23,00;37,38;146,63;0,00;0,00;0,00;0,00;0,00
2020-10-25;22,00;44,00;33,00;121,00;0,00;11,00;11,00;0,00;0,00
2020-11-01;21,00;39,38;49,88;60,38;0,00;10,00;21,00;10,00;0,00
2020-11-08;11,00;88,00;11,00;55,00;0,00;0,00;0,00;11,00;0,00
2020-11-15;54,00;43,20;32,40;32,40;0,00;11,00;0,00;11,00;0,00
2020-11-22;32,00;96,00;32,00;53,33;10,67;11,00;21,00;11,00;21,00
2020-11-29;22,00;44,00;33,00;77,00;0,00;11,00;0,00;22,00;11,00
2020-12-06;33,00;189,75;55,00;222,75;0,00;11,00;11,00;0,00;0,00
2020-12-13;22,00;178,75;66,00;112,75;0,00;0,00;44,00;0,00;22,00
2020-12-20;24,00;186,67;69,33;186,67;0,00;0,00;36,00;0,00;12,00
2020-12-27;24,00;208,00;104,00;104,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;33,00;275,00;99,00;66,00;0,00;0,00;11,00;11,00;11,00
2021-01-10;33,00;156,75;77,00;244,75;0,00;22,00;22,00;22,00;0,00
2021-01-17;22,00;143,00;33,00;121,00;0,00;11,00;0,00;11,00;0,00
2021-01-24;22,00;99,00;44,00;110,00;0,00;0,00;11,00;0,00;0,00
2021-01-31;32,00;96,00;32,00;96,00;0,00;0,00;54,00;11,00;0,00
2021-02-07;0,00;37,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;23,00;83,38;60,38;71,88;0,00;0,00;23,00;11,00;0,00
2021-02-21;34,00;86,31;10,46;120,31;10,46;11,00;11,00;11,00;0,00
2021-02-28;56,00;10,67;32,00;133,33;0,00;11,00;34,00;11,00;0,00
2021-03-07;55,00;66,00;11,00;110,00;11,00;0,00;0,00;0,00;11,00
2021-03-14;52,00;62,95;21,89;73,89;0,00;0,00;0,00;10,00;10,00
2021-03-21;33,00;68,75;68,75;156,75;0,00;0,00;22,00;11,00;0,00
2021-03-28;47,00;82,94;96,76;96,76;0,00;0,00;24,00;0,00;0,00
2021-04-04;45,00;81,56;45,00;70,31;0,00;0,00;22,00;11,00;0,00
2021-04-11;0,00;17,00;17,00;29,00;0,00;11,00;0,00;11,00;0,00
2021-04-18;12,00;63,00;24,00;39,00;0,00;12,00;12,00;0,00;0,00
