Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2021-07-11;13,00;264,33;17,33;4,33;8,67;299,00;0,00;65,00;147,33;74,75;53,63;21,13;45,50;67,60;63,70;31,20;27,30;13,00;22,75;17,88;26,00;26,00;17,00;13,00;9,00;0,00;9,00;0,00;4,00;17,00;4,00;17,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;56,00;305,45;91,64;5,09;5,09;233,33;0,00;56,00;154,00;122,18;84,85;10,18;50,91;42,31;28,62;18,67;9,96;4,80;14,40;4,80;43,20;38,00;9,00;28,00;9,00;0,00;5,00;5,00;9,00;0,00;5,00;14,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;68,00;442,00;53,43;14,57;19,43;385,33;0,00;90,67;235,73;168,30;81,60;62,90;76,50;104,52;22,67;17,63;8,81;0,00;14,23;9,49;36,37;36,00;23,00;36,00;23,00;5,00;5,00;0,00;5,00;14,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00
2021-08-01;71,00;431,07;71,00;10,14;15,21;337,25;8,88;71,00;181,94;169,05;103,12;32,12;71,00;108,37;18,68;9,96;9,96;9,68;9,68;0,00;29,05;33,00;14,00;52,00;24,00;5,00;9,00;0,00;0,00;14,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00
2021-08-08;63,00;411,92;116,31;9,69;0,00;409,50;9,00;63,00;256,50;120,89;165,16;52,78;91,95;44,10;34,02;28,98;5,04;14,54;14,54;9,69;48,46;44,00;15,00;44,00;29,00;0,00;5,00;0,00;0,00;19,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;37,00;359,43;74,00;0,00;10,57;365,38;4,63;69,38;157,25;100,91;58,86;50,45;136,23;22,97;28,07;14,03;19,14;14,48;19,30;9,65;46,65;42,00;19,00;23,00;14,00;0,00;28,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;14,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-08-22;48,00;288,00;67,20;9,60;4,80;379,20;4,80;28,80;182,40;114,86;77,14;34,29;82,29;58,11;48,00;29,05;10,11;4,80;14,40;9,60;24,00;24,00;14,00;24,00;5,00;0,00;19,00;0,00;0,00;10,00;0,00;14,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;38,00;361,00;66,50;9,50;19,00;346,75;9,50;38,00;114,00;114,00;76,00;62,18;105,36;38,00;5,07;19,00;19,00;0,00;4,75;14,25;23,75;38,00;5,00;24,00;24,00;0,00;14,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;58,00;246,50;82,17;4,83;14,50;330,15;4,46;17,85;129,38;97,24;52,88;76,76;102,35;52,96;18,91;15,13;0,00;9,67;9,67;4,83;29,00;44,00;10,00;0,00;24,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00
2021-09-12;48,00;273,60;81,60;0,00;14,40;266,18;0,00;8,73;152,73;90,86;53,14;80,57;65,14;37,89;26,53;0,00;5,05;0,00;11,20;4,80;0,00;16,00;5,00;21,00;5,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
