Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-10-18;13,00;65,00;65,00;3,25;6,50;18,20;5,20;2,60;85,80;67,60;13,00;15,60;13,00;15,00;14,00;5,00;2,00;4,00;2,00;4,00;1,00;12,00;5,00;6,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;20,00;46,67;80,00;3,33;6,67;20,00;2,50;2,50;35,00;62,50;12,50;15,00;30,00;15,00;15,00;4,00;3,00;4,00;1,00;1,00;0,00;11,00;4,00;4,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;12,00;36,00;60,00;0,00;6,00;21,60;2,40;4,80;36,00;16,80;7,20;9,60;12,00;9,00;3,00;6,00;1,00;4,00;1,00;2,00;0,00;9,00;3,00;4,00;5,00;1,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;14,00;56,00;77,00;3,50;7,00;25,67;1,17;4,67;23,33;46,67;16,33;14,00;16,33;10,00;10,00;3,00;2,00;3,00;2,00;3,00;2,00;12,00;3,00;4,00;1,00;1,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-11-15;14,00;63,00;63,00;7,00;14,00;28,00;4,67;4,67;25,67;37,33;18,67;14,00;14,00;9,00;5,00;3,00;0,00;3,00;0,00;1,00;1,00;14,00;3,00;7,00;3,00;1,00;1,00;0,00;1,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;15,00;90,00;67,50;3,75;15,00;21,43;1,07;2,14;19,29;34,29;12,86;15,00;17,14;13,00;10,00;3,00;0,00;3,00;1,00;0,00;0,00;15,00;0,00;5,00;3,00;0,00;1,00;0,00;0,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00
2020-11-29;17,00;62,33;51,00;2,83;5,67;24,29;2,43;2,43;29,14;31,57;9,71;14,57;17,00;10,00;12,00;6,00;1,00;3,00;1,00;2,00;1,00;11,00;3,00;1,00;3,00;0,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;2,00;1,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2020-12-06;13,00;58,50;65,00;3,25;6,50;28,60;0,00;2,60;28,60;31,20;13,00;13,00;13,00;4,00;8,00;4,00;0,00;2,00;0,00;2,00;1,00;17,00;5,00;7,00;2,00;1,00;2,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;13,00;52,00;58,50;3,25;6,50;15,60;2,60;2,60;28,60;31,20;15,60;13,00;20,80;11,00;7,00;3,00;4,00;3,00;0,00;0,00;3,00;13,00;4,00;5,00;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;18,00;42,00;60,00;3,00;6,00;15,75;2,25;2,25;18,00;38,25;15,75;15,75;11,25;8,00;4,00;4,00;1,00;6,00;0,00;2,00;0,00;17,00;5,00;7,00;3,00;0,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;17,00;79,33;85,00;2,83;11,33;26,71;1,21;7,29;41,29;53,43;12,14;12,14;21,86;5,00;23,00;4,00;4,00;2,00;2,00;0,00;0,00;24,00;2,00;4,00;4,00;1,00;4,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;11,00;55,00;77,00;2,75;5,50;28,60;1,10;4,40;28,60;55,00;22,00;19,80;19,80;10,00;9,00;4,00;1,00;2,00;3,00;2,00;0,00;12,00;3,00;4,00;2,00;0,00;1,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;11,00;77,00;82,50;5,50;5,50;28,60;2,20;6,60;35,20;55,00;17,60;8,80;15,40;11,00;14,00;5,00;1,00;3,00;0,00;1,00;0,00;17,00;0,00;9,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;11,00;71,50;82,50;2,75;5,50;30,80;4,40;4,40;35,20;46,20;17,60;11,00;8,80;17,00;7,00;3,00;1,00;2,00;2,00;1,00;2,00;24,00;3,00;6,00;3,00;0,00;2,00;0,00;2,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;7,00;70,00;84,00;7,00;7,00;25,67;2,33;2,33;25,67;42,00;11,67;9,33;11,67;7,00;13,00;3,00;2,00;0,00;0,00;2,00;0,00;17,00;3,00;5,00;5,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-01-31;9,00;99,00;135,00;4,50;4,50;22,50;0,00;4,50;22,50;42,75;9,00;6,75;18,00;10,00;16,00;3,00;2,00;4,00;1,00;2,00;0,00;15,00;1,00;2,00;3,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-02-07;8,00;88,00;104,00;4,00;8,00;29,33;0,00;5,33;29,33;61,33;18,67;10,67;13,33;8,00;11,00;2,00;2,00;6,00;1,00;3,00;1,00;18,00;0,00;1,00;7,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;6,00;72,00;90,00;3,00;6,00;24,00;2,00;6,00;26,00;40,00;20,00;10,00;8,00;14,00;13,00;3,00;0,00;5,00;2,00;1,00;1,00;43,00;4,00;6,00;1,00;1,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;17,00;85,00;119,00;2,83;5,67;58,29;1,21;9,71;53,43;92,29;19,43;14,57;12,14;16,00;24,00;3,00;4,00;3,00;0,00;3,00;1,00;28,00;2,00;12,00;0,00;1,00;5,00;0,00;0,00;3,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-02-28;17,00;85,00;107,67;2,83;5,67;58,29;0,00;2,43;55,86;85,00;19,43;9,71;17,00;18,00;29,00;1,00;0,00;0,00;0,00;1,00;0,00;31,00;3,00;5,00;5,00;1,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;11,00;77,00;88,00;2,75;5,50;37,40;2,20;8,80;57,20;85,80;22,00;15,40;22,00;14,00;33,00;5,00;1,00;4,00;0,00;2,00;3,00;10,00;4,00;5,00;4,00;0,00;2,00;0,00;0,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;6,00;84,00;126,00;6,00;6,00;40,00;2,00;6,00;34,00;66,00;10,00;10,00;16,00;17,00;30,00;7,00;0,00;3,00;1,00;3,00;1,00;17,00;1,00;3,00;6,00;0,00;1,00;1,00;1,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;10,00;55,00;65,00;0,00;5,00;27,50;1,25;7,50;30,00;65,00;17,50;7,50;15,00;9,00;15,00;5,00;1,00;4,00;1,00;0,00;0,00;12,00;1,00;3,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-03-28;6,00;72,00;66,00;3,00;6,00;30,00;0,00;6,00;30,00;57,00;21,00;15,00;15,00;12,00;17,00;1,00;1,00;4,00;1,00;0,00;0,00;17,00;3,00;2,00;2,00;2,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;6,00;72,00;84,00;3,00;6,00;33,00;0,00;3,00;60,00;66,00;21,00;15,00;9,00;9,00;15,00;6,00;1,00;5,00;1,00;1,00;1,00;10,00;2,00;3,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;8,00;96,00;64,00;4,00;4,00;26,67;1,33;5,33;48,00;53,33;13,33;10,67;10,67;5,00;13,00;1,00;1,00;2,00;1,00;0,00;1,00;11,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;6,00;60,00;60,00;3,00;3,00;21,00;1,50;3,00;66,00;63,00;18,00;15,00;9,00;9,00;12,00;2,00;0,00;3,00;1,00;1,00;1,00;14,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-04-25;8,00;104,00;112,00;4,00;8,00;26,67;0,00;5,33;64,00;61,33;32,00;13,33;18,67;10,00;17,00;1,00;1,00;2,00;0,00;3,00;0,00;12,00;2,00;3,00;5,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;20,00;100,00;120,00;3,33;6,67;26,67;1,11;4,44;60,00;62,50;20,00;52,50;15,00;8,00;25,00;5,00;3,00;4,00;1,00;1,00;0,00;15,00;1,00;1,00;5,00;0,00;1,00;0,00;0,00;4,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-05-09;11,00;77,00;77,00;2,75;5,50;22,00;1,10;4,40;39,60;55,00;17,60;61,60;8,80;10,00;16,00;5,00;1,00;2,00;1,00;1,00;0,00;8,00;2,00;4,00;2,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-05-16;16,00;74,67;69,33;2,67;5,33;22,86;0,00;2,29;45,71;57,14;22,86;64,00;16,00;8,00;25,00;4,00;1,00;2,00;4,00;1,00;0,00;20,00;3,00;3,00;3,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;11,00;77,00;88,00;2,75;2,75;33,00;1,10;2,20;41,80;48,40;22,00;61,60;15,40;10,00;18,00;6,00;3,00;3,00;4,00;2,00;1,00;15,00;4,00;4,00;3,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;9,00;180,00;126,00;4,50;9,00;38,25;2,25;1,13;67,50;58,50;20,25;54,00;20,25;15,00;25,00;2,00;1,00;2,00;0,00;1,00;0,00;13,00;3,00;3,00;5,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;14,00;105,00;84,00;7,00;7,00;46,67;2,33;4,67;58,33;56,00;21,00;35,00;14,00;8,00;28,00;5,00;1,00;2,00;1,00;1,00;1,00;13,00;0,00;5,00;1,00;1,00;1,00;0,00;1,00;2,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;8,00;136,00;104,00;4,00;16,00;48,00;0,00;2,67;56,00;56,00;37,33;10,67;18,67;10,00;44,00;5,00;4,00;0,00;1,00;3,00;0,00;16,00;3,00;6,00;1,00;0,00;0,00;0,00;0,00;4,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2021-06-20;17,00;328,67;90,67;5,67;5,67;155,43;2,43;2,43;68,00;77,71;31,57;24,29;29,14;9,00;25,00;3,00;0,00;3,00;1,00;1,00;0,00;22,00;2,00;4,00;2,00;1,00;1,00;0,00;0,00;6,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-06-27;14,00;546,00;84,00;3,50;7,00;177,33;0,00;7,00;77,00;79,33;23,33;21,00;23,33;8,00;34,00;5,00;2,00;3,00;1,00;4,00;1,00;12,00;3,00;11,00;4,00;0,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-07-04;19,00;386,33;107,67;3,17;6,33;180,50;0,00;7,13;78,38;118,75;40,38;19,00;26,13;16,00;57,00;9,00;2,00;3,00;6,00;2,00;1,00;16,00;4,00;9,00;4,00;0,00;1,00;1,00;0,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;26,00;448,50;136,50;6,50;6,50;146,55;0,00;11,82;89,82;111,09;42,55;23,64;30,73;8,00;62,00;5,00;1,00;5,00;1,00;3,00;2,00;27,00;7,00;18,00;4,00;1,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-07-18;23,00;287,50;109,25;5,75;5,75;108,10;0,00;6,90;94,30;105,80;46,00;16,10;32,20;8,00;75,00;9,00;1,00;5,00;3,00;0,00;2,00;15,00;4,00;19,00;6,00;0,00;1,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-07-25;13,00;325,00;136,50;6,50;6,50;104,00;1,30;2,60;104,00;143,00;54,60;41,60;52,00;21,00;63,00;4,00;1,00;4,00;3,00;1,00;2,00;19,00;4,00;25,00;4,00;1,00;2,00;1,00;1,00;0,00;2,00;2,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;22,00;337,33;146,67;7,33;14,67;107,56;0,00;12,22;92,89;146,67;44,00;44,00;31,78;31,00;53,00;10,00;2,00;3,00;0,00;3,00;2,00;31,00;6,00;44,00;5,00;0,00;6,00;1,00;1,00;2,00;1,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-08-08;30,00;306,00;168,00;6,00;18,00;126,92;1,15;4,62;122,31;189,23;43,85;32,31;50,77;11,00;56,00;7,00;5,00;6,00;2,00;2,00;3,00;28,00;7,00;22,00;1,00;2,00;2,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;27,00;276,75;162,00;6,75;13,50;98,18;2,45;7,36;120,27;122,73;49,09;41,73;39,27;10,00;58,00;5,00;3,00;5,00;2,00;3,00;1,00;22,00;3,00;23,00;4,00;1,00;4,00;0,00;0,00;4,00;0,00;1,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;25,00;306,25;131,25;12,50;12,50;93,18;0,00;11,36;100,00;118,18;38,64;38,64;47,73;10,00;60,00;1,00;2,00;12,00;2,00;1,00;0,00;25,00;1,00;30,00;4,00;0,00;1,00;0,00;0,00;2,00;2,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;33,00;297,00;191,40;6,60;13,20;91,93;0,00;7,07;113,14;141,43;54,21;35,36;51,86;7,00;71,00;7,00;2,00;4,00;2,00;1,00;2,00;22,00;4,00;22,00;7,00;2,00;2,00;0,00;0,00;6,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2021-09-05;18,00;204,00;186,00;6,00;6,00;96,75;0,00;9,00;94,50;139,50;45,00;40,50;45,00;9,00;57,00;8,00;2,00;5,00;2,00;0,00;2,00;17,00;6,00;21,00;5,00;3,00;8,00;0,00;1,00;3,00;1,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;33,00;231,00;224,40;6,60;13,20;80,14;2,36;11,79;110,79;117,86;49,50;33,00;42,43;18,00;29,00;6,00;2,00;6,00;2,00;2,00;0,00;16,00;0,00;16,00;6,00;1,00;8,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
