Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-12-27;44,00;341,00;429,00;121,00;286,00;359,33;14,67;198,00;73,33;119,43;122,57;144,57;172,86;96,80;193,60;61,60;17,60;83,60;180,40;26,40;79,20;13,66;72,83;72,83;68,28;11,00;45,22;15,89;50,11;11,00;24,00;6,00;6,00;17,00;3,00;3,00
2021-01-03;45,00;382,50;405,00;146,25;270,00;352,50;15,00;300,00;67,50;118,93;128,57;151,07;160,71;90,00;189,00;63,00;18,00;94,50;189,00;22,50;85,50;13,97;65,17;60,52;43,45;20,00;41,25;12,50;75,00;9,00;13,00;7,00;9,00;18,00;1,00;3,00
2021-01-10;41,00;297,25;348,50;112,75;215,25;293,83;13,67;300,67;41,00;119,85;107,23;148,23;192,38;102,50;184,50;51,25;30,75;86,56;182,22;18,22;72,89;25,81;51,63;82,00;60,74;20,50;48,24;14,47;51,85;19,00;9,00;5,00;5,00;17,00;1,00;5,00
2021-01-17;51,00;357,00;433,50;153,00;293,25;371,57;14,57;408,00;65,57;102,00;114,75;133,88;181,69;91,80;173,40;61,20;10,20;119,00;144,50;25,50;76,50;22,50;67,50;67,50;67,50;14,57;65,57;17,00;57,07;15,00;13,00;7,00;8,00;11,00;12,00;5,00
2021-01-24;47,00;376,00;423,00;141,00;282,00;295,43;6,71;214,86;53,71;106,53;125,33;119,07;175,47;94,00;188,00;65,80;18,80;111,09;188,00;17,09;64,09;27,29;56,10;75,81;60,65;11,13;40,82;17,32;81,63;16,00;13,00;5,00;4,00;20,00;7,00;1,00
2021-01-31;34,00;317,33;396,67;102,00;226,67;278,80;6,80;170,00;74,80;108,18;111,27;123,64;163,82;85,00;153,00;59,50;25,50;110,50;174,25;17,00;63,75;10,82;68,00;72,64;61,82;15,11;41,56;15,11;51,63;15,00;7,00;8,00;5,00;12,00;3,00;7,00
2021-02-07;45,00;292,50;416,25;123,75;247,50;315,00;7,50;247,50;67,50;96,43;112,50;131,79;170,36;63,00;144,00;63,00;27,00;108,00;184,50;18,00;58,50;15,52;66,72;71,38;65,17;22,50;38,75;22,50;45,00;12,00;13,00;8,00;1,00;12,00;3,00;4,00
2021-02-14;55,00;374,00;407,00;132,00;264,00;316,25;13,75;247,50;75,63;116,47;135,88;181,18;210,29;110,00;210,83;55,00;18,33;142,08;192,50;22,92;100,83;25,97;94,72;73,33;51,94;19,56;45,22;23,22;64,78;25,00;8,00;8,00;3,00;12,00;3,00;4,00
2021-02-21;29,00;290,00;309,33;106,33;232,00;348,00;14,50;232,00;72,50;132,11;109,56;122,44;174,00;96,67;232,00;58,00;9,67;128,43;153,29;20,71;70,43;22,89;76,32;73,26;56,47;12,61;44,13;29,00;37,83;11,00;10,00;3,00;4,00;21,00;5,00;3,00
2021-02-28;46,00;322,00;391,00;103,50;230,00;282,57;13,14;177,43;65,71;88,93;101,20;98,13;162,53;82,80;202,40;55,20;18,40;115,00;179,40;27,60;82,80;15,33;44,47;64,40;55,20;23,62;44,76;12,43;65,89;14,00;5,00;7,00;3,00;10,00;3,00;0,00
2021-03-07;59,00;389,40;483,80;118,00;283,20;302,38;7,38;243,38;81,13;118,00;127,32;111,79;173,89;108,17;245,83;68,83;19,67;122,54;213,31;27,23;63,54;31,77;77,15;74,13;74,13;27,04;71,29;23,35;57,77;8,00;11,00;12,00;3,00;15,00;5,00;5,00
2021-03-14;44,00;330,00;396,00;110,00;242,00;330,00;14,67;205,33;88,00;122,57;128,86;128,86;220,00;88,00;167,20;70,40;17,60;123,20;211,20;35,20;79,20;22,76;66,76;72,83;78,90;13,44;45,22;17,11;56,22;15,00;9,00;6,00;8,00;30,00;0,00;5,00
2021-03-21;68,00;385,33;453,33;136,00;294,67;360,40;6,80;278,80;81,60;142,18;148,36;176,18;213,27;126,29;223,43;77,71;9,71;149,60;185,87;36,27;90,67;13,60;89,16;87,64;75,56;35,85;59,35;11,13;72,95;12,00;18,00;3,00;1,00;16,00;4,00;7,00
2021-03-28;35,00;431,67;443,33;151,67;291,67;350,00;7,00;231,00;70,00;127,27;130,45;143,18;241,82;78,75;192,50;52,50;17,50;135,63;170,63;43,75;78,75;25,87;77,61;95,87;68,48;21,25;56,25;17,50;67,50;18,00;22,00;15,00;8,00;24,00;4,00;1,00
2021-04-04;47,00;434,75;552,25;176,25;317,25;329,00;6,71;275,29;94,00;153,53;159,80;169,20;235,00;103,40;188,00;75,20;28,20;141,00;188,00;38,45;94,00;30,32;87,94;74,29;59,13;19,79;55,66;33,39;80,39;26,00;23,00;14,00;7,00;14,00;6,00;12,00
2021-04-11;64,00;448,00;458,67;138,67;288,00;341,33;7,11;284,44;85,33;153,60;166,40;144,00;220,80;100,57;237,71;82,29;27,43;136,53;217,60;42,67;89,60;21,33;92,95;86,86;74,67;20,92;65,23;22,15;82,46;22,00;20,00;10,00;5,00;27,00;4,00;10,00
2021-04-18;60,00;420,00;540,00;156,00;360,00;353,33;6,67;266,67;100,00;145,26;151,58;132,63;230,53;100,00;240,00;80,00;30,00;180,00;226,15;36,92;120,00;32,31;87,69;81,54;72,31;18,75;50,00;26,25;78,75;26,00;22,00;15,00;10,00;24,00;3,00;1,00
2021-04-25;51,00;471,75;561,00;178,50;318,75;335,14;14,57;284,14;65,57;114,75;124,31;143,44;197,63;112,20;255,00;71,40;30,60;148,75;170,00;29,75;68,00;31,50;64,50;63,00;81,00;23,63;78,37;22,39;70,90;14,00;22,00;11,00;5,00;16,00;3,00;1,00
2021-05-02;57,00;433,20;558,60;136,80;285,00;356,25;7,13;334,88;64,13;126,67;161,50;186,83;186,83;66,50;218,50;66,50;19,00;162,23;188,54;35,08;92,08;32,35;98,59;84,73;60,08;18,59;43,37;22,30;57,00;25,00;15,00;11,00;5,00;18,00;7,00;6,00
2021-05-09;58,00;452,40;545,20;139,20;255,20;420,50;14,50;282,75;101,50;135,33;157,89;177,22;280,33;87,00;251,33;77,33;29,00;209,69;156,15;35,69;84,77;38,16;74,79;77,84;76,32;38,26;61,70;33,32;75,28;14,00;21,00;13,00;10,00;28,00;6,00;1,00
2021-05-16;58,00;440,80;498,80;150,80;313,20;464,00;7,25;304,50;79,75;128,89;154,67;222,33;244,89;96,67;261,00;67,67;29,00;200,77;223,08;31,23;89,23;27,47;67,16;74,79;73,26;27,15;123,40;30,85;58,00;22,00;18,00;10,00;8,00;20,00;4,00;6,00
2021-05-23;71,00;437,83;473,33;130,17;295,83;369,20;7,10;284,00;85,20;142,00;120,39;166,70;206,83;88,75;221,88;71,00;44,38;208,56;190,81;31,06;119,81;31,72;72,51;78,55;80,06;30,60;59,98;37,95;62,43;18,00;18,00;13,00;13,00;31,00;11,00;7,00
2021-05-30;68,00;521,33;532,67;136,00;317,33;387,60;6,80;231,20;68,00;142,48;119,81;194,29;236,38;87,43;310,86;77,71;29,14;213,07;194,93;27,20;81,60;43,82;64,98;74,04;66,49;12,36;71,71;35,85;59,35;20,00;19,00;10,00;7,00;26,00;10,00;1,00
2021-06-06;60,00;504,00;564,00;144,00;336,00;353,33;6,67;260,00;120,00;142,11;145,26;192,63;205,26;130,00;270,00;70,00;30,00;188,57;180,00;30,00;94,29;43,50;81,00;72,00;69,00;24,49;45,31;31,84;55,10;22,00;17,00;11,00;14,00;17,00;7,00;3,00
2021-06-13;68,00;487,33;476,00;147,33;317,33;360,40;13,60;312,80;95,20;129,52;142,48;197,52;233,14;106,86;252,57;77,71;19,43;222,13;199,47;31,73;90,67;30,22;84,62;42,31;68,00;27,20;68,00;40,80;58,11;35,00;14,00;20,00;3,00;20,00;1,00;6,00
2021-06-20;68,00;498,67;464,67;124,67;294,67;421,60;6,80;285,60;95,20;110,10;136,00;178,10;242,86;106,86;281,71;68,00;38,86;222,13;222,13;31,73;95,20;28,71;71,02;63,47;71,02;28,44;49,45;19,78;64,29;23,00;20,00;20,00;6,00;14,00;4,00;6,00
2021-06-27;67,00;547,17;480,17;145,17;323,83;442,20;20,10;254,60;107,20;114,86;137,19;216,95;245,67;124,43;296,71;57,43;28,71;232,27;241,20;35,73;102,73;33,50;85,27;41,11;70,05;27,30;67,00;28,54;70,72;17,00;17,00;13,00;10,00;17,00;10,00;9,00
2021-07-04;89,00;478,38;456,13;144,63;289,25;458,69;6,85;280,69;109,54;133,50;133,50;193,89;228,86;118,67;276,89;69,22;29,67;240,30;200,25;40,05;102,35;39,22;98,05;54,31;66,37;33,38;59,33;34,61;48,21;19,00;14,00;13,00;13,00;20,00;10,00;1,00
2021-07-11;77,00;528,00;539,00;132,00;319,00;476,00;14,00;329,00;119,00;147,58;144,38;179,67;237,42;144,38;336,88;86,63;28,88;285,35;221,94;36,24;131,35;49,82;84,55;45,29;51,33;31,05;72,03;27,32;100,60;18,00;18,00;11,00;6,00;27,00;1,00;9,00
2021-07-18;78,00;557,14;479,14;156,00;345,43;425,45;7,09;319,09;106,36;143,52;112,32;190,32;243,36;117,00;292,50;48,75;29,25;225,33;190,67;34,67;91,00;36,71;65,76;70,35;50,47;26,00;71,81;23,52;66,86;19,00;16,00;11,00;4,00;26,00;1,00;7,00
2021-07-25;79,00;519,14;496,57;124,14;304,71;423,73;14,36;294,45;79,00;132,72;129,56;173,80;230,68;108,63;237,00;59,25;29,63;197,50;193,11;30,72;79,00;27,35;71,40;59,25;57,73;22,22;54,31;25,92;39,50;17,00;8,00;10,00;6,00;25,00;3,00;7,00
2021-08-01;67,00;424,33;446,67;111,67;290,33;355,10;6,70;261,30;87,10;121,24;130,81;153,14;213,76;153,14;277,57;67,00;28,71;227,80;178,67;35,73;107,20;38,07;88,32;67,00;74,61;27,30;54,59;22,33;50,87;9,00;13,00;4,00;6,00;23,00;1,00;6,00
2021-08-08;52,00;499,20;447,20;114,40;280,80;357,50;6,50;227,50;91,00;104,00;110,12;159,06;250,82;86,67;225,33;78,00;34,67;225,33;212,33;39,00;117,00;25,26;77,26;71,31;53,49;21,05;52,00;21,05;70,57;27,00;17,00;13,00;4,00;21,00;6,00;4,00
2021-08-15;74,00;518,00;592,00;135,67;382,33;410,36;6,73;275,82;74,00;109,39;151,22;199,48;238,09;83,25;268,25;64,75;37,00;187,18;243,76;39,18;117,53;35,46;100,21;64,75;61,67;23,43;74,00;22,20;72,77;24,00;18,00;17,00;7,00;20,00;1,00;3,00
2021-08-22;50,00;500,00;512,50;125,00;300,00;407,14;7,14;314,29;92,86;131,25;128,13;162,50;206,25;70,00;240,00;60,00;30,00;181,82;222,73;40,91;100,00;21,21;78,79;57,58;62,12;25,61;53,66;14,63;52,44;23,00;14,00;13,00;7,00;23,00;7,00;7,00
2021-08-29;68,00;487,33;476,00;113,33;238,00;353,60;13,60;272,00;68,00;145,71;136,00;142,48;220,19;77,71;262,29;68,00;19,43;190,40;217,60;27,20;108,80;36,27;90,67;45,33;60,44;33,38;49,45;16,07;61,82;11,00;9,00;22,00;6,00;32,00;3,00;7,00
2021-09-05;44,00;528,00;473,00;121,00;319,00;462,00;7,33;322,67;110,00;132,00;176,00;191,71;226,29;79,20;272,80;88,00;26,40;189,20;255,20;39,60;127,60;39,45;91,03;66,76;59,17;36,67;57,44;24,44;62,33;15,00;21,00;11,00;5,00;8,00;2,00;9,00
2021-09-12;83,00;509,86;533,57;166,00;343,86;401,17;20,75;359,67;89,92;153,23;153,23;181,96;249,00;64,56;249,00;73,78;18,44;187,84;240,26;52,42;96,11;45,27;93,56;64,89;69,42;37,16;59,46;12,39;69,37;20,00;15,00;20,00;5,00;36,00;3,00;3,00
